0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.023448149,0.021977484,0.0522723,0.036320757,0.016957408,0.059198845,0.025915539,0.057091903,0.02998443,0.020293962,0.0153329745,0.03069765,0.044469945,0.038019508,0.039196994,0.092920616,0.026893333,0.027501874,0.026695212,0.011266409,0.05606245,0.016565463,0.072202526,0.04439469,0.058868714,0.04543532,0.016944194,0.028311972,0.031335514,0.027019998,0.051182203
0.027615463,0.02247637,0.034222823,0.04561575,0.014575509,0.0299746,0.032542165,0.059063315,0.042668395,0.025283976,0.01594126,0.024701945,0.058022406,0.04244071,0.06213466,0.09607882,0.04151021,0.032286417,0.039708704,0.01277853,0.053923316,0.025940305,0.07609059,0.041955907,0.07485808,0.074647576,0.019103628,0.027414255,0.04015103,0.032335237,0.06343906
0.027648188,0.024684003,0.030460509,0.026772479,0.019290894,0.021609193,0.030465426,0.0442842,0.030714184,0.023848958,0.015981691,0.026449386,0.04085407,0.026843416,0.055604246,0.09505438,0.036895912,0.03350786,0.030492023,0.018224943,0.06393175,0.030037493,0.07744866,0.052394018,0.057316512,0.07133476,0.023717765,0.028436784,0.03935103,0.039606523,0.059499025
0.024250923,0.017602006,0.024887133,0.03983444,0.013918992,0.06256733,0.033638716,0.05393291,0.041826617,0.020203384,0.019791692,0.022615312,0.05673376,0.03126988,0.048637763,0.10432351,0.0417389,0.0389183,0.029422255,0.01713845,0.07167079,0.02851299,0.08978028,0.048478622,0.04245361,0.076493256,0.031912774,0.031825252,0.03860495,0.044816397,0.056098208
0.026088685,0.020047411,0.04344277,0.036429066,0.011002619,0.02624912,0.026931833,0.047947265,0.05820509,0.0102624055,0.014390184,0.024978844,0.048105653,0.022615649,0.07024312,0.105797954,0.045251913,0.036502983,0.028954355,0.014889445,0.06464022,0.024959289,0.07016264,0.063116,0.04981333,0.067858756,0.021941105,0.032808904,0.05815073,0.027636543,0.06988865
0.014061145,0.018388346,0.047243673,0.020113641,0.0067242817,0.053020574,0.02596115,0.045807626,0.07070442,0.0092791375,0.0144330505,0.022444613,0.055351567,0.035424933,0.09268763,0.1075687,0.05715667,0.029304167,0.028652415,0.0134514645,0.07106437,0.03061545,0.06284488,0.048272587,0.042475387,0.09553076,0.015942175,0.041725356,0.06317429,0.026726957,0.057322465
0.011904108,0.023195846,0.049088918,0.012103092,0.0063403253,0.025729781,0.023066528,0.036864772,0.090594865,0.008197875,0.013581383,0.017979281,0.044367574,0.024798289,0.09192216,0.11240805,0.06488757,0.028241476,0.029584086,0.017893124,0.05988285,0.022670297,0.07808299,0.03789363,0.04269711,0.037760183,0.01323773,0.042200208,0.072348066,0.015145176,0.07474787
0.013059483,0.014983641,0.04967918,0.028062303,0.011847942,0.02617822,0.03625061,0.05746304,0.088559404,0.0076949657,0.0123970695,0.030654373,0.050262187,0.028684523,0.09069625,0.101186596,0.062916875,0.033158425,0.029243745,0.015102939,0.06386483,0.019319477,0.089258425,0.026546024,0.04036064,0.027370906,0.023272108,0.060352422,0.0712532,0.02880428,0.046280272
0.016630054,0.014778808,0.052235287,0.023259716,0.0110606635,0.019969214,0.013696985,0.050189503,0.09795155,0.012045488,0.007541028,0.03545667,0.065826476,0.021753108,0.091791555,0.10178277,0.06979862,0.026870823,0.030208077,0.017531587,0.07765154,0.018334797,0.093447626,0.060063567,0.043834668,0.017650872,0.027015647,0.057867717,0.08570794,0.03002213,0.04648865
0.014969439,0.009615173,0.03909692,0.034624867,0.012507781,0.020498475,0.031432647,0.053063992,0.08039957,0.0075068725,0.019167492,0.035239913,0.06789563,0.04275528,0.08136679,0.09836651,0.0635933,0.009904198,0.03854452,0.0125901485,0.06124737,0.020010244,0.06383733,0.03619072,0.04583649,0.015309225,0.022200651,0.037318613,0.06759855,0.020778744,0.052467387
0.021221241,0.014049692,0.02659989,0.023467971,0.016798291,0.0318492,0.034587875,0.053328156,0.09608729,0.010379565,0.016277885,0.022322385,0.0754028,0.038625397,0.08410387,0.0959889,0.068099804,0.018797688,0.03273911,0.009966587,0.08196047,0.024076933,0.07564229,0.020554693,0.04853085,0.008122843,0.021113623,0.04869427,0.06925535,0.015324579,0.047186892
0.018006416,0.014042458,0.037885662,0.013004203,0.01666371,0.017528344,0.015386965,0.049981378,0.08497931,0.014773881,0.016170008,0.013483244,0.057164077,0.045766745,0.092253454,0.09099803,0.07920532,0.009516554,0.019943614,0.019771622,0.069476075,0.018802669,0.07371673,0.04574843,0.058472097,0.009006879,0.022041261,0.054177783,0.0877911,0.019870246,0.052198894
0.025159579,0.01347616,0.028732983,0.0062317285,0.016385378,0.016062733,0.020789098,0.0497212,0.10370225,0.026512308,0.011150733,0.033117365,0.070871316,0.042617116,0.10733117,0.09543259,0.08845988,0.016862208,0.03286663,0.029476598,0.058944855,0.021141432,0.07281433,0.048885673,0.046626892,0.011399165,0.011804665,0.04323375,0.08428831,0.0077332826,0.06317832
0.024653986,0.007168098,0.028595116,0.014355407,0.024702663,0.022468653,0.018789295,0.06606384,0.08527328,0.014474352,0.014348029,0.017381858,0.056534525,0.044906653,0.098458536,0.09296037,0.08186578,0.016674018,0.04385183,0.026502455,0.06720367,0.02328597,0.07247452,0.055160895,0.05872897,0.00912819,0.028630493,0.050465316,0.09006319,0.030554278,0.04152205
0.024161624,0.0144919995,0.030133786,0.011699465,0.017263584,0.012375357,0.015621907,0.04153328,0.083777755,0.01281301,0.006595599,0.011060207,0.064571366,0.038193163,0.09635507,0.07954057,0.09368799,0.00619598,0.033923026,0.06312711,0.056888875,0.04806295,0.061869126,0.048286673,0.060603183,0.011071264,0.050139114,0.06260232,0.086073436,0.031868584,0.041417565
0.019410552,0.004661781,0.03655934,0.018983932,0.0243824,0.026948653,0.009526779,0.017776936,0.08882161,0.019862898,0.013059221,0.01925504,0.07692809,0.020797469,0.10842635,0.077622175,0.08265141,0.010069344,0.04636118,0.05859795,0.07123811,0.017947137,0.091661066,0.039844956,0.059051808,0.014811217,0.024663867,0.059104692,0.11517792,0.028673653,0.042539787
0.022421358,0.010689922,0.04021129,0.006258418,0.006215789,0.045672864,0.003818757,0.0372304,0.08970374,0.009891216,0.006186418,0.02237768,0.065370955,0.01829371,0.1291218,0.080714345,0.05499527,0.029488893,0.029395903,0.07082455,0.058876824,0.011804136,0.09340528,0.042049035,0.05589181,0.027793024,0.035621352,0.048449602,0.1006685,0.029266203,0.05871955
0.008829121,0.0074335113,0.02933418,0.012086549,0.0176754,0.033189632,0.009518446,0.021980058,0.07976862,0.04265784,0.0046050614,0.029113531,0.052466817,0.030853756,0.111171804,0.096114784,0.06462789,0.007102337,0.02218631,0.07472441,0.07030988,0.015646907,0.10982494,0.04500298,0.05917219,0.042217784,0.032171823,0.08006506,0.08064964,0.039201174,0.05707029
0.014926387,0.003381299,0.043095123,0.011290924,0.01180626,0.024427405,0.009173573,0.029721983,0.09641643,0.007460188,0.00705806,0.03484595,0.07063027,0.025916835,0.11734131,0.07654782,0.07837754,0.020153057,0.031180019,0.077219464,0.080417484,0.015245209,0.09767165,0.024875311,0.066309206,0.009142026,0.040598173,0.096423015,0.0854078,0.04867193,0.051316563
0.027185325,0.0039303745,0.05166449,0.005644742,0.007821446,0.028170366,0.03064167,0.061627597,0.07482129,0.031717926,0.008607656,0.028006108,0.06887041,0.044009026,0.10855998,0.08270165,0.0833088,0.009349842,0.044802714,0.06014399,0.056885973,0.034843713,0.09884424,0.037456296,0.066849224,0.07856133,0.032733526,0.086556844,0.1019947,0.046825785,0.03932902
0.03877151,0.0037892764,0.040183906,0.0048392634,0.012310051,0.020573717,0.030656945,0.05333562,0.09366758,0.045731343,0.011795067,0.041210297,0.059753872,0.037663024,0.11046726,0.08360046,0.07763355,0.02355159,0.046139304,0.08145713,0.06390063,0.026952447,0.09707432,0.05007202,0.06646855,0.059392158,0.044741467,0.08727706,0.106838316,0.029917099,0.044543363
0.02362408,0.005764398,0.052737508,0.017544247,0.012962974,0.014605321,0.035432972,0.0539025,0.096357204,0.02560961,0.01396752,0.03432077,0.054975286,0.024032164,0.10782291,0.09477146,0.08878792,0.004523833,0.04569923,0.06589059,0.06184355,0.024450025,0.093561225,0.033510216,0.053702917,0.06230211,0.06615183,0.07550828,0.0961664,0.03938246,0.0480546
