epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
14,77.87391842723041,94.5946,78.04878,81.48148,85.0,97.333336,86.86869,65.0,78.78788,90.0,84.210526,76.81159,56.0,56.81818,80.0,90.0,56.52174,73.333336,44.444443,85.71429,80.0,81.818184,95.652176,93.333336,70.0,56.52174,90.0,37.5,78.48101,93.478264,88.888885,90.27778,83.67347,66.666664,0.0,38.095238,65.625,72.22222,97.95918,66.666664,70.0,47.36842,78.947365,85.0,65.38461,94.73684,61.11111,91.666664,82.97872,65.30612,86.666664,75.0,80.0,66.666664,82.92683,91.304344,72.5,85.0,78.26087,77.5,62.5,72.72727,86.04651,75.0,57.142857,87.5
15,77.9151215209458,95.945946,78.04878,81.48148,80.0,94.666664,85.85859,67.5,78.78788,95.0,86.8421,79.710144,60.0,50.0,85.0,87.5,52.173912,66.666664,44.444443,90.47619,77.77778,86.36364,97.82609,94.44444,70.0,58.695652,90.0,45.0,79.74683,93.478264,94.44444,91.666664,83.67347,66.666664,0.0,35.714287,62.5,66.666664,97.95918,71.42857,75.0,47.36842,78.947365,75.0,57.692307,94.73684,61.11111,87.5,89.3617,67.34694,86.666664,75.0,80.0,66.666664,82.92683,95.652176,70.0,85.0,71.73913,77.5,56.25,72.72727,86.04651,70.0,52.38095,81.25
16,77.9151215712426,94.5946,78.04878,85.18519,90.0,93.333336,85.85859,67.5,75.757576,80.0,85.52631,73.91304,68.0,50.0,82.5,95.0,60.869564,73.333336,38.88889,85.71429,80.0,81.818184,97.82609,94.44444,70.0,54.347828,87.5,35.0,78.48101,93.478264,88.888885,91.666664,81.63265,66.666664,5.0,42.857143,56.25,66.666664,100.0,61.904762,75.0,47.36842,84.210526,75.0,57.692307,94.73684,66.666664,91.666664,85.106384,73.46939,86.666664,75.0,80.0,69.04762,80.48781,91.304344,77.5,75.0,78.26087,72.5,62.5,72.72727,83.72093,75.0,71.42857,87.5
17,78.07993409699455,93.24324,78.04878,81.48148,90.0,94.666664,85.85859,67.5,78.78788,80.0,86.8421,73.91304,52.0,54.545456,87.5,87.5,52.173912,66.666664,44.444443,85.71429,80.0,90.90909,95.652176,97.77778,65.0,58.695652,87.5,40.0,77.21519,93.478264,94.44444,87.5,83.67347,70.588234,5.0,40.47619,68.75,66.666664,97.95918,71.42857,75.0,47.36842,78.947365,85.0,61.53846,94.73684,61.11111,91.666664,87.23404,71.42857,86.666664,70.0,83.333336,66.666664,75.60976,91.304344,72.5,75.0,76.08696,75.0,68.75,75.0,83.72093,70.0,71.42857,87.5
20,78.61557473338677,93.24324,80.48781,81.48148,87.5,94.666664,84.84849,70.0,78.78788,90.0,86.8421,78.26087,52.0,47.727272,87.5,95.0,52.173912,66.666664,38.88889,85.71429,75.55556,95.454544,93.478264,94.44444,95.0,52.173912,90.0,50.0,81.01266,93.478264,94.44444,87.5,83.67347,70.588234,10.0,52.38095,59.375,66.666664,100.0,76.190475,80.0,47.36842,89.47369,85.0,73.07692,94.73684,61.11111,95.833336,70.21277,73.46939,86.666664,75.0,90.0,64.28571,75.60976,93.478264,72.5,75.0,78.26087,70.0,62.5,68.181816,83.72093,70.0,71.42857,87.5
23,79.56324676903472,91.89189,85.36585,85.18519,90.0,94.666664,86.86869,70.0,75.757576,85.0,86.8421,75.36232,68.0,50.0,87.5,90.0,60.869564,66.666664,50.0,90.47619,80.0,86.36364,93.478264,95.55556,75.0,52.173912,95.0,47.5,82.27848,93.478264,94.44444,90.27778,83.67347,70.588234,25.0,47.61905,56.25,72.22222,97.95918,61.904762,75.0,47.36842,84.210526,85.0,57.692307,94.73684,66.666664,95.833336,80.85107,75.5102,86.666664,75.0,83.333336,69.04762,82.92683,93.478264,75.0,80.0,76.08696,75.0,68.75,77.27273,86.04651,75.0,76.190475,93.75
27,79.8104656048159,93.24324,85.36585,85.18519,90.0,94.666664,86.86869,70.0,90.90909,95.0,88.1579,81.159424,72.0,45.454544,90.0,90.0,60.869564,66.666664,50.0,95.2381,82.22222,81.818184,93.478264,92.22222,70.0,60.869564,92.5,55.0,77.21519,95.652176,94.44444,88.888885,83.67347,68.62745,10.0,45.238094,59.375,88.888885,97.95918,85.71429,75.0,47.36842,89.47369,85.0,50.0,94.73684,66.666664,95.833336,78.723404,71.42857,86.666664,80.0,86.666664,66.666664,78.04878,93.478264,75.0,80.0,80.434784,75.0,68.75,70.454544,83.72093,80.0,66.666664,81.25
28,80.26370000348054,91.89189,85.36585,85.18519,90.0,93.333336,82.828285,70.0,87.878784,90.0,88.1579,78.26087,72.0,47.727272,87.5,90.0,65.21739,66.666664,55.555557,100.0,80.0,86.36364,93.478264,93.333336,80.0,56.52174,92.5,52.5,78.48101,91.304344,94.44444,90.27778,83.67347,72.54902,25.0,45.238094,65.625,88.888885,100.0,90.47619,75.0,57.894737,84.210526,85.0,57.692307,94.73684,66.666664,95.833336,74.46809,73.46939,86.666664,80.0,86.666664,66.666664,80.48781,95.652176,75.0,80.0,78.26087,75.0,68.75,70.454544,86.04651,85.0,76.190475,93.75
29,80.55212191097226,91.89189,85.36585,85.18519,90.0,94.666664,85.85859,72.5,100.0,85.0,86.8421,88.4058,76.0,47.727272,87.5,87.5,65.21739,66.666664,55.555557,100.0,82.22222,86.36364,95.652176,93.333336,65.0,60.869564,92.5,55.0,78.48101,91.304344,94.44444,88.888885,83.67347,74.5098,20.0,45.238094,65.625,88.888885,97.95918,90.47619,75.0,52.63158,94.73684,85.0,53.846153,94.73684,61.11111,95.833336,78.723404,73.46939,86.666664,80.0,83.333336,64.28571,82.92683,95.652176,77.5,80.0,73.91304,72.5,68.75,68.181816,83.72093,80.0,76.190475,81.25
30,80.96415322535216,91.89189,85.36585,85.18519,90.0,96.0,88.888885,75.0,96.969696,85.0,89.47369,91.304344,76.0,52.272728,90.0,90.0,65.21739,66.666664,55.555557,95.2381,80.0,86.36364,93.478264,94.44444,65.0,54.347828,92.5,55.0,79.74683,91.304344,94.44444,91.666664,83.67347,72.54902,25.0,45.238094,62.5,83.333336,97.95918,90.47619,80.0,57.894737,84.210526,85.0,53.846153,94.73684,66.666664,95.833336,76.59574,75.5102,86.666664,80.0,90.0,66.666664,80.48781,95.652176,75.0,80.0,76.08696,72.5,68.75,68.181816,81.39535,75.0,80.95238,81.25
32,81.1701688825421,91.89189,82.92683,85.18519,90.0,93.333336,88.888885,77.5,96.969696,85.0,85.52631,92.753624,76.0,47.727272,87.5,95.0,65.21739,66.666664,55.555557,95.2381,80.0,90.90909,95.652176,94.44444,80.0,54.347828,92.5,60.0,75.94936,91.304344,94.44444,93.05556,83.67347,68.62745,25.0,47.61905,59.375,83.333336,95.918365,90.47619,75.0,52.63158,94.73684,85.0,65.38461,94.73684,61.11111,95.833336,76.59574,79.591835,86.666664,75.0,90.0,64.28571,87.80488,93.478264,72.5,95.0,78.26087,72.5,68.75,70.454544,83.72093,70.0,80.95238,81.25
37,81.29377828943026,91.89189,87.80488,85.18519,90.0,93.333336,86.86869,72.5,96.969696,85.0,88.1579,91.304344,80.0,50.0,90.0,97.5,65.21739,66.666664,55.555557,95.2381,77.77778,90.90909,93.478264,93.333336,70.0,54.347828,92.5,57.5,78.48101,91.304344,94.44444,88.888885,83.67347,72.54902,30.0,47.61905,59.375,83.333336,100.0,80.95238,80.0,52.63158,94.73684,85.0,61.53846,94.73684,66.666664,95.833336,76.59574,73.46939,86.666664,80.0,86.666664,66.666664,80.48781,93.478264,80.0,90.0,78.26087,72.5,68.75,68.181816,88.37209,80.0,95.2381,81.25
38,81.49979394662022,91.89189,82.92683,85.18519,90.0,93.333336,83.83839,77.5,96.969696,90.0,86.8421,94.202896,80.0,47.727272,87.5,97.5,69.565216,73.333336,55.555557,95.2381,77.77778,90.90909,93.478264,93.333336,75.0,54.347828,92.5,57.5,81.01266,91.304344,94.44444,88.888885,83.67347,66.666664,30.0,57.142857,56.25,88.888885,97.95918,80.95238,80.0,57.894737,94.73684,85.0,50.0,94.73684,66.666664,95.833336,76.59574,75.5102,86.666664,80.0,90.0,66.666664,82.92683,93.478264,80.0,90.0,78.26087,80.0,68.75,75.0,83.72093,70.0,95.2381,81.25
39,81.54099707805821,91.89189,87.80488,85.18519,90.0,94.666664,83.83839,72.5,100.0,85.0,85.52631,92.753624,80.0,47.727272,92.5,92.5,65.21739,73.333336,55.555557,95.2381,77.77778,95.454544,93.478264,94.44444,75.0,54.347828,92.5,57.5,75.94936,91.304344,94.44444,90.27778,83.67347,68.62745,30.0,52.38095,56.25,83.333336,97.95918,90.47619,85.0,57.894737,89.47369,85.0,53.846153,100.0,61.11111,95.833336,76.59574,77.55102,86.666664,80.0,90.0,64.28571,82.92683,93.478264,82.5,85.0,76.08696,75.0,68.75,81.818184,86.04651,75.0,100.0,81.25
40,81.87062212956212,91.89189,82.92683,85.18519,92.5,93.333336,84.84849,75.0,96.969696,90.0,86.8421,91.304344,80.0,47.727272,92.5,97.5,73.91304,73.333336,55.555557,95.2381,82.22222,90.90909,93.478264,95.55556,80.0,54.347828,92.5,57.5,75.94936,91.304344,94.44444,88.888885,83.67347,66.666664,30.0,57.142857,59.375,83.333336,97.95918,90.47619,85.0,63.157894,89.47369,85.0,57.692307,100.0,61.11111,95.833336,80.85107,75.5102,86.666664,85.0,86.666664,71.42857,80.48781,93.478264,85.0,90.0,76.08696,75.0,68.75,72.72727,83.72093,75.0,90.47619,81.25
42,82.07663778675207,91.89189,82.92683,85.18519,90.0,94.666664,83.83839,80.0,93.93939,85.0,85.52631,91.304344,84.0,47.727272,92.5,97.5,65.21739,73.333336,72.22222,95.2381,80.0,95.454544,93.478264,92.22222,85.0,56.52174,92.5,57.5,75.94936,91.304344,94.44444,91.666664,83.67347,66.666664,30.0,59.52381,59.375,83.333336,97.95918,90.47619,80.0,57.894737,89.47369,85.0,65.38461,94.73684,61.11111,95.833336,76.59574,75.5102,86.666664,80.0,90.0,71.42857,80.48781,93.478264,85.0,85.0,76.08696,75.0,75.0,79.545456,86.04651,80.0,95.2381,81.25
48,82.07663779932626,91.89189,82.92683,85.18519,90.0,93.333336,83.83839,77.5,93.93939,85.0,85.52631,92.753624,80.0,54.545456,87.5,92.5,78.26087,73.333336,55.555557,95.2381,80.0,90.90909,95.652176,92.22222,90.0,54.347828,92.5,57.5,77.21519,93.478264,94.44444,87.5,83.67347,66.666664,30.0,57.142857,59.375,83.333336,95.918365,90.47619,95.0,57.894737,94.73684,85.0,57.692307,94.73684,61.11111,95.833336,80.85107,75.5102,86.666664,80.0,86.666664,69.04762,90.243904,93.478264,82.5,90.0,76.08696,77.5,68.75,75.0,86.04651,90.0,90.47619,87.5
52,82.20024719364024,91.89189,82.92683,85.18519,90.0,93.333336,85.85859,80.0,93.93939,90.0,86.8421,91.304344,84.0,52.272728,87.5,87.5,65.21739,73.333336,55.555557,95.2381,80.0,90.90909,93.478264,93.333336,90.0,54.347828,92.5,60.0,74.68355,93.478264,94.44444,87.5,87.755104,66.666664,30.0,57.142857,59.375,94.44444,97.95918,95.2381,85.0,57.894737,94.73684,90.0,53.846153,94.73684,66.666664,95.833336,78.723404,75.5102,86.666664,80.0,86.666664,73.809525,85.36585,93.478264,80.0,90.0,76.08696,77.5,68.75,81.818184,86.04651,80.0,95.2381,87.5
61,82.7358879023341,91.89189,85.36585,88.888885,90.0,97.333336,85.85859,77.5,93.93939,100.0,85.52631,94.202896,80.0,50.0,87.5,97.5,69.565216,73.333336,55.555557,95.2381,80.0,95.454544,95.652176,93.333336,90.0,52.173912,97.5,57.5,75.94936,93.478264,94.44444,90.27778,85.71429,66.666664,30.0,59.52381,56.25,83.333336,97.95918,90.47619,90.0,57.894737,94.73684,85.0,53.846153,94.73684,61.11111,95.833336,80.85107,75.5102,86.666664,80.0,86.666664,66.666664,85.36585,93.478264,82.5,100.0,78.26087,77.5,75.0,79.545456,86.04651,85.0,95.2381,87.5
62,82.85949729664806,91.89189,85.36585,88.888885,90.0,93.333336,84.84849,82.5,93.93939,95.0,85.52631,91.304344,84.0,50.0,87.5,90.0,73.91304,80.0,55.555557,95.2381,82.22222,95.454544,95.652176,95.55556,90.0,63.04348,92.5,60.0,75.94936,93.478264,94.44444,90.27778,89.79592,66.666664,35.0,57.142857,56.25,83.333336,97.95918,90.47619,85.0,57.894737,89.47369,85.0,53.846153,100.0,61.11111,95.833336,80.85107,75.5102,86.666664,85.0,86.666664,66.666664,85.36585,93.478264,80.0,100.0,80.434784,77.5,75.0,75.0,86.04651,90.0,95.2381,87.5
89,82.94190357209824,91.89189,90.243904,85.18519,92.5,92.0,82.828285,80.0,93.93939,90.0,85.52631,91.304344,88.0,54.545456,87.5,95.0,65.21739,73.333336,61.11111,95.2381,80.0,95.454544,100.0,93.333336,95.0,52.173912,90.0,57.5,74.68355,91.304344,94.44444,90.27778,89.79592,64.70588,35.0,61.904762,62.5,88.888885,95.918365,90.47619,85.0,57.894737,89.47369,90.0,61.53846,100.0,61.11111,95.833336,85.106384,75.5102,86.666664,80.0,86.666664,69.04762,85.36585,93.478264,80.0,95.0,76.08696,77.5,81.25,81.818184,86.04651,95.0,95.2381,93.75
95,83.1067160978502,91.89189,85.36585,85.18519,92.5,92.0,83.83839,80.0,100.0,95.0,85.52631,92.753624,88.0,59.090908,87.5,95.0,65.21739,80.0,61.11111,95.2381,80.0,95.454544,97.82609,93.333336,95.0,52.173912,90.0,57.5,74.68355,93.478264,94.44444,87.5,87.755104,64.70588,35.0,59.52381,56.25,88.888885,95.918365,90.47619,85.0,57.894737,94.73684,90.0,65.38461,94.73684,61.11111,95.833336,89.3617,75.5102,86.666664,80.0,86.666664,66.666664,85.36585,93.478264,80.0,95.0,76.08696,77.5,81.25,86.36364,86.04651,95.0,95.2381,93.75
108,83.27152862360215,91.89189,97.560974,85.18519,92.5,90.666664,83.83839,82.5,96.969696,100.0,85.52631,91.304344,92.0,54.545456,87.5,95.0,65.21739,73.333336,61.11111,95.2381,80.0,95.454544,97.82609,95.55556,95.0,52.173912,90.0,60.0,74.68355,93.478264,88.888885,90.27778,87.755104,66.666664,35.0,61.904762,59.375,88.888885,95.918365,90.47619,90.0,57.894737,89.47369,90.0,61.53846,94.73684,61.11111,95.833336,85.106384,75.5102,86.666664,80.0,86.666664,69.04762,85.36585,93.478264,80.0,95.0,76.08696,77.5,81.25,75.0,90.69768,95.0,95.2381,93.75
118,83.31273175504015,91.89189,90.243904,85.18519,92.5,90.666664,83.83839,82.5,96.969696,100.0,85.52631,91.304344,88.0,65.90909,87.5,95.0,73.91304,73.333336,61.11111,95.2381,80.0,95.454544,97.82609,93.333336,95.0,52.173912,90.0,57.5,74.68355,93.478264,88.888885,90.27778,87.755104,64.70588,35.0,64.28571,56.25,88.888885,95.918365,90.47619,90.0,57.894737,89.47369,90.0,65.38461,100.0,61.11111,95.833336,85.106384,75.5102,86.666664,80.0,86.666664,69.04762,85.36585,93.478264,80.0,95.0,76.08696,77.5,81.25,75.0,86.04651,100.0,100.0,93.75
170,83.35393488647813,91.89189,90.243904,88.888885,92.5,88.0,81.818184,80.0,96.969696,100.0,85.52631,91.304344,88.0,63.636364,87.5,95.0,73.91304,73.333336,61.11111,95.2381,80.0,95.454544,97.82609,93.333336,95.0,52.173912,90.0,57.5,74.68355,93.478264,88.888885,84.72222,87.755104,68.62745,35.0,61.904762,56.25,100.0,95.918365,90.47619,90.0,57.894737,94.73684,85.0,69.23077,94.73684,61.11111,95.833336,85.106384,75.5102,86.666664,80.0,86.666664,71.42857,85.36585,93.478264,75.0,95.0,76.08696,80.0,87.5,90.90909,88.37209,90.0,100.0,93.75
184,83.68355993798204,91.89189,95.12195,88.888885,92.5,88.0,81.818184,80.0,100.0,100.0,85.52631,91.304344,92.0,65.90909,87.5,95.0,69.565216,73.333336,61.11111,100.0,82.22222,95.454544,97.82609,93.333336,95.0,52.173912,90.0,57.5,74.68355,95.652176,88.888885,84.72222,87.755104,68.62745,35.0,71.42857,56.25,88.888885,95.918365,90.47619,85.0,57.894737,100.0,85.0,65.38461,94.73684,72.22222,95.833336,85.106384,75.5102,86.666664,90.0,86.666664,73.809525,85.36585,93.478264,75.0,95.0,76.08696,80.0,87.5,77.27273,86.04651,100.0,100.0,93.75
