epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
15,76.50371705510912,87.341774,96.969696,82.258064,97.674416,97.72727,91.935486,89.3617,69.1358,98.765434,80.35714,86.86869,32.307693,75.0,89.77273,90.666664,56.626507,89.55224,4.878049,95.522385,68.965515,78.87324,9.090909,98.9011,28.88889,90.243904,92.537315,91.22807,94.44444,73.611115,97.9798,75.60976,77.77778,77.77778,26.785715,73.46939,63.88889,96.875,87.80488,68.81721,97.05882,88.57143,89.3617,58.333332,62.5,18.421053,97.9798,6.976744,51.162792,69.49152,87.93104,95.959595,82.5,67.34694,95.652176,78.78788,74.4186,56.565655,78.723404,86.8421,91.666664,93.10345,4.7619047,75.55556,80.645164,89.79592
16,77.5625140814664,88.6076,93.93939,80.645164,97.674416,95.454544,91.935486,87.23404,90.12346,98.765434,82.14286,86.86869,36.923077,73.958336,95.454544,93.333336,62.650604,91.04478,0.0,95.522385,70.68965,78.87324,14.141414,98.9011,35.555557,90.243904,94.029854,91.22807,93.333336,73.611115,98.9899,75.60976,75.92593,74.747475,21.428572,93.87755,61.11111,95.833336,90.243904,67.741936,97.05882,88.57143,82.97872,63.333332,67.5,7.894737,92.92929,2.3255813,53.488373,69.49152,93.10345,91.91919,90.0,67.34694,95.652176,79.79798,76.74419,60.60606,82.97872,82.89474,93.333336,91.37931,4.7619047,71.111115,81.72043,89.79592
17,77.63009685147692,84.81013,94.94949,79.03226,93.023254,95.454544,88.70968,89.3617,72.83951,96.296295,82.14286,86.86869,35.384617,79.166664,90.90909,92.0,61.44578,91.04478,2.4390244,97.01492,75.86207,78.87324,6.060606,98.9011,35.555557,90.243904,94.029854,89.47369,94.44444,75.0,95.959595,78.04878,77.77778,76.76768,33.92857,96.938774,66.666664,96.875,87.80488,68.81721,97.05882,90.0,85.106384,60.0,70.0,10.526316,95.959595,4.6511626,58.139534,77.9661,89.655174,93.93939,90.0,65.30612,95.652176,81.818184,76.74419,59.59596,80.85107,77.63158,93.333336,91.37931,7.142857,80.0,84.946236,86.734695
18,77.96801078574671,86.07595,94.94949,74.19355,95.34884,93.181816,90.32258,87.23404,85.18519,96.296295,82.14286,88.888885,36.923077,80.208336,86.36364,89.333336,65.06024,92.537315,0.0,97.01492,74.13793,77.46479,9.090909,98.9011,30.0,90.243904,95.522385,91.22807,95.55556,77.77778,100.0,78.04878,77.77778,76.76768,32.142857,97.95918,59.72222,93.75,90.243904,76.344086,97.05882,87.14286,82.97872,60.0,70.0,18.421053,97.9798,4.6511626,60.465115,79.66102,91.37931,93.93939,87.5,69.38776,95.652176,76.76768,74.4186,56.565655,85.106384,81.57895,93.333336,91.37931,7.142857,68.888885,86.02151,89.79592
20,78.10317637389188,89.87342,95.959595,74.19355,97.674416,97.72727,88.70968,91.489365,85.18519,97.53086,85.71429,88.888885,35.384617,80.208336,89.77273,94.666664,61.44578,89.55224,17.073172,94.029854,72.413795,80.28169,3.030303,98.9011,28.88889,90.243904,95.522385,91.22807,93.333336,70.833336,98.9899,75.60976,79.62963,74.747475,42.857143,98.97959,66.666664,94.791664,87.80488,68.81721,98.52941,87.14286,82.97872,65.0,70.0,5.263158,97.9798,0.0,67.441864,71.18644,89.655174,94.94949,90.0,69.38776,93.478264,76.76768,81.39535,59.59596,85.106384,81.57895,91.666664,91.37931,11.904762,75.55556,80.645164,89.79592
22,78.89164224458348,88.6076,96.969696,77.41936,97.674416,95.454544,90.32258,91.489365,76.54321,97.53086,82.14286,87.878784,36.923077,80.208336,84.09091,97.333336,72.289154,89.55224,0.0,94.029854,72.413795,80.28169,18.181818,100.0,24.444445,95.12195,95.522385,89.47369,95.55556,68.05556,96.969696,78.04878,81.48148,83.83839,39.285713,95.918365,66.666664,94.791664,90.243904,68.81721,98.52941,91.42857,80.85107,61.666668,72.5,13.157895,97.9798,13.953488,72.093025,77.9661,91.37931,94.94949,90.0,69.38776,97.82609,76.76768,93.023254,65.65656,82.97872,78.947365,91.666664,89.655174,7.142857,73.333336,82.7957,89.79592
24,79.38724936330391,88.6076,95.959595,72.58064,97.674416,95.454544,91.935486,93.61702,79.012344,93.82716,82.14286,87.878784,35.384617,80.208336,79.545456,94.666664,73.49397,89.55224,14.634147,97.01492,70.68965,78.87324,55.555557,100.0,40.0,92.68293,92.537315,91.22807,93.333336,62.5,100.0,82.92683,77.77778,81.818184,46.42857,94.89796,59.72222,95.833336,90.243904,69.89247,98.52941,94.28571,80.85107,61.666668,75.0,7.894737,98.9899,2.3255813,65.11628,69.49152,86.206894,90.90909,85.0,67.34694,97.82609,76.76768,88.37209,63.636364,85.106384,84.210526,95.0,91.37931,11.904762,77.77778,78.49462,87.755104
25,80.10813244507908,88.6076,94.94949,80.645164,97.674416,93.181816,90.32258,91.489365,74.07407,95.06173,83.92857,88.888885,36.923077,81.25,85.22727,97.333336,72.289154,91.04478,0.0,97.01492,75.86207,78.87324,75.757576,100.0,30.0,92.68293,94.029854,92.98245,93.333336,76.388885,100.0,78.04878,79.62963,83.83839,33.92857,92.85714,68.05556,95.833336,90.243904,67.741936,97.05882,94.28571,80.85107,58.333332,62.5,5.263158,98.9899,2.3255813,67.441864,69.49152,89.655174,92.92929,85.0,69.38776,95.652176,76.76768,86.04651,66.666664,85.106384,81.57895,95.0,94.82758,14.285714,77.77778,86.02151,88.77551
26,80.28835323442878,88.6076,95.959595,72.58064,95.34884,97.72727,91.935486,91.489365,80.24691,95.06173,82.14286,89.89899,30.76923,80.208336,82.954544,94.666664,78.313255,89.55224,2.4390244,95.522385,81.034485,80.28169,68.68687,100.0,35.555557,90.243904,97.01492,89.47369,94.44444,69.44444,100.0,75.60976,77.77778,83.83839,37.5,96.938774,58.333332,94.791664,90.243904,64.51613,98.52941,98.57143,80.85107,65.0,67.5,7.894737,98.9899,2.3255813,72.093025,88.13559,87.93104,92.92929,90.0,71.42857,97.82609,77.77778,86.04651,64.64646,85.106384,80.26316,91.666664,91.37931,14.285714,75.55556,82.7957,91.83673
27,80.76143273793784,93.67088,96.969696,75.80645,97.674416,95.454544,90.32258,91.489365,82.71605,95.06173,82.14286,88.888885,30.76923,81.25,89.77273,94.666664,71.084335,89.55224,0.0,98.50746,74.13793,81.69014,72.72727,98.9011,38.88889,90.243904,95.522385,92.98245,93.333336,72.22222,94.94949,80.48781,81.48148,83.83839,50.0,94.89796,58.333332,96.875,90.243904,67.741936,98.52941,95.71429,89.3617,66.666664,65.0,13.157895,98.9899,2.3255813,69.76744,86.44068,87.93104,92.92929,87.5,69.38776,95.652176,78.78788,79.06977,59.59596,85.106384,85.52631,93.333336,94.82758,16.666666,80.0,81.72043,88.77551
