epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
32,65.22336769147701,91.666664,91.07143,53.125,69.38776,94.94949,82.828285,68.49315,97.82609,61.53846,95.959595,81.818184,80.0,58.585857,76.5625,92.85714,26.829268,60.416668,2.5,95.12195,82.0,82.5,97.5,96.969696,5.050505,57.37705,96.15385,52.525253,92.753624,82.5,71.71717,50.943398,80.0,93.93939,11.267606,65.65656,57.5,69.73684,82.828285,34.93976,70.0,66.666664,80.0,47.474747,62.626263,4.878049,48.275864,82.5,89.13043,90.0,79.10448,56.565655,50.666668,78.57143,52.38095,90.69768,62.295082,65.55556,58.333332,54.545456,60.0,26.262627,74.35897,25.252525,49.056602,42.5
35,65.65864834080857,93.333336,91.07143,32.8125,67.34694,93.93939,82.828285,72.60274,97.82609,64.10256,94.94949,83.83839,75.0,46.464645,81.25,92.85714,26.829268,62.5,0.0,95.12195,82.0,85.0,95.0,96.969696,2.020202,55.737705,96.15385,54.545456,95.652176,87.5,60.60606,54.71698,80.0,89.89899,2.8169014,75.757576,55.0,69.73684,85.85859,36.144577,70.0,72.54902,82.5,49.49495,65.65656,14.634147,44.827587,80.0,89.13043,87.5,65.67164,66.666664,52.0,78.57143,52.38095,93.023254,67.21311,70.0,58.333332,63.636364,58.75,24.242424,84.61539,32.32323,52.83019,57.5
36,65.72737685964962,93.333336,92.85714,34.375,70.408165,94.94949,84.84849,72.60274,97.82609,61.53846,94.94949,82.828285,77.5,44.444443,82.8125,92.85714,26.829268,56.25,2.5,95.12195,86.0,82.5,100.0,96.969696,3.030303,65.57377,96.15385,56.565655,94.202896,80.0,59.59596,54.71698,82.5,91.91919,2.8169014,74.747475,57.5,73.68421,85.85859,37.349396,67.5,70.588234,80.0,45.454544,59.59596,12.195122,47.12644,77.5,89.13043,92.5,65.67164,67.676765,54.666668,78.57143,57.142857,90.69768,70.491806,68.888885,58.333332,58.585857,57.5,29.292929,74.35897,29.292929,49.056602,62.5
37,66.2313860234526,91.666664,92.85714,42.1875,71.42857,93.93939,83.83839,73.9726,97.82609,66.666664,95.959595,84.84849,80.0,51.515152,84.375,95.2381,26.829268,60.416668,0.0,95.12195,86.0,85.0,97.5,95.959595,6.060606,57.37705,96.15385,58.585857,92.753624,90.0,58.585857,54.71698,87.5,92.92929,4.2253523,65.65656,47.5,69.73684,83.83839,39.759037,70.0,70.588234,77.5,51.515152,58.585857,19.512196,56.32184,80.0,89.13043,90.0,62.686565,52.525253,56.0,78.57143,57.142857,93.023254,65.57377,67.77778,58.333332,61.61616,65.0,30.30303,82.051285,30.30303,49.056602,62.5
39,66.2542955343939,93.333336,92.85714,31.25,71.42857,94.94949,82.828285,73.9726,97.82609,62.820515,95.959595,81.818184,85.0,46.464645,85.9375,92.85714,29.268293,56.25,0.0,95.12195,86.0,85.0,97.5,97.9798,4.040404,50.81967,96.15385,80.80808,91.304344,87.5,58.585857,52.83019,80.0,93.93939,2.8169014,63.636364,45.0,65.789474,86.86869,42.168674,70.0,68.62745,80.0,65.65656,59.59596,17.073172,50.57471,80.0,91.304344,92.5,64.17911,52.525253,52.0,78.57143,64.28571,90.69768,65.57377,65.55556,61.666668,65.65656,58.75,32.32323,79.48718,29.292929,49.056602,52.5
40,66.84994272448353,91.666664,92.85714,34.375,73.46939,93.93939,83.83839,75.34247,97.82609,65.38461,95.959595,84.84849,82.5,48.484848,79.6875,95.2381,34.146343,56.25,0.0,95.12195,86.0,85.0,97.5,94.94949,4.040404,57.37705,96.15385,68.68687,92.753624,85.0,68.68687,54.71698,77.5,94.94949,2.8169014,69.69697,52.5,73.68421,85.85859,43.373493,72.5,72.54902,82.5,57.575756,61.61616,19.512196,54.022987,80.0,89.13043,95.0,65.67164,51.515152,48.0,78.57143,61.904762,90.69768,67.21311,63.333332,56.666668,60.60606,62.5,36.363636,76.92308,28.282827,54.71698,65.0
42,67.28522336594973,91.666664,91.07143,40.625,76.53061,93.93939,83.83839,75.34247,97.82609,65.38461,95.959595,84.84849,85.0,49.49495,81.25,92.85714,26.829268,58.333332,2.5,95.12195,84.0,85.0,100.0,97.9798,8.080808,62.295082,96.15385,64.64646,97.10145,85.0,66.666664,54.71698,80.0,95.959595,1.4084507,66.666664,52.5,80.26316,84.84849,42.168674,72.5,68.62745,80.0,59.59596,63.636364,19.512196,48.275864,82.5,89.13043,95.0,59.701492,53.535355,49.333332,78.57143,61.904762,90.69768,68.85246,65.55556,58.333332,62.626263,60.0,40.40404,79.48718,27.272728,56.603775,62.5
44,67.42268041062327,91.666664,92.85714,34.375,74.4898,94.94949,83.83839,72.60274,95.652176,64.10256,95.959595,83.83839,87.5,53.535355,82.8125,92.85714,26.829268,60.416668,0.0,95.12195,86.0,85.0,97.5,94.94949,5.050505,63.934425,96.15385,64.64646,95.652176,85.0,62.626263,56.603775,80.0,93.93939,2.8169014,69.69697,55.0,81.57895,85.85859,44.578312,67.5,68.62745,80.0,59.59596,58.585857,21.95122,50.57471,87.5,89.13043,95.0,62.686565,62.626263,49.333332,78.57143,61.904762,90.69768,67.21311,62.22222,58.333332,60.60606,58.75,45.454544,79.48718,30.30303,58.490566,62.5
46,67.65177548507917,95.0,92.85714,46.875,77.55102,93.93939,84.84849,73.9726,97.82609,64.10256,95.959595,87.878784,90.0,55.555557,78.125,95.2381,26.829268,60.416668,2.5,95.12195,86.0,82.5,100.0,97.9798,7.070707,59.01639,96.15385,65.65656,95.652176,85.0,59.59596,56.603775,80.0,92.92929,2.8169014,64.64646,47.5,80.26316,90.90909,42.168674,67.5,68.62745,77.5,55.555557,58.585857,26.829268,48.275864,85.0,89.13043,95.0,61.19403,50.50505,53.333332,80.95238,61.904762,90.69768,67.21311,63.333332,58.333332,63.636364,62.5,50.50505,74.35897,32.32323,56.603775,62.5
47,67.85796105208948,93.333336,92.85714,37.5,78.57143,92.92929,85.85859,71.23288,97.82609,69.23077,96.969696,87.878784,87.5,54.545456,78.125,95.2381,26.829268,58.333332,2.5,100.0,86.0,85.0,100.0,92.92929,8.080808,63.934425,96.15385,57.575756,94.202896,85.0,58.585857,56.603775,80.0,92.92929,2.8169014,74.747475,57.5,78.947365,88.888885,46.987953,70.0,68.62745,77.5,55.555557,64.64646,21.95122,51.724136,85.0,89.13043,95.0,62.686565,55.555557,48.0,80.95238,59.52381,90.69768,67.21311,62.22222,60.0,58.585857,62.5,56.565655,74.35897,31.313131,54.71698,62.5
48,68.59106529034837,93.333336,92.85714,39.0625,73.46939,92.92929,85.85859,71.23288,95.652176,65.38461,95.959595,85.85859,87.5,51.515152,81.25,95.2381,26.829268,56.25,0.0,95.12195,86.0,82.5,97.5,96.969696,7.070707,63.934425,96.15385,70.70707,97.10145,82.5,59.59596,54.71698,82.5,93.93939,2.8169014,70.70707,75.0,78.947365,88.888885,48.192772,67.5,68.62745,77.5,56.565655,60.60606,24.390244,51.724136,80.0,89.13043,95.0,64.17911,64.64646,54.666668,80.95238,66.666664,90.69768,67.21311,66.666664,58.333332,61.61616,61.25,61.61616,79.48718,32.32323,56.603775,62.5
