0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.08526381,0.032189872,0.06980271,0.064313866,0.09133342,0.072183475,0.088601045,0.050001103,0.08994903,0.07667951,0.06581791,0.04517877,0.087853186,0.075096756,0.06253488,0.036472242,0.10224064,0.042673256,0.038191803,0.088933066,0.053868234,0.039395466,0.06776762,0.041512366,0.036144637,0.05343493,0.056613155,0.05262713,0.07957737,0.09331727,0.086297356,0.08598365,0.066737935,0.04460534,0.07789457,0.05948496,0.07312543,0.08023116,0.057468146,0.06609983,0.076533206,0.07974838,0.0756696,0.07619825,0.04445115,0.07481899,0.055106625,0.051036894,0.04358998,0.10782713,0.057739172,0.10642275,0.059075937,0.030113872,0.07667127,0.048838265,0.090169035,0.081252724,0.048093963,0.075255446,0.06993326,0.06427467,0.07042254,0.06442817,0.058964893
0.08738016,0.042801753,0.10156172,0.06813464,0.091395535,0.07194757,0.10256663,0.052583966,0.08782312,0.08207293,0.08082839,0.04914521,0.11933265,0.07283445,0.062092282,0.040562075,0.09986367,0.055100877,0.037184294,0.08277958,0.045087185,0.045717567,0.07941291,0.045759726,0.058466874,0.08893623,0.07464049,0.054214194,0.099429116,0.095697306,0.09547129,0.08475063,0.061541867,0.051230233,0.047374297,0.07295831,0.088206924,0.097645655,0.04133315,0.08318617,0.08177822,0.07720835,0.08392383,0.090187,0.033182133,0.06941179,0.066040836,0.055601012,0.046219517,0.1149557,0.06842985,0.11679869,0.07415419,0.026559677,0.08091437,0.06436253,0.106411785,0.098867424,0.059061006,0.07912683,0.08196035,0.061164428,0.07223401,0.07661743,0.06549025
0.08239569,0.03841299,0.09218123,0.067177646,0.093567334,0.07315982,0.10888288,0.060876496,0.091360085,0.072114035,0.07889104,0.04814194,0.11636179,0.07693774,0.06989724,0.061280675,0.107344374,0.035228193,0.037641756,0.09093156,0.049624577,0.039745204,0.079103634,0.05394522,0.04311465,0.07808517,0.07175038,0.05843818,0.095176466,0.09709998,0.10057408,0.09652363,0.06612891,0.046058495,0.052868612,0.06956998,0.09031353,0.09407475,0.055522453,0.085257985,0.08531588,0.0812424,0.0895834,0.0944901,0.038451552,0.078983545,0.071767636,0.05954281,0.04569183,0.118697904,0.07235902,0.11574378,0.07905175,0.031830985,0.07436467,0.058478657,0.10281224,0.08407211,0.06889068,0.08048612,0.089927755,0.07883444,0.07390346,0.066746876,0.062139515
0.09619874,0.04751404,0.111035794,0.08454525,0.09195713,0.0981688,0.114796646,0.059981402,0.10177263,0.09743414,0.08799798,0.0581468,0.123065844,0.078624964,0.06983119,0.040486626,0.109951936,0.05685745,0.04706877,0.10070361,0.06205007,0.0455254,0.085064694,0.053563043,0.047900666,0.08152878,0.07511779,0.056753095,0.10206847,0.11078863,0.104909554,0.092025734,0.056024544,0.048311856,0.06166884,0.071975574,0.10141996,0.09898025,0.040538404,0.09795582,0.08982986,0.07761933,0.084655344,0.09967406,0.034315802,0.09143224,0.07452148,0.058623236,0.042848714,0.11890747,0.07397461,0.12346681,0.07707387,0.032287687,0.08550918,0.05946478,0.10656548,0.10028232,0.07970108,0.08952799,0.09388571,0.07879905,0.08304718,0.07906397,0.073777005
0.09338512,0.051015075,0.10879819,0.091406584,0.09295744,0.10719413,0.12856986,0.05586555,0.10982195,0.10370428,0.089239314,0.05591288,0.12900843,0.07910937,0.068773255,0.036424577,0.109600045,0.067294404,0.041451693,0.10849257,0.071561396,0.048124243,0.087752104,0.039745007,0.071192816,0.08139543,0.08330772,0.05182992,0.09908372,0.115300536,0.11885419,0.101383045,0.059246194,0.055562124,0.0634629,0.06425933,0.110353865,0.09944656,0.03711551,0.09211583,0.09756243,0.08921053,0.09562098,0.10568763,0.03892829,0.099262856,0.08008044,0.07679717,0.053654533,0.12919089,0.078281,0.12838411,0.0908432,0.052242696,0.09975217,0.058873247,0.11863342,0.108361274,0.076607145,0.095972165,0.09606163,0.08822567,0.09185873,0.08523587,0.07477419
0.10097374,0.057971638,0.10620919,0.09147164,0.08860442,0.099645466,0.12785448,0.053769834,0.1193884,0.09970367,0.09917969,0.05643178,0.12715298,0.0875169,0.08355962,0.058243506,0.117057204,0.06788693,0.047777276,0.10935977,0.080145955,0.04775485,0.08254026,0.05021252,0.07540314,0.089686826,0.083505355,0.07155255,0.111729324,0.12398495,0.11965458,0.08960901,0.056406915,0.0697897,0.05918219,0.07385104,0.114936404,0.0975376,0.031523995,0.106104314,0.1035847,0.09615362,0.0965132,0.11864331,0.054735154,0.10860907,0.08163091,0.09400285,0.06856082,0.13084897,0.07710187,0.13518168,0.09196757,0.029186133,0.10317679,0.0668411,0.11518748,0.101580165,0.07683839,0.09720531,0.096628316,0.10338269,0.09570147,0.085516125,0.0728306
0.08311533,0.08279768,0.105674855,0.103419974,0.090995155,0.11338033,0.12212853,0.04832812,0.1147635,0.10442948,0.10422612,0.05999626,0.12636437,0.08582286,0.075231574,0.044685062,0.120921366,0.105218105,0.03671679,0.12665923,0.07303215,0.046905525,0.08783214,0.050614156,0.08742037,0.07783376,0.087440014,0.06864508,0.101062745,0.13031816,0.12781148,0.09753002,0.05480466,0.045241334,0.075146474,0.07438494,0.11934131,0.108556874,0.034171127,0.11205217,0.10383319,0.09634729,0.10194347,0.13197418,0.030456146,0.1154158,0.07948271,0.09007306,0.07339893,0.12181178,0.086076215,0.13517341,0.09038834,0.033258706,0.10065552,0.077193834,0.11791613,0.10510506,0.07372694,0.10729496,0.09752787,0.10141797,0.10893793,0.09527819,0.081236124
0.08849837,0.075774394,0.11279528,0.0959178,0.08550215,0.11247486,0.12355147,0.055652626,0.12344033,0.10883819,0.11042615,0.064974114,0.11473278,0.088496774,0.08075525,0.04780925,0.11490421,0.10809243,0.04501069,0.1277224,0.06896215,0.039687436,0.077995986,0.076382935,0.10223889,0.082515985,0.091863595,0.06722031,0.09362393,0.14107254,0.13409004,0.098021194,0.06208378,0.06429444,0.06362636,0.08330392,0.11881142,0.10091428,0.033305142,0.117516115,0.11073885,0.09307177,0.106189296,0.13728875,0.048694864,0.115851425,0.07341852,0.08588114,0.073658735,0.13558553,0.0875586,0.13715112,0.09223902,0.034048747,0.09313545,0.0812459,0.12003596,0.11157963,0.07663452,0.10684628,0.106975146,0.12654689,0.10707834,0.09429042,0.07124168
0.07463512,0.090753384,0.112610206,0.0974502,0.085130684,0.10817299,0.12770107,0.05999097,0.12923084,0.108773224,0.10819722,0.081471115,0.11479063,0.0867385,0.078957364,0.032123476,0.12993616,0.11197555,0.051536478,0.13044734,0.06656287,0.038505677,0.08847921,0.04494157,0.100094505,0.07496747,0.08735999,0.06447171,0.08910465,0.13811126,0.13957079,0.109881744,0.056847364,0.048314758,0.07237037,0.083847076,0.12460483,0.11059196,0.0437702,0.114039324,0.11573406,0.098617174,0.1122547,0.13749927,0.040364094,0.11896295,0.08739742,0.09164885,0.079761006,0.13223901,0.091875866,0.1470874,0.100310184,0.033712596,0.09742293,0.0915936,0.12759502,0.11572998,0.07782076,0.10419395,0.10389796,0.11411534,0.109562054,0.097010694,0.08344519
0.07404629,0.103728384,0.11817008,0.10711958,0.07452216,0.09753832,0.13436656,0.06602794,0.12945224,0.10894776,0.10631297,0.080973215,0.11315511,0.082765564,0.076034285,0.05210859,0.11713163,0.10741512,0.054454967,0.12577055,0.08077917,0.041758057,0.083005935,0.05555059,0.107487485,0.078484274,0.08563653,0.07040307,0.10290235,0.14047208,0.14024702,0.11291548,0.04996556,0.07673128,0.070369184,0.093591295,0.12382071,0.11216624,0.039609645,0.115114026,0.116266705,0.108694516,0.1155244,0.13021111,0.049032602,0.12210258,0.08266342,0.09185943,0.08327883,0.13543688,0.09152243,0.14107165,0.111406185,0.026580252,0.094692364,0.09616256,0.13362436,0.107515514,0.092716105,0.11743394,0.10865159,0.1222504,0.111595824,0.09122565,0.08019542
0.08394872,0.106343955,0.11414387,0.11449359,0.07560116,0.10358825,0.13361461,0.04726467,0.12785147,0.10737113,0.110718,0.07017264,0.114662364,0.082882494,0.07151686,0.03629678,0.13189767,0.11881088,0.03984063,0.13027237,0.078807116,0.038309526,0.07933363,0.053059317,0.11873392,0.083183065,0.0975137,0.06557941,0.10339596,0.13616607,0.1402179,0.10233861,0.051958643,0.058541447,0.08044264,0.09915236,0.13147922,0.09744848,0.03877578,0.12319966,0.11561013,0.10954401,0.118711635,0.13712616,0.035201002,0.116778776,0.08736143,0.09409833,0.098754555,0.12814374,0.091715306,0.1360814,0.093467705,0.035636496,0.093376726,0.09647005,0.12903245,0.11787474,0.08534215,0.122697756,0.11378024,0.11874552,0.11109904,0.10235619,0.07941656
0.074812725,0.113549225,0.12713292,0.11575706,0.06597667,0.10206437,0.14168023,0.044470493,0.1272957,0.09594057,0.10514547,0.100935705,0.11539835,0.088384874,0.07856872,0.04113254,0.11908501,0.07233377,0.033846244,0.12847605,0.07882037,0.03722608,0.0759473,0.05123157,0.11457592,0.06976415,0.09322699,0.06983176,0.11168439,0.12747487,0.13694364,0.10192043,0.05479258,0.07294551,0.06769803,0.1043292,0.13216266,0.09095549,0.04845614,0.11990122,0.11271412,0.1195936,0.10749625,0.13063124,0.037718087,0.1313506,0.07950998,0.09758201,0.10005151,0.12599762,0.08725815,0.13678755,0.10367632,0.035234213,0.08151087,0.10832751,0.12960777,0.109792344,0.09348536,0.11592969,0.115151554,0.11393821,0.11680858,0.10362185,0.07953729
0.074938096,0.10516018,0.12879987,0.11232554,0.0787336,0.10087038,0.12736478,0.049182195,0.12750362,0.09225679,0.11318626,0.09033521,0.12412985,0.087937914,0.06939413,0.053700328,0.12558483,0.079018556,0.036357455,0.105967335,0.08574045,0.044311024,0.06948229,0.07706096,0.11738394,0.080671094,0.098143235,0.06735258,0.11601286,0.13688949,0.12464651,0.10271977,0.05975764,0.05926155,0.077669635,0.10123126,0.13028406,0.10949114,0.051229075,0.13474111,0.11318822,0.12835981,0.121346146,0.1277154,0.04566763,0.1185304,0.09387932,0.088324085,0.114663124,0.12491813,0.092603065,0.13485089,0.0985611,0.03440728,0.073656775,0.10185406,0.13640226,0.10920195,0.09439366,0.12166104,0.11119745,0.11229316,0.10381118,0.10060394,0.07302942
0.07447143,0.11322676,0.12714882,0.116292946,0.074707255,0.103741914,0.12850516,0.045081254,0.14095153,0.09061543,0.10793272,0.10120672,0.11992694,0.093005195,0.072754495,0.047056515,0.12252625,0.080221154,0.04869884,0.110083885,0.08113764,0.052092176,0.074091196,0.051171627,0.10763396,0.071193986,0.100954615,0.07002299,0.11046537,0.13447703,0.1253524,0.097295985,0.056768287,0.052263215,0.0684648,0.09161942,0.13122009,0.11135831,0.068878055,0.12997967,0.116676226,0.1173941,0.1116637,0.13461515,0.04322378,0.122771926,0.08278476,0.09278551,0.10797554,0.12975518,0.087257475,0.1396009,0.0981393,0.05609076,0.06767057,0.10770298,0.119395114,0.1187967,0.10227163,0.12254721,0.12004175,0.105222344,0.10883406,0.09738296,0.08058696
