epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,48.65979380831549,75.0,41.07143,43.75,40.816326,87.878784,40.40404,32.876713,91.304344,50.0,39.39394,52.525253,52.5,32.32323,57.8125,90.47619,19.512196,50.0,5.0,92.68293,68.0,87.5,70.0,56.565655,38.38384,31.147541,75.0,33.333332,49.275364,77.5,37.373737,58.490566,82.5,93.93939,7.0422535,52.525253,35.0,57.894737,69.69697,19.27711,37.5,68.62745,72.5,19.19192,37.373737,9.756098,52.87356,65.0,60.869564,52.5,71.64179,64.64646,49.333332,45.238094,21.428572,39.534885,37.704918,65.55556,15.0,26.262627,70.0,19.19192,64.10256,12.121212,43.396225,45.0
2,49.782359677956,83.333336,42.857143,29.6875,43.877552,88.888885,44.444443,49.315067,91.304344,43.589745,42.424244,53.535355,42.5,38.38384,54.6875,92.85714,17.073172,52.083332,5.0,95.12195,72.0,90.0,80.0,68.68687,29.292929,31.147541,88.46154,36.363636,57.971016,77.5,46.464645,50.943398,77.5,92.92929,18.309858,35.353535,20.0,43.42105,63.636364,12.048193,72.5,72.54902,55.0,24.242424,55.555557,12.195122,54.022987,70.0,60.869564,57.5,74.62687,52.525253,42.666668,54.761906,21.428572,60.465115,32.786884,63.333332,36.666668,26.262627,68.75,21.212122,61.53846,17.171717,43.396225,25.0
3,52.55441008193113,83.333336,41.07143,31.25,43.877552,88.888885,51.515152,38.356163,91.304344,47.435898,48.484848,63.636364,72.5,23.232323,60.9375,95.2381,14.634147,54.166668,5.0,95.12195,72.0,90.0,87.5,72.72727,21.212122,34.42623,90.38461,33.333332,63.768116,75.0,50.50505,54.71698,80.0,94.94949,16.90141,55.555557,42.5,52.63158,69.69697,10.843373,67.5,72.54902,75.0,27.272728,44.444443,17.073172,50.57471,72.5,60.869564,52.5,71.64179,71.71717,45.333332,66.666664,19.047619,69.76744,45.901638,66.666664,28.333334,25.252525,71.25,27.272728,66.666664,17.171717,54.71698,40.0
4,54.135166092618086,78.333336,55.357143,28.125,52.040817,90.90909,57.575756,61.643837,91.304344,55.128204,52.525253,63.636364,65.0,30.30303,70.3125,92.85714,7.3170733,54.166668,7.5,95.12195,70.0,82.5,95.0,77.77778,22.222221,37.704918,90.38461,36.363636,71.014496,77.5,44.444443,56.603775,75.0,92.92929,4.2253523,62.626263,20.0,48.68421,70.70707,20.481928,67.5,70.588234,77.5,31.313131,50.50505,14.634147,54.022987,65.0,71.73913,65.0,77.61194,67.676765,53.333332,57.142857,21.428572,65.11628,37.704918,61.11111,48.333332,34.343433,68.75,26.262627,61.53846,16.161615,45.28302,25.0
5,54.66208476342969,81.666664,42.857143,29.6875,57.142857,91.91919,60.60606,61.643837,95.652176,53.846153,61.61616,69.69697,45.0,36.363636,62.5,90.47619,17.073172,54.166668,7.5,95.12195,66.0,67.5,95.0,83.83839,22.222221,39.34426,92.30769,27.272728,73.91304,77.5,55.555557,52.83019,85.0,91.91919,7.0422535,60.60606,30.0,46.05263,76.76768,16.86747,70.0,74.5098,72.5,33.333332,47.474747,9.756098,52.87356,70.0,76.08696,75.0,73.13433,69.69697,52.0,61.904762,11.904762,74.4186,49.18033,55.555557,31.666666,26.262627,63.75,22.222221,66.666664,19.19192,47.16981,47.5
6,56.40320733191631,93.333336,62.5,29.6875,60.204082,90.90909,61.61616,57.53425,97.82609,38.46154,69.69697,64.64646,62.5,28.282827,85.9375,88.09524,12.195122,54.166668,2.5,95.12195,70.0,80.0,95.0,81.818184,13.131313,32.786884,92.30769,33.333332,79.710144,77.5,57.575756,60.377357,80.0,93.93939,2.8169014,77.77778,30.0,48.68421,75.757576,27.710844,70.0,74.5098,72.5,32.32323,53.535355,21.95122,48.275864,72.5,76.08696,72.5,77.61194,72.72727,50.666668,64.28571,16.666666,79.06977,44.262295,60.0,41.666668,30.30303,65.0,25.252525,64.10256,21.212122,50.943398,25.0
7,57.0446735334014,90.0,71.42857,28.125,56.122448,92.92929,68.68687,60.27397,95.652176,43.589745,69.69697,63.636364,52.5,20.20202,82.8125,88.09524,14.634147,47.916668,0.0,95.12195,64.0,82.5,100.0,90.90909,36.363636,40.98361,92.30769,30.30303,88.4058,77.5,57.575756,56.603775,80.0,94.94949,2.8169014,84.84849,30.0,55.263157,78.78788,20.481928,72.5,70.588234,72.5,30.30303,52.525253,21.95122,58.62069,82.5,73.91304,72.5,73.13433,63.636364,50.666668,61.904762,16.666666,76.74419,47.540985,61.11111,36.666668,28.282827,62.5,22.222221,64.10256,14.141414,54.71698,35.0
8,57.27376861135301,95.0,66.07143,29.6875,64.28571,93.93939,68.68687,61.643837,95.652176,46.153847,77.77778,69.69697,60.0,32.32323,79.6875,88.09524,14.634147,50.0,0.0,95.12195,70.0,82.5,100.0,84.84849,9.090909,34.42623,92.30769,30.30303,78.26087,77.5,58.585857,54.71698,80.0,94.94949,2.8169014,75.757576,32.5,60.526318,79.79798,22.891565,70.0,74.5098,55.0,36.363636,46.464645,19.512196,50.57471,75.0,73.91304,75.0,74.62687,74.747475,54.666668,61.904762,21.428572,81.39535,55.737705,56.666668,41.666668,29.292929,63.75,21.212122,69.23077,17.171717,58.490566,25.0
11,57.34249713500068,88.333336,67.85714,25.0,62.2449,93.93939,76.76768,64.38356,97.82609,37.179485,82.828285,65.65656,65.0,47.474747,79.6875,90.47619,4.878049,43.75,0.0,95.12195,76.0,80.0,92.5,83.83839,15.151515,40.98361,94.23077,36.363636,88.4058,75.0,56.565655,60.377357,82.5,92.92929,0.0,73.73737,37.5,56.57895,82.828285,20.481928,72.5,70.588234,60.0,30.30303,51.515152,12.195122,42.528736,80.0,78.26087,70.0,76.1194,65.65656,46.666668,66.666664,16.666666,83.72093,54.098362,56.666668,53.333332,33.333332,62.5,25.252525,61.53846,15.151515,45.28302,20.0
13,57.479954179674216,91.666664,67.85714,25.0,66.32653,93.93939,75.757576,64.38356,97.82609,41.025642,82.828285,66.666664,47.5,55.555557,76.5625,95.2381,9.756098,50.0,0.0,95.12195,72.0,80.0,90.0,86.86869,15.151515,40.98361,94.23077,43.434345,89.85507,75.0,53.535355,56.603775,82.5,91.91919,0.0,65.65656,40.0,57.894737,78.78788,21.686747,67.5,68.62745,62.5,30.30303,47.474747,7.3170733,39.08046,77.5,84.78261,67.5,76.1194,65.65656,58.666668,73.809525,11.904762,88.37209,59.01639,56.666668,55.0,35.353535,55.0,21.212122,76.92308,12.121212,45.28302,12.5
