epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,56.1598681436923,89.189186,43.90244,51.851852,62.5,88.0,66.666664,40.0,33.333332,75.0,85.52631,68.115944,44.0,56.81818,35.0,82.5,52.173912,60.0,5.5555553,52.38095,44.444443,63.636364,56.52174,91.111115,10.0,21.73913,67.5,20.0,40.50633,69.565216,83.333336,44.444443,46.938774,56.862743,0.0,28.571428,12.5,77.77778,83.67347,23.809525,40.0,31.578947,63.157894,55.0,38.46154,21.052631,44.444443,25.0,55.31915,65.30612,80.0,55.0,70.0,83.333336,53.658535,60.869564,55.0,75.0,56.52174,62.5,37.5,52.272728,27.906977,65.0,38.095238,50.0
1,57.519571481145945,93.24324,41.463413,40.74074,82.5,94.666664,71.71717,40.0,33.333332,80.0,81.57895,57.971016,48.0,54.545456,45.0,80.0,30.434782,53.333332,5.5555553,57.142857,53.333332,59.090908,39.130436,91.111115,15.0,23.913044,72.5,27.5,45.569622,63.04348,100.0,44.444443,55.10204,60.784313,0.0,9.523809,43.75,72.22222,89.79592,28.571428,45.0,57.894737,68.42105,70.0,42.307693,15.789474,55.555557,37.5,44.68085,57.142857,80.0,35.0,80.0,73.809525,53.658535,71.73913,47.5,75.0,63.04348,70.0,43.75,59.090908,23.255814,65.0,28.571428,56.25
2,57.56077460786861,93.24324,43.90244,48.148148,77.5,92.0,68.68687,45.0,33.333332,70.0,78.947365,56.52174,60.0,43.18182,37.5,77.5,47.826088,60.0,5.5555553,61.904762,53.333332,72.72727,54.347828,92.22222,25.0,36.95652,77.5,37.5,54.430378,63.04348,94.44444,51.38889,51.02041,62.7451,0.0,16.666666,18.75,77.77778,87.755104,28.571428,30.0,36.842106,63.157894,75.0,46.153847,15.789474,44.444443,25.0,42.553192,48.97959,73.333336,40.0,76.666664,71.42857,48.780487,67.391304,52.5,65.0,43.47826,75.0,50.0,61.363636,27.906977,65.0,28.571428,75.0
3,59.70333743006986,91.89189,48.780487,44.444443,90.0,94.666664,71.71717,35.0,42.424244,55.0,78.947365,55.072464,56.0,56.81818,52.5,80.0,39.130436,53.333332,5.5555553,57.142857,60.0,63.636364,56.52174,90.0,10.0,39.130436,77.5,47.5,45.569622,71.73913,100.0,55.555557,73.46939,68.62745,5.0,14.285714,18.75,88.888885,91.83673,42.857143,35.0,52.63158,68.42105,70.0,42.307693,26.31579,55.555557,33.333332,42.553192,53.061226,73.333336,45.0,76.666664,69.04762,43.90244,58.695652,52.5,70.0,60.869564,70.0,62.5,61.363636,25.581396,60.0,52.38095,62.5
4,61.26905642471345,93.24324,63.414635,55.555557,67.5,89.333336,76.76768,42.5,42.424244,70.0,77.63158,65.21739,52.0,54.545456,70.0,77.5,30.434782,60.0,5.5555553,57.142857,53.333332,72.72727,65.21739,92.22222,10.0,26.086956,77.5,45.0,63.291138,76.08696,94.44444,45.833332,75.5102,60.784313,10.0,16.666666,15.625,77.77778,95.918365,23.809525,35.0,52.63158,68.42105,85.0,38.46154,31.578947,61.11111,37.5,44.68085,61.22449,80.0,60.0,76.666664,66.666664,51.219513,71.73913,35.0,70.0,63.04348,77.5,62.5,63.636364,25.581396,70.0,47.61905,62.5
5,62.29913471066318,91.89189,53.658535,40.74074,82.5,96.0,78.78788,50.0,45.454544,70.0,86.8421,65.21739,48.0,47.727272,57.5,85.0,39.130436,53.333332,5.5555553,66.666664,53.333332,68.181816,71.73913,93.333336,10.0,28.26087,87.5,45.0,60.759495,71.73913,100.0,52.77778,53.061226,68.62745,5.0,28.571428,25.0,77.77778,97.95918,28.571428,30.0,47.36842,68.42105,90.0,50.0,26.31579,55.555557,25.0,46.80851,59.183674,86.666664,55.0,76.666664,71.42857,51.219513,67.391304,42.5,70.0,56.52174,75.0,68.75,65.90909,30.232557,70.0,52.38095,62.5
6,62.75236918634479,95.945946,70.731705,44.444443,90.0,97.333336,78.78788,47.5,33.333332,70.0,88.1579,66.666664,52.0,50.0,50.0,77.5,39.130436,53.333332,5.5555553,52.38095,60.0,77.27273,67.391304,92.22222,20.0,30.434782,82.5,37.5,65.822784,76.08696,100.0,51.38889,40.816326,66.666664,5.0,23.809525,18.75,77.77778,95.918365,38.095238,35.0,47.36842,68.42105,90.0,42.307693,36.842106,61.11111,29.166666,48.93617,53.061226,86.666664,70.0,76.666664,71.42857,60.97561,76.08696,45.0,80.0,60.869564,80.0,50.0,63.636364,27.906977,65.0,47.61905,56.25
7,63.86485373517049,91.89189,65.85366,51.851852,85.0,98.666664,76.76768,57.5,33.333332,80.0,84.210526,71.014496,52.0,54.545456,52.5,80.0,26.086956,60.0,11.111111,66.666664,64.44444,77.27273,69.565216,95.55556,15.0,15.217391,82.5,35.0,65.822784,80.434784,100.0,47.22222,69.38776,62.7451,5.0,23.809525,21.875,88.888885,100.0,28.571428,25.0,57.894737,63.157894,85.0,53.846153,31.578947,55.555557,33.333332,55.31915,55.10204,86.666664,55.0,76.666664,71.42857,60.97561,78.26087,45.0,80.0,71.73913,85.0,56.25,63.636364,25.581396,70.0,47.61905,56.25
8,64.44169757530234,91.89189,63.414635,59.25926,87.5,96.0,80.80808,52.5,36.363636,80.0,89.47369,69.565216,56.0,52.272728,62.5,80.0,34.782608,60.0,0.0,66.666664,57.77778,72.72727,65.21739,90.0,10.0,34.782608,92.5,40.0,68.35443,84.78261,100.0,51.38889,71.42857,66.666664,5.0,28.571428,12.5,94.44444,100.0,42.857143,30.0,63.157894,68.42105,85.0,53.846153,15.789474,55.555557,33.333332,53.19149,48.97959,86.666664,65.0,76.666664,73.809525,56.09756,67.391304,47.5,85.0,71.73913,85.0,50.0,61.363636,18.60465,70.0,42.857143,56.25
10,64.5241038083146,91.89189,60.97561,62.962963,82.5,97.333336,80.80808,52.5,42.424244,95.0,89.47369,66.666664,48.0,54.545456,72.5,82.5,17.391304,53.333332,0.0,71.42857,60.0,68.181816,60.869564,93.333336,25.0,30.434782,90.0,35.0,74.68355,76.08696,100.0,51.38889,85.71429,66.666664,5.0,19.047619,12.5,94.44444,100.0,38.095238,35.0,52.63158,68.42105,90.0,50.0,15.789474,55.555557,29.166666,51.06383,48.97959,86.666664,65.0,80.0,71.42857,48.780487,78.26087,52.5,90.0,63.04348,87.5,56.25,61.363636,13.953488,60.0,47.61905,62.5
11,64.81252575824425,89.189186,63.414635,62.962963,82.5,97.333336,83.83839,62.5,33.333332,90.0,90.789474,69.565216,56.0,54.545456,60.0,85.0,8.695652,53.333332,0.0,71.42857,64.44444,68.181816,69.565216,92.22222,30.0,34.782608,90.0,50.0,74.68355,73.91304,100.0,47.22222,85.71429,66.666664,5.0,23.809525,15.625,88.888885,100.0,42.857143,30.0,52.63158,63.157894,85.0,50.0,15.789474,55.555557,25.0,51.06383,57.142857,86.666664,55.0,76.666664,66.666664,53.658535,80.434784,45.0,90.0,65.21739,85.0,50.0,61.363636,18.60465,55.0,38.095238,62.5
