epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31
0,83.13252987536082,100.0,100.0,100.0,75.0,93.75,83.333336,100.0,85.71429,73.333336,93.333336,100.0,80.0,66.666664,100.0,25.806452,54.545456,100.0,87.5,80.0,100.0,92.30769,100.0,86.95652,94.44444,70.0,71.42857,100.0,84.61539,90.47619,72.72727,80.0
3,87.95180722891567,100.0,100.0,100.0,75.0,100.0,91.666664,100.0,100.0,80.0,100.0,100.0,90.0,70.833336,93.75,61.29032,77.27273,100.0,100.0,100.0,100.0,92.30769,100.0,73.91304,100.0,50.0,100.0,100.0,61.53846,85.71429,90.90909,100.0
4,89.95983929614944,100.0,100.0,100.0,75.0,100.0,91.666664,100.0,100.0,86.666664,100.0,100.0,80.0,75.0,100.0,67.741936,81.818184,100.0,100.0,100.0,100.0,92.30769,100.0,73.91304,100.0,80.0,100.0,100.0,65.38461,95.2381,90.90909,93.333336
5,90.76305214755506,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,90.0,75.0,100.0,74.19355,86.36364,100.0,100.0,100.0,100.0,92.30769,100.0,73.91304,100.0,80.0,100.0,100.0,65.38461,95.2381,90.90909,93.333336
8,92.57028106321772,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.666664,100.0,100.0,100.0,70.833336,100.0,80.645164,90.90909,100.0,87.5,100.0,100.0,92.30769,100.0,69.565216,94.44444,80.0,100.0,100.0,84.61539,95.2381,90.90909,93.333336
9,92.97188751956067,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,86.666664,100.0,100.0,90.0,83.333336,100.0,70.96774,100.0,100.0,87.5,100.0,100.0,92.30769,100.0,78.26087,100.0,90.0,100.0,100.0,100.0,90.47619,95.454544,66.666664
