0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.92933446,0.91490114,0.8934286,0.9492017,0.9698308,0.86263615,0.93934804,0.95808715,0.94126177,0.8691042,0.8798899,0.86516863,0.781351,0.94372165,0.90091354,0.8731226,0.9657784,0.8804685,0.9462205,0.89680016,0.93490994,0.8984757,0.92314386,0.8538215,0.91013205,0.95981324,0.9281585,0.88285154,0.90636086,0.9478772,0.8706953,0.89233136,0.9167713,0.85463405,0.9435021,0.886916,0.92963874,0.92877024,0.8816087,0.9378457,0.9282268,0.90300196,0.87522256,0.85201836,0.9111991,0.95161533,0.8292962,0.86332554,0.91691846,0.9517333,0.90240985,0.911424,0.8655,0.9069358,0.92007166,0.91023725,0.84605145,0.9124219,0.8512739,0.9351915,0.7608802,0.8501874,0.79643387,0.9211705,0.9189681
0.93017936,0.906492,0.8859095,0.955426,0.9777683,0.86515766,0.9333004,0.96252394,0.9407194,0.8802438,0.88787967,0.8437094,0.7346072,0.94735307,0.89543176,0.87020135,0.9673036,0.8726865,0.9663842,0.88435507,0.9331753,0.8914051,0.93359166,0.81197506,0.9138433,0.95797443,0.9250133,0.87477934,0.8884265,0.9573027,0.8814661,0.8887027,0.9175665,0.84733814,0.9101294,0.88349503,0.9217941,0.928123,0.8675409,0.9301211,0.9211969,0.9051314,0.87580687,0.828574,0.9107389,0.9456452,0.8227016,0.86412174,0.93096465,0.94050205,0.9040586,0.9151522,0.85039675,0.9050138,0.9139893,0.9131693,0.81660306,0.9057445,0.6963294,0.913254,0.7564951,0.8305076,0.7950285,0.9163794,0.916119
0.9409886,0.910829,0.89029676,0.95007885,0.97428674,0.86477983,0.93684727,0.9636885,0.94198155,0.8861674,0.87390673,0.8355487,0.73790455,0.9376375,0.8983108,0.8752842,0.96438026,0.8603415,0.96408856,0.8885725,0.9261251,0.8889624,0.9434981,0.827728,0.89855635,0.9700423,0.92830706,0.8842658,0.89144355,0.952043,0.86630285,0.88748324,0.92256474,0.8696615,0.90615875,0.87252903,0.9256107,0.9273715,0.8578581,0.93904644,0.92145246,0.9121319,0.8851227,0.84728736,0.8979988,0.9405748,0.81341296,0.87290263,0.9295995,0.95244795,0.8865428,0.91032726,0.8719218,0.9203436,0.91351765,0.90057915,0.8057731,0.9025213,0.77188194,0.9157635,0.760072,0.8170383,0.799786,0.91667306,0.9066046
0.93510216,0.90281624,0.89097077,0.947119,0.9783927,0.86962956,0.9312932,0.9750377,0.9480138,0.8830136,0.8787321,0.8560027,0.7667086,0.94422215,0.9014315,0.8737195,0.9589559,0.85425675,0.9686855,0.8859692,0.92421937,0.90430784,0.94464517,0.8331032,0.9067734,0.969993,0.922228,0.88181597,0.9026793,0.955477,0.8777279,0.8893847,0.93341124,0.8419026,0.95264167,0.88591367,0.94476223,0.93472874,0.8653601,0.9213321,0.92578834,0.9240371,0.8662789,0.82210696,0.90560824,0.95083433,0.8235197,0.866208,0.92423624,0.9594696,0.91002524,0.91448957,0.856437,0.9273329,0.92562604,0.9185715,0.80438334,0.9168894,0.7338857,0.92006385,0.7758983,0.83272654,0.7953159,0.9130977,0.9076409
0.93320817,0.9140411,0.9013898,0.9509661,0.97173244,0.8698225,0.94931877,0.97378623,0.9571703,0.89447314,0.86797774,0.85699147,0.74632955,0.94016474,0.90251887,0.85729796,0.96639264,0.81835026,0.9733363,0.8886756,0.9284434,0.89795446,0.9392329,0.86994886,0.91670364,0.97437936,0.9323483,0.8814663,0.9021259,0.95078677,0.8868213,0.8880925,0.9266255,0.85484856,0.94172287,0.8757088,0.9434036,0.9332919,0.86501646,0.9328082,0.9287188,0.92886204,0.86936027,0.8433944,0.9124297,0.9569366,0.7943509,0.8742754,0.9343386,0.95414484,0.9102074,0.9039284,0.8553597,0.92653275,0.91520077,0.92557895,0.8014639,0.93333673,0.7715975,0.9200928,0.7546716,0.82445997,0.78756607,0.92377573,0.92329895
0.9362878,0.9199405,0.90913194,0.9426162,0.97498035,0.87885964,0.94946,0.97740954,0.95393544,0.8964813,0.8770973,0.8626841,0.7344658,0.9349828,0.91430706,0.8760963,0.970589,0.8517896,0.97650635,0.89754575,0.9286416,0.8999842,0.95435286,0.8432808,0.9077285,0.974178,0.9188333,0.8818706,0.90432674,0.9482045,0.88515383,0.9019589,0.9195657,0.8586377,0.9471957,0.89927304,0.93403786,0.93278855,0.87181056,0.9351794,0.930593,0.92628753,0.87909496,0.8303338,0.91275746,0.96654844,0.8033476,0.88321435,0.94253474,0.9421429,0.90209705,0.91965944,0.85887706,0.9260798,0.92324615,0.9421479,0.79502136,0.922538,0.8602496,0.9227447,0.7555476,0.8396349,0.7953734,0.918602,0.92208177
0.92862946,0.9387108,0.90962327,0.9418484,0.97582453,0.882596,0.93647116,0.98351645,0.9584231,0.8988147,0.88852686,0.8525357,0.7864517,0.93872887,0.9134672,0.8753152,0.9674918,0.8373132,0.9791788,0.89565384,0.93216604,0.9171793,0.95460325,0.84485024,0.9121947,0.9729826,0.9287632,0.89489484,0.9031936,0.9614286,0.88766587,0.8956305,0.9272092,0.8535908,0.9615645,0.8947716,0.92916584,0.9307526,0.87014526,0.9384612,0.92318267,0.93036973,0.871227,0.8206326,0.9061712,0.96256185,0.8068848,0.8948829,0.94837505,0.95837986,0.9157759,0.92125016,0.8736309,0.9255071,0.9360452,0.94870955,0.82168454,0.9257372,0.763344,0.93079764,0.76601684,0.82918894,0.80331576,0.9227202,0.92696285
0.9389567,0.9395583,0.90742624,0.9364186,0.97196704,0.8937073,0.9318406,0.97985625,0.9616358,0.90761375,0.88661563,0.8610681,0.781319,0.9443937,0.932215,0.8725334,0.97008777,0.83523834,0.9807038,0.8978051,0.9414859,0.9217508,0.9695997,0.88144505,0.92636484,0.9668014,0.9336596,0.89970076,0.90030795,0.9608305,0.8873511,0.89882535,0.9190657,0.8511323,0.9585562,0.89000636,0.9410567,0.93196297,0.87474996,0.9365073,0.9108091,0.9358567,0.8797883,0.8356188,0.89925146,0.9649763,0.7937927,0.88813907,0.94125795,0.9579025,0.9018772,0.9203467,0.875647,0.93506384,0.9321833,0.9407794,0.8088611,0.9234476,0.7827561,0.93492013,0.75705326,0.82033104,0.8054638,0.9232197,0.92807716
0.9420138,0.93218917,0.9167789,0.9517764,0.9809123,0.9069979,0.9578179,0.9785885,0.9558683,0.9156064,0.9039026,0.8676073,0.7739848,0.95337296,0.93393254,0.87632805,0.9688223,0.84662485,0.97786427,0.9196847,0.92125005,0.91978633,0.9624868,0.88812476,0.9108278,0.96719676,0.93314147,0.90623695,0.91921616,0.96544653,0.8778727,0.9115838,0.93192375,0.85651153,0.97092134,0.8767537,0.9429096,0.9376468,0.877948,0.93551874,0.9247319,0.9116075,0.86791605,0.82876664,0.90057033,0.96033317,0.7720913,0.89586496,0.9538351,0.96343124,0.89847517,0.91288865,0.8725623,0.9426733,0.92825717,0.9452013,0.82278675,0.9356674,0.80734813,0.92941785,0.7527995,0.8298147,0.81019306,0.9243562,0.9232639
0.9392044,0.94069415,0.9173953,0.9454998,0.9705285,0.8994916,0.9359131,0.98705924,0.9597861,0.92086035,0.9090037,0.8628616,0.770566,0.95143867,0.9316081,0.8750064,0.9676778,0.8721405,0.9665426,0.9160231,0.92557687,0.9257103,0.96467173,0.87503713,0.9255977,0.97125494,0.93216664,0.91413677,0.91719013,0.9607807,0.8926775,0.9192746,0.9333354,0.84361196,0.9644799,0.8853249,0.93803596,0.94039655,0.8646995,0.91484267,0.91409564,0.9381847,0.8772614,0.836631,0.9060995,0.9607416,0.80352896,0.89168674,0.94618434,0.949388,0.9066284,0.9244011,0.85652745,0.95774543,0.93299323,0.93748635,0.80320716,0.9307036,0.8002194,0.9393419,0.74997956,0.8367136,0.8084014,0.90987945,0.91908544
