epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
11,85.53728314438605,96.20253,96.969696,85.48387,93.023254,93.181816,75.80645,89.3617,86.419754,97.53086,91.07143,86.86869,84.61539,23.958334,89.77273,97.333336,90.36144,97.01492,53.658535,98.50746,77.586205,83.098595,88.888885,97.8022,63.333332,82.92683,98.50746,98.24561,95.55556,97.22222,95.959595,78.04878,92.59259,73.73737,48.214287,88.77551,84.72222,94.791664,87.80488,69.89247,97.05882,71.42857,95.74468,51.666668,55.0,97.36842,97.9798,53.488373,55.813953,98.305084,91.37931,94.94949,85.0,79.591835,100.0,92.92929,81.39535,90.90909,85.106384,84.210526,91.666664,91.37931,90.47619,75.55556,88.17204,90.81633
12,86.30322141877218,96.20253,95.959595,88.70968,97.674416,95.454544,67.741936,82.97872,98.765434,96.296295,85.71429,86.86869,78.46154,33.333332,90.90909,96.0,87.951805,94.029854,56.09756,100.0,75.86207,81.69014,89.89899,95.60439,67.77778,85.36585,98.50746,92.98245,95.55556,98.611115,95.959595,90.243904,94.44444,78.78788,44.642857,91.83673,84.72222,96.875,85.36585,61.29032,97.05882,72.85714,95.74468,63.333332,55.0,97.36842,100.0,65.11628,67.441864,96.61017,91.37931,94.94949,90.0,77.55102,97.82609,92.92929,90.69768,83.83839,85.106384,84.210526,93.333336,89.655174,90.47619,80.0,92.47312,92.85714
15,86.41585942951777,94.93671,96.969696,90.32258,97.674416,95.454544,77.41936,91.489365,100.0,96.296295,89.28571,87.878784,83.07692,32.291668,90.90909,98.666664,89.156624,94.029854,58.536587,100.0,75.86207,84.50704,86.86869,100.0,64.44444,87.80488,98.50746,94.73684,95.55556,95.833336,90.90909,90.243904,94.44444,73.73737,46.42857,89.79592,79.166664,94.791664,87.80488,69.89247,100.0,77.14286,100.0,60.0,55.0,97.36842,98.9899,55.813953,51.162792,96.61017,89.655174,95.959595,85.0,79.591835,97.82609,94.94949,83.72093,86.86869,87.23404,82.89474,95.0,86.206894,92.85714,84.44444,87.09677,93.87755
16,86.7312457588885,94.93671,96.969696,91.935486,95.34884,95.454544,79.03226,91.489365,97.53086,97.53086,94.64286,88.888885,83.07692,32.291668,93.181816,97.333336,89.156624,94.029854,51.219513,100.0,77.586205,91.54929,88.888885,98.9011,65.55556,80.48781,98.50746,96.49123,95.55556,94.44444,91.91919,92.68293,92.59259,74.747475,46.42857,96.938774,76.388885,91.666664,87.80488,75.268814,98.52941,72.85714,95.74468,53.333332,52.5,97.36842,96.969696,53.488373,55.813953,94.91525,94.82758,95.959595,85.0,77.55102,100.0,94.94949,88.37209,89.89899,93.61702,82.89474,95.0,93.10345,92.85714,84.44444,86.02151,90.81633
17,86.88893893302682,94.93671,95.959595,87.09677,95.34884,97.72727,85.48387,89.3617,97.53086,98.765434,94.64286,86.86869,83.07692,23.958334,92.045456,98.666664,91.56626,94.029854,58.536587,100.0,81.034485,88.73239,88.888885,100.0,64.44444,87.80488,98.50746,94.73684,95.55556,95.833336,91.91919,90.243904,90.74074,75.757576,46.42857,93.87755,81.94444,92.708336,87.80488,74.19355,100.0,72.85714,100.0,61.666668,55.0,97.36842,98.9899,55.813953,53.488373,94.91525,94.82758,91.91919,80.0,81.63265,100.0,96.969696,88.37209,90.90909,93.61702,82.89474,91.666664,93.10345,88.09524,82.22222,88.17204,91.83673
18,86.88893894333914,93.67088,95.959595,91.935486,97.674416,95.454544,88.70968,97.87234,98.765434,96.296295,85.71429,85.85859,90.76923,29.166666,94.318184,96.0,91.56626,94.029854,60.97561,100.0,77.586205,91.54929,86.86869,97.8022,65.55556,85.36585,98.50746,94.73684,95.55556,97.22222,96.969696,92.68293,90.74074,73.73737,48.214287,92.85714,80.55556,91.666664,87.80488,76.344086,98.52941,68.57143,97.87234,55.0,52.5,100.0,97.9798,60.465115,55.813953,96.61017,94.82758,93.93939,85.0,79.591835,100.0,95.959595,93.023254,80.80808,91.489365,86.8421,93.333336,94.82758,90.47619,84.44444,83.870964,88.77551
20,87.20432527099115,97.46835,94.94949,88.70968,95.34884,97.72727,82.258064,91.489365,98.765434,98.765434,89.28571,85.85859,89.23077,23.958334,90.90909,96.0,92.77109,95.522385,58.536587,97.01492,77.586205,84.50704,91.91919,97.8022,64.44444,85.36585,98.50746,94.73684,95.55556,95.833336,93.93939,90.243904,94.44444,81.818184,46.42857,91.83673,83.333336,92.708336,87.80488,74.19355,100.0,71.42857,95.74468,61.666668,57.5,97.36842,98.9899,69.76744,62.7907,96.61017,91.37931,94.94949,90.0,77.55102,97.82609,91.91919,90.69768,86.86869,91.489365,86.8421,98.333336,93.10345,97.61905,82.22222,86.02151,91.83673
21,87.22685286729661,97.46835,95.959595,88.70968,97.674416,97.72727,87.09677,93.61702,98.765434,97.53086,92.85714,86.86869,84.61539,45.833332,92.045456,96.0,91.56626,94.029854,58.536587,100.0,77.586205,81.69014,88.888885,97.8022,57.77778,87.80488,97.01492,91.22807,93.333336,95.833336,91.91919,90.243904,94.44444,78.78788,39.285713,88.77551,81.94444,92.708336,87.80488,76.344086,100.0,70.0,95.74468,61.666668,60.0,100.0,98.9899,72.093025,53.488373,94.91525,93.10345,95.959595,87.5,79.591835,97.82609,95.959595,90.69768,84.84849,91.489365,84.210526,96.666664,98.27586,95.2381,84.44444,84.946236,91.83673
22,87.38454606034085,96.20253,95.959595,90.32258,95.34884,97.72727,85.48387,93.61702,98.765434,96.296295,96.42857,85.85859,87.69231,25.0,94.318184,97.333336,91.56626,97.01492,58.536587,98.50746,81.034485,83.098595,90.90909,98.9011,64.44444,92.68293,98.50746,92.98245,93.333336,95.833336,90.90909,92.68293,96.296295,75.757576,41.07143,97.95918,83.333336,92.708336,90.243904,72.043015,98.52941,78.57143,95.74468,63.333332,52.5,100.0,98.9899,72.093025,55.813953,96.61017,89.655174,94.94949,85.0,79.591835,97.82609,94.94949,93.023254,89.89899,91.489365,81.57895,93.333336,94.82758,95.2381,82.22222,83.870964,94.89796
23,87.45212884066368,97.46835,96.969696,88.70968,93.023254,97.72727,85.48387,93.61702,98.765434,97.53086,94.64286,85.85859,81.53846,30.208334,96.59091,98.666664,90.36144,95.522385,60.97561,98.50746,79.31035,84.50704,89.89899,100.0,61.11111,85.36585,97.01492,91.22807,93.333336,95.833336,94.94949,87.80488,94.44444,74.747475,46.42857,96.938774,83.333336,92.708336,87.80488,86.02151,98.52941,70.0,95.74468,61.666668,65.0,100.0,98.9899,76.74419,62.7907,94.91525,94.82758,93.93939,92.5,79.591835,93.478264,91.91919,93.023254,84.84849,93.61702,81.57895,90.0,91.37931,95.2381,88.888885,84.946236,90.81633
