0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.075358294,0.049068596,0.054848798,0.031171845,0.052011076,0.039021242,0.057930667,0.042797707,0.051883567,0.050702374,0.08055664,0.042431183,0.06762155,0.065077126,0.06622465,0.058059763,0.04458822,0.062838875,0.06668918,0.08444407,0.10213971,0.062447704,0.041214183,0.05889264,0.066322476,0.06662037,0.053673048,0.08146682,0.047365718,0.035105236,0.05338669,0.10084728,0.09570034,0.059510227,0.054878358,0.068809055,0.06716451,0.073166035,0.048507497,0.038792357,0.051495347,0.072396554,0.089377515,0.071986355,0.04405283,0.045680437,0.031000307,0.058110528,0.038562927,0.09622573,0.07053285,0.056336176,0.06475465,0.037809122,0.0952287,0.04036535,0.084696755,0.059235003,0.08651723,0.04851026,0.061575003,0.026140666,0.06770157,0.0642501,0.06792145
0.07378063,0.054744676,0.053156756,0.021795975,0.05514695,0.04114896,0.060790323,0.03476326,0.06169195,0.05117756,0.07839523,0.049635485,0.06233322,0.06726347,0.070585236,0.060014274,0.056701016,0.058589622,0.06927339,0.09135488,0.11181206,0.055979144,0.05812415,0.057928395,0.074685715,0.07366949,0.059161484,0.06720196,0.05389403,0.033451322,0.05384205,0.106229134,0.100448824,0.060641926,0.054605283,0.08477734,0.06030151,0.083418034,0.05452332,0.04397493,0.048383817,0.085237555,0.084157236,0.09469521,0.03976083,0.046868343,0.058435306,0.055690296,0.06702894,0.08897126,0.075298384,0.059997573,0.077849336,0.05896363,0.10517565,0.051839363,0.095193,0.061456636,0.08338382,0.054470383,0.062803,0.031904597,0.09302038,0.06663762,0.07035251
0.07690807,0.049485717,0.06270099,0.024547527,0.051036067,0.051355027,0.061097905,0.045944456,0.0558858,0.058448046,0.08214441,0.07191905,0.06332341,0.062342446,0.07823902,0.066361904,0.060950197,0.07224761,0.070419624,0.10049519,0.11820479,0.06544775,0.038515512,0.06019848,0.08514235,0.063624516,0.06650621,0.06958391,0.052463457,0.034778476,0.055678103,0.10556136,0.09640284,0.069498025,0.045685533,0.0827088,0.06863576,0.07398436,0.065664954,0.04113516,0.046702724,0.0835554,0.09902793,0.09388231,0.021338789,0.05237466,0.05938847,0.062182743,0.06004272,0.1025076,0.07695704,0.05391019,0.08456639,0.050030015,0.10697662,0.055563465,0.08319983,0.06796599,0.09096957,0.05273883,0.06520619,0.059805058,0.083878994,0.072920516,0.070374236
0.07475239,0.055339146,0.062191017,0.031080827,0.04867576,0.04972461,0.07084064,0.04081445,0.05396063,0.07778567,0.08137203,0.065832265,0.073786385,0.06662016,0.07761678,0.06963075,0.065399624,0.068631954,0.075080566,0.11026989,0.11645723,0.060300596,0.038279377,0.07253009,0.08106595,0.069939345,0.054966945,0.072762854,0.056792054,0.022781186,0.050819613,0.112773776,0.106389344,0.061729666,0.052675195,0.08042933,0.061971553,0.08010779,0.056063734,0.039656762,0.055509146,0.08864946,0.08847505,0.08022334,0.041290898,0.055337563,0.04375831,0.062432278,0.061060462,0.08899751,0.0732775,0.05171314,0.07911561,0.056102015,0.11182755,0.065605626,0.086436115,0.06447339,0.085872196,0.047101863,0.06224839,0.032632753,0.089017324,0.07137237,0.07840468
0.08314731,0.05340421,0.06317619,0.026112387,0.057516627,0.05617151,0.057784453,0.04336306,0.050783694,0.077137455,0.08544322,0.04776022,0.06228101,0.06532392,0.09059481,0.060442407,0.057207182,0.06790163,0.07677224,0.11011185,0.124994926,0.05811919,0.033339154,0.06318088,0.082824476,0.074620575,0.053061545,0.071284324,0.055011705,0.026295047,0.05781657,0.11313855,0.1014712,0.071885176,0.04615618,0.08739291,0.06435559,0.08717665,0.06343759,0.04105724,0.050347924,0.09626775,0.08727947,0.08453268,0.042708863,0.047037657,0.02954972,0.07058231,0.059966657,0.094040506,0.07603186,0.06394096,0.08554051,0.056594677,0.113030344,0.055752806,0.08941697,0.06210054,0.10552754,0.047023274,0.07654362,0.082889155,0.08269387,0.068624206,0.08186355
0.08095186,0.059459593,0.07016711,0.030009132,0.057224497,0.06334468,0.06735198,0.04569542,0.053500246,0.07999575,0.09244922,0.057450637,0.07651073,0.06555193,0.094680764,0.069977865,0.062405527,0.052720606,0.07224308,0.107840605,0.1200905,0.06459671,0.023172937,0.06860706,0.0798128,0.067545645,0.060199495,0.07382,0.05883618,0.026672313,0.08355207,0.11145451,0.09337048,0.07737655,0.04117775,0.08078119,0.0656421,0.08558199,0.06608545,0.03799085,0.04985676,0.09442411,0.100454785,0.08847939,0.0607594,0.04365424,0.028205156,0.068262234,0.06068518,0.10197273,0.073597364,0.060586277,0.094814606,0.05392992,0.10825397,0.048915982,0.09182902,0.06306159,0.11506145,0.047722973,0.06893652,0.053345375,0.108420186,0.07203285,0.077089265
0.09248553,0.046007574,0.0816839,0.023533847,0.056438133,0.06726456,0.06531854,0.047847662,0.04497309,0.08225743,0.09445116,0.06861585,0.08005747,0.06860894,0.091754235,0.069955036,0.06799141,0.033455044,0.06925136,0.12084524,0.12815513,0.04945835,0.035180468,0.07205217,0.07959657,0.0778348,0.06235184,0.07177279,0.0646548,0.026165986,0.07247597,0.11768372,0.10425271,0.06906296,0.039110325,0.09019032,0.079107426,0.08006501,0.0724262,0.028013634,0.053201724,0.09646753,0.11563469,0.08377294,0.056323793,0.04070535,0.03728005,0.08480504,0.07953882,0.08903093,0.07418465,0.070968375,0.09114197,0.05809166,0.116069496,0.055046532,0.10202222,0.06987626,0.11031643,0.04947527,0.07043734,0.04264384,0.10410164,0.07183803,0.08039621
0.08729616,0.05288318,0.076180145,0.032364156,0.062145323,0.059361897,0.0631015,0.05671691,0.050252244,0.08925556,0.09107614,0.073035136,0.08794514,0.06927075,0.090815604,0.06654288,0.058041357,0.06997036,0.06594436,0.11620422,0.13517219,0.04971457,0.027608765,0.066111825,0.069311254,0.069517076,0.052148193,0.07314034,0.05883864,0.021959214,0.06569926,0.12284587,0.106912225,0.06927458,0.04309141,0.0855518,0.068426855,0.07254497,0.08365936,0.029841874,0.053546935,0.09961753,0.090676285,0.10304457,0.060292423,0.04229415,0.06602719,0.08038839,0.068343595,0.09405136,0.06805096,0.07491151,0.0969142,0.06292194,0.10798092,0.06326814,0.10309805,0.065152965,0.11446271,0.060966544,0.070648454,0.028591033,0.12333504,0.07527032,0.0836096
0.092605464,0.051587977,0.07616675,0.034533147,0.062313985,0.06623022,0.06574312,0.06082131,0.04974697,0.08833584,0.088530034,0.08588305,0.09256398,0.06572981,0.0861331,0.07873657,0.06445802,0.022221338,0.070870206,0.11895027,0.13195246,0.059786353,0.02723641,0.06832414,0.07745983,0.06040133,0.054257784,0.07008329,0.060342956,0.023383535,0.078435645,0.119305834,0.09603664,0.07622066,0.03949297,0.09685181,0.06172231,0.07150657,0.08785172,0.02828391,0.049816363,0.10630136,0.09920554,0.10285734,0.032574266,0.048912723,0.068663605,0.076018505,0.078378685,0.11147878,0.06578464,0.08125768,0.0956584,0.060040146,0.09582121,0.059509188,0.09551981,0.063030444,0.1121515,0.050739195,0.06551992,0.030958924,0.12334152,0.07642843,0.088600315
0.09134288,0.055113494,0.08453528,0.02666753,0.06485807,0.06933761,0.06289756,0.07142569,0.046863377,0.09223528,0.09364073,0.031222858,0.09343678,0.065393195,0.08532372,0.07222697,0.06894204,0.059437152,0.069039516,0.11411579,0.12711255,0.080053434,0.02944142,0.078364745,0.082265995,0.08479516,0.063969076,0.07037347,0.07127028,0.017050277,0.07425183,0.13014278,0.09177041,0.078850456,0.031421952,0.09743081,0.06251881,0.082083225,0.09243951,0.024807828,0.05095084,0.0969397,0.106898844,0.09418693,0.055754893,0.03816661,0.024489975,0.08479585,0.093595505,0.10062314,0.0813934,0.09494656,0.105105296,0.04885029,0.104653575,0.052318018,0.11244813,0.07336012,0.0996791,0.043041915,0.07301424,0.025882509,0.12578891,0.08780555,0.08969917
