epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,74.56965802157448,91.860466,90.90909,43.75,79.518074,97.9798,50.0,81.25,98.630135,98.52941,94.94949,72.916664,38.46154,56.25,61.842106,91.78082,79.03226,62.7451,55.813953,91.358025,63.333332,74.13793,87.05882,100.0,52.63158,52.77778,88.333336,80.76923,91.666664,87.5,89.333336,80.72289,71.79487,85.07462,30.434782,40.84507,82.608696,90.0,87.93104,57.35294,53.125,73.333336,72.05882,78.46154,64.40678,17.910448,92.30769,75.471695,60.60606,84.0,97.560974,96.1039,78.43137,56.060608,76.623375,90.90909,73.01588,82.71605,72.22222,54.71698,69.49152,81.70731,34.117645,52.238808,65.4321,77.55102
1,75.16639889832453,93.023254,94.94949,50.0,75.90362,97.9798,50.0,81.25,98.630135,100.0,95.959595,82.291664,35.384617,42.1875,68.42105,95.89041,87.09677,64.70588,51.162792,92.59259,55.0,81.034485,83.52941,100.0,45.614037,55.555557,86.666664,82.69231,83.333336,83.333336,92.0,81.92771,66.666664,91.04478,39.130436,35.21127,78.26087,98.333336,87.93104,58.82353,59.375,73.333336,76.47059,83.07692,52.542374,16.41791,96.15385,69.81132,77.27273,88.0,95.12195,96.1039,74.5098,53.030304,80.51948,89.77273,82.53968,85.18519,70.37037,64.15094,57.627117,85.36585,37.64706,47.761192,59.25926,81.63265
3,75.18935047050724,91.860466,97.9798,62.5,75.90362,95.959595,56.410255,83.75,97.26028,97.05882,96.969696,72.916664,44.615383,53.125,72.36842,93.15069,88.70968,62.7451,51.162792,90.12346,58.333332,81.034485,82.35294,100.0,43.85965,63.88889,95.0,90.38461,85.0,73.611115,90.666664,79.518074,67.948715,82.089554,39.130436,45.070423,82.608696,93.333336,86.206894,69.117645,59.375,73.333336,73.52941,72.30769,59.322033,10.447762,98.07692,66.037735,53.030304,88.0,90.243904,93.50649,80.39216,56.060608,74.02597,90.90909,79.36508,81.48148,61.11111,58.490566,69.49152,85.36585,25.882353,50.74627,80.24691,83.67347
4,75.41886619233418,94.18604,94.94949,42.1875,83.13253,97.9798,56.410255,81.25,97.26028,98.52941,91.91919,76.041664,46.153847,39.0625,72.36842,86.30137,88.70968,60.784313,62.7907,97.53086,55.0,89.655174,90.588234,100.0,42.105263,72.22222,95.0,82.69231,86.666664,81.94444,93.333336,86.74699,65.38461,89.55224,34.782608,42.25352,73.91304,93.333336,86.206894,60.294117,59.375,76.666664,83.82353,81.53846,44.067795,11.940298,98.07692,81.13207,63.636364,81.333336,95.12195,94.80519,76.47059,56.060608,74.02597,85.22727,79.36508,81.48148,77.77778,58.490566,59.322033,81.70731,38.82353,43.28358,69.1358,83.67347
6,75.60247876979574,96.51163,95.959595,60.9375,73.49397,97.9798,52.564102,81.25,98.630135,98.52941,90.90909,81.25,38.46154,37.5,75.0,91.78082,85.48387,60.784313,58.139534,95.06173,56.666668,91.37931,70.588234,100.0,49.122807,69.44444,90.0,88.46154,90.0,76.388885,90.666664,91.56626,66.666664,85.07462,39.130436,43.661972,82.608696,95.0,93.10345,69.117645,59.375,76.666664,77.94118,83.07692,61.01695,13.432836,98.07692,71.69811,57.575756,86.666664,95.12195,94.80519,70.588234,59.090908,77.92208,96.59091,84.12698,80.24691,55.555557,58.490566,66.10169,78.04878,25.882353,43.28358,74.07407,89.79592
7,77.39270140004591,90.69768,95.959595,79.6875,80.72289,97.9798,51.28205,80.0,95.89041,98.52941,95.959595,76.041664,44.615383,59.375,69.73684,90.41096,82.258064,60.784313,62.7907,92.59259,55.0,77.586205,90.588234,100.0,45.614037,83.333336,96.666664,90.38461,90.0,88.888885,92.0,90.36144,78.20513,83.58209,34.782608,36.619717,84.78261,96.666664,91.37931,58.82353,60.9375,76.666664,79.411766,84.61539,59.322033,11.940298,98.07692,71.69811,75.757576,92.0,97.560974,94.80519,74.5098,63.636364,80.51948,93.181816,80.95238,85.18519,62.962963,67.92453,66.10169,80.48781,25.882353,41.791046,76.54321,91.83673
8,78.54028000918063,96.51163,93.93939,75.0,86.74699,98.9899,60.25641,87.5,98.630135,98.52941,98.9899,80.208336,38.46154,32.8125,61.842106,93.15069,85.48387,62.7451,65.11628,96.296295,71.666664,74.13793,95.29412,100.0,56.14035,75.0,96.666664,82.69231,93.333336,87.5,94.666664,91.56626,78.20513,89.55224,39.130436,40.84507,91.304344,95.0,89.655174,69.117645,60.9375,83.333336,82.35294,81.53846,59.322033,10.447762,94.23077,83.01887,68.181816,93.333336,95.12195,97.402596,78.43137,63.636364,72.72727,87.5,82.53968,88.888885,74.07407,71.69811,74.57627,78.04878,24.705883,47.761192,79.012344,83.67347
9,79.25177874684415,96.51163,94.94949,84.375,73.49397,100.0,74.35897,83.75,98.630135,98.52941,100.0,86.458336,44.615383,42.1875,80.26316,95.89041,83.870964,66.666664,53.488373,88.888885,63.333332,89.655174,94.117645,100.0,61.403507,75.0,95.0,82.69231,93.333336,75.0,96.0,89.156624,80.76923,85.07462,43.47826,56.338028,86.95652,93.333336,100.0,66.17647,60.9375,83.333336,79.411766,83.07692,64.40678,20.895523,98.07692,75.471695,77.27273,88.0,92.68293,96.1039,72.54902,62.121212,80.51948,93.181816,74.60317,83.950615,62.962963,56.603775,67.79661,79.268295,23.529411,53.731342,81.48148,89.79592
10,80.16984163415194,96.51163,94.94949,79.6875,77.10844,98.9899,73.07692,85.0,93.15069,98.52941,98.9899,92.708336,55.384617,50.0,82.89474,93.15069,77.41936,62.7451,65.11628,95.06173,71.666664,87.93104,90.588234,100.0,70.17544,72.22222,96.666664,84.61539,90.0,83.333336,93.333336,92.77109,83.333336,76.1194,34.782608,56.338028,80.434784,93.333336,98.27586,67.64706,59.375,86.666664,82.35294,81.53846,69.49152,13.432836,92.30769,84.90566,65.15151,90.666664,90.243904,96.1039,82.35294,72.72727,70.12987,94.318184,76.190475,85.18519,66.666664,62.264153,74.57627,85.36585,24.705883,55.22388,85.18519,91.83673
14,80.62887307780584,94.18604,95.959595,81.25,68.6747,98.9899,85.89744,77.5,93.15069,100.0,98.9899,80.208336,55.384617,57.8125,92.10526,98.630135,88.70968,64.70588,62.7907,90.12346,66.666664,87.93104,91.76471,100.0,71.929825,72.22222,96.666664,84.61539,95.0,88.888885,96.0,92.77109,78.20513,89.55224,34.782608,49.295776,76.08696,100.0,96.55173,72.05882,56.25,86.666664,80.882355,81.53846,62.711864,13.432836,96.15385,83.01887,68.181816,88.0,95.12195,97.402596,74.5098,66.666664,76.623375,94.318184,74.60317,85.18519,66.666664,73.58491,88.13559,80.48781,32.941177,37.313435,88.888885,95.918365
