0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.9308781,0.97305393,0.9326497,0.9113083,0.9571506,0.8919658,0.93602127,0.91879547,0.8982843,0.9453605,0.9519868,0.9311703,0.9188041,0.9109227,0.88063526,0.8819248,0.9385547,0.9531619,0.93509066,0.9695056,0.93655264,0.9442188,0.8776476,0.8878626,0.9002185,0.9200845,0.9604014,0.8770421,0.91306084,0.9375142,0.88465756
0.9282875,0.9711959,0.9417568,0.91964245,0.9571466,0.9271756,0.930628,0.8966981,0.8916492,0.9366826,0.9413257,0.9462633,0.911466,0.91313034,0.8639793,0.8894421,0.9228821,0.95319414,0.9136726,0.9657508,0.94395566,0.94243145,0.87180996,0.882315,0.8600046,0.90141594,0.96051234,0.877153,0.9116027,0.9274164,0.8830335
0.9183453,0.9696866,0.9428557,0.91739833,0.9537225,0.91029435,0.9305362,0.9089349,0.9043295,0.9398364,0.94184095,0.9443488,0.90319,0.9281468,0.86765856,0.8775301,0.9155467,0.93918526,0.91218257,0.9558035,0.9405941,0.9373453,0.8613298,0.8834517,0.87845975,0.8952741,0.9437123,0.8851968,0.9023339,0.9150784,0.86829025
0.933865,0.9751398,0.9527943,0.91401935,0.9552791,0.8857208,0.93109936,0.90287334,0.91442674,0.95820326,0.9363192,0.94376546,0.91579235,0.92381084,0.874105,0.8904964,0.9168564,0.94194585,0.91569734,0.96190405,0.9454397,0.9380398,0.87264925,0.8845637,0.8874499,0.8813264,0.9430745,0.8783587,0.9048127,0.90805364,0.88397926
0.9233878,0.97374606,0.9495222,0.9300866,0.96228445,0.9275019,0.9366953,0.9090766,0.91293174,0.9654737,0.95159763,0.95975184,0.92374295,0.92884535,0.87433976,0.8954845,0.93268996,0.94746864,0.9204876,0.95722926,0.947754,0.9501508,0.88487405,0.8883902,0.90120965,0.88886213,0.9551126,0.88453376,0.8954127,0.9271093,0.88822174
0.9402968,0.9798284,0.9473234,0.93722105,0.97135675,0.91953677,0.9497611,0.92280835,0.92292315,0.96785897,0.9550006,0.9537295,0.91314495,0.9107572,0.852769,0.8951509,0.94101125,0.9607657,0.92534316,0.96082085,0.95458335,0.9476504,0.87831485,0.88836086,0.91019917,0.85760975,0.96471614,0.8906408,0.89395654,0.9346239,0.8983908
0.95917684,0.9748699,0.94862723,0.9611995,0.97626734,0.9258039,0.9604084,0.91915935,0.9166672,0.97100216,0.9592677,0.97443736,0.9372919,0.9264193,0.8627665,0.90096813,0.9326242,0.9584379,0.93438464,0.97065073,0.9611205,0.9519583,0.87390417,0.9023651,0.92026776,0.85637736,0.96895874,0.87720764,0.89988387,0.95813406,0.90795755
0.97440994,0.9816991,0.9680017,0.961751,0.97715425,0.94295436,0.9629903,0.94016266,0.9315159,0.9820165,0.97167057,0.9771508,0.9337324,0.9347528,0.89141,0.91777605,0.952752,0.9692185,0.95113564,0.9759632,0.97133905,0.9720724,0.89424556,0.9296542,0.95082206,0.92575663,0.9649294,0.866322,0.9225744,0.95753646,0.9420864
0.9791235,0.98953974,0.96891344,0.97187316,0.9784658,0.9742264,0.9803137,0.9481779,0.934979,0.97985923,0.98306066,0.9799081,0.9464256,0.94841206,0.8914062,0.9322768,0.96410567,0.9774138,0.9355895,0.9734829,0.9608847,0.96848804,0.9008234,0.9461312,0.95630497,0.91971487,0.96642774,0.89762986,0.92630565,0.9668578,0.9548371
0.983186,0.9904873,0.97182417,0.97194576,0.97817236,0.9747369,0.97555083,0.9457419,0.954336,0.9888352,0.97893757,0.974453,0.9555033,0.951338,0.90160453,0.93276817,0.9654514,0.98300314,0.9405737,0.9739171,0.9701345,0.9794431,0.9109171,0.9485146,0.9484171,0.82789105,0.9714253,0.93367517,0.94090503,0.96670175,0.95810926
