0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.0104615325,0.01179435,0.016737288,0.0684405,0.011075422,0.018439343,0.011259667,0.027303588,0.0576973,0.027130017,0.016046781,0.018602593,0.06933538,0.01668298,0.037400547,0.08364739,0.027008519,0.033618476,0.029902017,0.0143619375,0.07379373,0.018556455,0.048333388,0.021914411,0.011476476,0.04954428,0.017695133,0.0368936,0.039529216,0.06459353,0.053179797
0.023456382,0.009972112,0.017132014,0.047526844,0.011674004,0.016035989,0.012556638,0.029771334,0.05393333,0.023577122,0.023616012,0.039870974,0.055173323,0.020526044,0.040650286,0.09390508,0.02892674,0.028083758,0.021102393,0.023579657,0.066659935,0.023570243,0.05759053,0.027564107,0.029608821,0.058978643,0.023600135,0.04473661,0.051439423,0.067787774,0.070281975
0.015410865,0.01759163,0.018369325,0.052555222,0.011534657,0.027460737,0.021664113,0.026863676,0.05881679,0.024252942,0.027194569,0.05042795,0.08314612,0.022246238,0.030742954,0.10657931,0.038324215,0.045322943,0.020826902,0.014737141,0.07287071,0.031287603,0.04478163,0.022174181,0.034084342,0.050329793,0.026287023,0.031627532,0.055929605,0.05541476,0.06595926
0.014031769,0.012177735,0.018979033,0.048887704,0.0123422835,0.012070927,0.015417947,0.021743106,0.07228231,0.0282543,0.020550722,0.0492511,0.076531366,0.01810008,0.06013785,0.1056387,0.02687684,0.02213676,0.012647479,0.01820613,0.06329879,0.019288832,0.064387746,0.022952668,0.040433448,0.030478569,0.03040217,0.045546375,0.04590888,0.06788862,0.06562767
0.019253174,0.008790274,0.017627694,0.063909024,0.010596204,0.025862418,0.014766721,0.021933708,0.0830734,0.03586607,0.015345244,0.031868525,0.06580655,0.024171388,0.06861208,0.10719841,0.016874911,0.03460945,0.02374063,0.0219458,0.06513784,0.0200188,0.06541179,0.025105445,0.039644536,0.01843233,0.02272564,0.056559455,0.049349133,0.059477083,0.06531189
0.013044752,0.0057000304,0.01904618,0.06352606,0.016257979,0.024563322,0.017331602,0.0269631,0.07920491,0.02822914,0.008207298,0.050606992,0.07556397,0.028504264,0.04523807,0.08831679,0.021065563,0.05664946,0.010691937,0.012441429,0.07183009,0.019281376,0.08358232,0.02749386,0.03947057,0.017984176,0.017681157,0.06384013,0.058189943,0.06589246,0.052778084
0.0104885,0.0077565284,0.0180956,0.023746364,0.022515884,0.017072575,0.017290186,0.024706258,0.09801399,0.02867342,0.0058180667,0.028792005,0.07122482,0.020367708,0.04692678,0.09371618,0.04915656,0.06720528,0.01183204,0.0114142755,0.07775876,0.020501709,0.085964955,0.034209415,0.051001072,0.026706781,0.024538182,0.07304087,0.05701001,0.060570125,0.05446186
0.0101869,0.00737046,0.026036987,0.053610504,0.015356951,0.022498302,0.009899136,0.03323547,0.101313494,0.017152548,0.0064348215,0.009399506,0.07248908,0.020893771,0.10450882,0.09383447,0.038469322,0.073528394,0.0187782,0.01335345,0.07338797,0.018305628,0.101495676,0.03654634,0.0567385,0.034076884,0.027323907,0.07725745,0.072988674,0.073828384,0.07011531
0.008350033,0.0038093356,0.021422936,0.022516126,0.0626357,0.017014762,0.011929803,0.0097142495,0.08744018,0.012416886,0.006041545,0.013089343,0.060665023,0.031857062,0.09900577,0.093256004,0.02527772,0.07625038,0.019417206,0.026804322,0.075687446,0.0326639,0.10402267,0.037568714,0.06697397,0.07747194,0.04835188,0.07993358,0.06626618,0.08281984,0.076602034
0.013981213,0.0035268092,0.031904045,0.07365695,0.03044342,0.036476627,0.007861849,0.019371409,0.11538721,0.013630405,0.004236992,0.043864522,0.073465295,0.04109395,0.10584136,0.07647651,0.007662914,0.09280752,0.016269838,0.033284035,0.05743101,0.012659838,0.022466537,0.034661207,0.06928024,0.06409458,0.046115667,0.0657187,0.08101266,0.07073992,0.08949747
0.0082679875,0.010957085,0.014668023,0.06378075,0.045455277,0.009898068,0.010542607,0.030184086,0.0919565,0.035866912,0.009048063,0.005692096,0.09591982,0.046901606,0.10813357,0.09055692,0.01882902,0.08916873,0.03480748,0.05326748,0.053440847,0.010216011,0.10014344,0.045461897,0.11247653,0.0784628,0.03447408,0.06833067,0.06879258,0.09785889,0.080716155
0.0117634395,0.0067545227,0.027808899,0.0695162,0.048763905,0.014711609,0.007965722,0.010649046,0.08444856,0.02607249,0.01162589,0.011760084,0.09133059,0.022962201,0.11650314,0.086612664,0.018174222,0.045592938,0.012164088,0.042271588,0.0596205,0.016010437,0.105427615,0.034764327,0.10456103,0.08613929,0.036279038,0.079000056,0.069517605,0.080533,0.09832922
0.008893208,0.00743039,0.02473639,0.07335614,0.06949483,0.016967561,0.018115021,0.009469616,0.077065766,0.008920921,0.016752558,0.0129435,0.09668242,0.040188327,0.122370996,0.07724514,0.03175979,0.084329754,0.04090625,0.0076479972,0.06884546,0.008426905,0.1024153,0.048515,0.02600775,0.09494876,0.040256996,0.0730753,0.090015166,0.089581706,0.09910935
0.007590677,0.010097878,0.013288592,0.072433054,0.068856925,0.01170015,0.0065747746,0.01968279,0.078281924,0.01130812,0.0154581815,0.011309392,0.06951652,0.025217654,0.11304972,0.07929149,0.03574527,0.06748709,0.01042777,0.0055825473,0.0661573,0.02345434,0.123643026,0.04929638,0.079657584,0.059395432,0.046031408,0.07118482,0.08180018,0.08771905,0.107146785
0.016935594,0.011448723,0.01746778,0.062290266,0.07342923,0.022316586,0.009030683,0.00761282,0.08416502,0.024297956,0.021030653,0.010252521,0.06714665,0.016635451,0.11722487,0.081462026,0.008397104,0.0867019,0.010995841,0.003127066,0.08530974,0.026592214,0.10936569,0.048817582,0.10309065,0.056490403,0.045314707,0.0836913,0.072283424,0.084954396,0.08970064
0.007941837,0.011565285,0.008231502,0.04635176,0.07159298,0.007283297,0.016731288,0.0192393,0.07098391,0.01553474,0.0034431007,0.01632173,0.08942366,0.014178523,0.109009795,0.07739064,0.033871774,0.06623277,0.013664864,0.0039639887,0.05956489,0.01520433,0.12109068,0.044564318,0.085733816,0.085600644,0.036107868,0.089847095,0.07806369,0.09043783,0.08397946
0.009589756,0.01270894,0.017175991,0.01850565,0.08891268,0.012395041,0.022374101,0.009745948,0.094865054,0.034024164,0.004429368,0.008763504,0.081090376,0.036769934,0.11399714,0.08354045,0.019353013,0.07341654,0.041986816,0.007012598,0.06535495,0.011408057,0.11215384,0.05695487,0.09982382,0.071243376,0.04467937,0.08648453,0.071123235,0.08600015,0.10739206
0.009287172,0.011141768,0.021762453,0.047222197,0.06326522,0.009090402,0.004493661,0.04030052,0.0660728,0.01121921,0.0053700088,0.05403216,0.08554979,0.036376297,0.1139274,0.082394935,0.008387501,0.07747945,0.06096547,0.0049787555,0.06445554,0.007749577,0.11100077,0.03733844,0.10717445,0.011796607,0.042938374,0.08456125,0.08065779,0.070530064,0.12990488
0.008169795,0.015433344,0.028105458,0.005007988,0.071533844,0.019215245,0.009158153,0.044093773,0.083358355,0.029081115,0.010597186,0.019587953,0.07250455,0.010253759,0.11393264,0.07364435,0.02647193,0.055538032,0.049743976,0.0044269147,0.09139758,0.005680571,0.120446414,0.037896477,0.08513966,0.08710974,0.03634399,0.09078294,0.07748045,0.08207731,0.11635524
0.010782999,0.018200858,0.014863453,0.014872058,0.095461294,0.023597712,0.012210598,0.034841552,0.06476312,0.013362862,0.012222121,0.0059313565,0.080761455,0.0104388455,0.12975083,0.06087038,0.03608862,0.06900583,0.07642029,0.009895665,0.07264338,0.0104409065,0.13909304,0.025623482,0.124818556,0.09222666,0.03553567,0.10405363,0.08537754,0.08375227,0.12159342
0.013185199,0.0038070225,0.02422896,0.01811716,0.101151735,0.0096534975,0.009319751,0.069515,0.07315456,0.052607372,0.02080358,0.009962934,0.07942665,0.028151697,0.13018754,0.088489234,0.045502145,0.020863695,0.083518654,0.009178149,0.06761304,0.012921952,0.12231552,0.044095952,0.12450494,0.08559737,0.032413088,0.08465554,0.071683355,0.09468176,0.09257311
0.01661519,0.0037930638,0.011526367,0.028985478,0.083140664,0.009153204,0.01719138,0.06699065,0.068936616,0.020389572,0.0075450833,0.013253882,0.078288324,0.009915824,0.13795207,0.06806965,0.051722027,0.060641237,0.08241886,0.004169683,0.054283362,0.005651134,0.11184635,0.05517046,0.072060056,0.08121252,0.03703723,0.07560163,0.0660093,0.08605394,0.077853635
0.0026924945,0.008376032,0.018592155,0.026419656,0.10932838,0.010168518,0.02210532,0.05598451,0.09138503,0.055965133,0.008122872,0.008901998,0.06935344,0.019278819,0.11888136,0.09280587,0.04399325,0.064019136,0.052233152,0.022405688,0.05669733,0.013284587,0.09696294,0.05466276,0.07631663,0.11119501,0.05772342,0.08187249,0.07661038,0.08156719,0.065288
0.010301372,0.00675068,0.019953666,0.016526066,0.08753365,0.013432483,0.017811893,0.05398133,0.07973682,0.032770112,0.01163452,0.008692227,0.09079346,0.00456459,0.13080676,0.081418544,0.037198126,0.013840979,0.063109785,0.0045863697,0.070797615,0.010673046,0.11158957,0.053673204,0.07844177,0.09630359,0.055633675,0.09020815,0.09158582,0.08034863,0.09068054
0.013471454,0.005410195,0.01269572,0.029943394,0.115441926,0.01802264,0.0061726356,0.059825882,0.09297437,0.05595516,0.005458816,0.0072904374,0.08926148,0.021578295,0.13612626,0.0834165,0.024331214,0.008924572,0.05259525,0.007463774,0.05510321,0.008429432,0.116163746,0.05157988,0.06277091,0.104497634,0.0515776,0.08703214,0.088328704,0.08055648,0.08387734
0.014924859,0.0077316873,0.009815713,0.012275009,0.08488983,0.017809138,0.015831074,0.07792574,0.090247266,0.053178493,0.00550984,0.016150659,0.0656041,0.005443707,0.14012338,0.077307,0.037163097,0.01058685,0.026591972,0.011473998,0.06294453,0.031604644,0.11568036,0.04191394,0.052573223,0.08155593,0.0313702,0.09252195,0.057897616,0.08776683,0.09234355
0.009413819,0.017610366,0.02100094,0.013104649,0.10709647,0.021867666,0.013463007,0.04796935,0.07958765,0.033723406,0.007041069,0.009613424,0.09181248,0.031732403,0.1311534,0.086497515,0.030322714,0.007918018,0.012152158,0.0121938195,0.062498312,0.009263751,0.11692947,0.04062517,0.08192811,0.0037802863,0.03770301,0.102252655,0.07269778,0.08358715,0.10212483
0.010446913,0.025519112,0.025076875,0.019756196,0.108705804,0.025530867,0.013478092,0.054278363,0.09312739,0.022814622,0.004981279,0.0119268205,0.08247162,0.04290809,0.12785105,0.06806552,0.024081726,0.03894572,0.02891965,0.009576211,0.056909572,0.01160522,0.13520893,0.02994326,0.090387866,0.07067142,0.054326832,0.08601816,0.072947875,0.087491356,0.081507444
0.019613108,0.03525205,0.01894721,0.00974415,0.107583456,0.01183462,0.011092895,0.065603636,0.08090904,0.01619192,0.015253459,0.018893925,0.091136344,0.03009769,0.12507357,0.063966535,0.009373655,0.010299671,0.015627656,0.0065017883,0.049608514,0.009457956,0.10518399,0.044250052,0.09537282,0.075339526,0.06470222,0.0917851,0.078187115,0.090474024,0.08161416
0.003927869,0.05908748,0.038138084,0.010941359,0.097232796,0.017039819,0.016941475,0.06420764,0.094763435,0.007871155,0.0050421404,0.008641578,0.08167491,0.029130554,0.12979577,0.08461205,0.0190915,0.034135576,0.0058754603,0.007440851,0.05563236,0.01617862,0.121308856,0.030764135,0.08607319,0.085622974,0.04930188,0.07720363,0.085011356,0.08812076,0.09709065
0.008121793,0.03422707,0.032968957,0.014029219,0.11407249,0.03401706,0.0072163083,0.07310821,0.09405263,0.013802943,0.0054902476,0.009029743,0.08917749,0.05898495,0.12530074,0.06916622,0.012155654,0.03307366,0.0066344324,0.015934773,0.0529666,0.01134955,0.11912497,0.047095608,0.100382745,0.010079835,0.05211849,0.08869547,0.08246562,0.07447532,0.089909784
0.010575441,0.006791359,0.023911174,0.023797404,0.105256766,0.006228223,0.025081262,0.063570924,0.10661004,0.024646422,0.0036643946,0.011806605,0.09210867,0.040018328,0.12652102,0.07230769,0.043211415,0.016555399,0.007829126,0.02409558,0.046730008,0.008222495,0.11120039,0.05513649,0.105138734,0.08118615,0.050966326,0.08985832,0.07672734,0.07761831,0.09168065
0.013531341,0.025070386,0.028021967,0.0027783841,0.097741134,0.017652242,0.0060830377,0.07863037,0.104282625,0.06383541,0.004754597,0.011556423,0.085469455,0.045892622,0.11469076,0.08909239,0.04344191,0.040669397,0.004655133,0.003942079,0.045833264,0.010566858,0.120613374,0.051864315,0.09052565,0.067373194,0.05420699,0.096700124,0.07456866,0.07584469,0.08495501
0.021248162,0.014148768,0.018795442,0.005688149,0.11489206,0.007872533,0.010072282,0.086236425,0.08843122,0.02875908,0.008146281,0.010596853,0.09068589,0.03667233,0.122042716,0.070928425,0.05899447,0.03950119,0.007643774,0.006152289,0.062863454,0.013630375,0.128801,0.04380858,0.011409811,0.09728006,0.05966742,0.08275873,0.08366979,0.0959125,0.082729585
0.011157206,0.039039284,0.020518493,0.010229622,0.108697556,0.02469876,0.018277245,0.06702027,0.071553946,0.04482616,0.007388956,0.01847949,0.0699569,0.0460108,0.11027769,0.09361624,0.07515181,0.020810258,0.013800913,0.0132557675,0.05961559,0.0059618414,0.11365426,0.034784213,0.07432502,0.10790479,0.07113877,0.07784323,0.080056354,0.08587019,0.10003954
0.015842313,0.036560036,0.03122181,0.012499255,0.10312847,0.049294185,0.0134013025,0.07860965,0.07602748,0.039301157,0.011437525,0.020524805,0.09029601,0.036141507,0.116258174,0.085981704,0.04873809,0.0033104755,0.008788326,0.016050763,0.067551926,0.0042457604,0.10689105,0.053506114,0.07981373,0.08917245,0.04882473,0.09710451,0.066643775,0.08673746,0.09459701
