0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.9583151,0.9770586,0.95947695,0.89138114,0.96128035,0.9659888,0.9625194,0.9123679,0.90472716,0.9406189,0.94531417,0.9484062,0.90206784,0.93702966,0.9017818,0.91024625,0.95935553,0.95684886,0.94669497,0.96168596,0.94441164,0.9521264,0.9196522,0.9177926,0.9208587,0.93289334,0.95798326,0.9085091,0.91789573,0.90943676,0.92239404
0.95608586,0.9821821,0.9611715,0.8952656,0.95773375,0.9637605,0.9621821,0.9062549,0.90453154,0.9469697,0.9393923,0.92598385,0.8968112,0.9137647,0.8785687,0.9059159,0.9578089,0.9664842,0.9600437,0.9568618,0.9454763,0.94804,0.9116474,0.9086955,0.89786,0.93764377,0.95842797,0.9017888,0.9094339,0.9044013,0.92380273
0.9570686,0.9687025,0.95600784,0.9005133,0.95277727,0.95861375,0.95041823,0.9041093,0.8686393,0.9545643,0.9460177,0.9300224,0.8834367,0.9208139,0.8901763,0.8780706,0.95114756,0.9559082,0.9494106,0.9661978,0.9365579,0.9415351,0.90753084,0.90075666,0.8938381,0.9197556,0.94556725,0.8981154,0.90729326,0.90479946,0.89773756
0.9634077,0.97933006,0.95894307,0.8964795,0.9530225,0.965919,0.95184463,0.902292,0.8944909,0.9496802,0.943629,0.93066376,0.90227306,0.9289683,0.88312346,0.89270854,0.9583825,0.9584954,0.95057374,0.9672659,0.9505754,0.944285,0.89617985,0.9230874,0.8797415,0.9380527,0.94798905,0.89704937,0.9067135,0.90851414,0.92070735
0.96890235,0.9820119,0.96680015,0.91244185,0.9640817,0.9576725,0.96143794,0.92661524,0.89916164,0.95587504,0.9583442,0.9500786,0.9118962,0.92881083,0.8776922,0.899501,0.9667491,0.95822906,0.9550816,0.9703013,0.95100194,0.95050794,0.9081634,0.92747635,0.90430564,0.94072133,0.95408463,0.89842695,0.91911125,0.91590667,0.9179468
0.9731566,0.98586535,0.96884465,0.91645575,0.95335436,0.9684824,0.9703631,0.9201207,0.9146431,0.9645802,0.96345305,0.9447051,0.915038,0.928928,0.8919363,0.91086644,0.96401614,0.9522866,0.9699251,0.9812421,0.9545255,0.9607841,0.90888715,0.9279019,0.89010584,0.96082896,0.9573146,0.8973835,0.9196535,0.9214828,0.92510694
0.9783883,0.9846167,0.9718048,0.9396059,0.9602299,0.9713026,0.9658526,0.9174745,0.9203263,0.963485,0.96869195,0.9577996,0.9296434,0.94241166,0.8855079,0.9123742,0.9639217,0.95215446,0.97108793,0.9767069,0.95831686,0.9587436,0.9114951,0.9369575,0.9175518,0.95446956,0.9597812,0.8871341,0.92242867,0.9345674,0.9457047
0.98591566,0.990201,0.97670716,0.94612306,0.9738371,0.9758197,0.9810941,0.95717686,0.9280282,0.98498595,0.9790858,0.83950996,0.9292753,0.9491558,0.88674664,0.92922795,0.9717955,0.96037006,0.9750333,0.98049164,0.9644962,0.97341484,0.9092719,0.9568732,0.93707925,0.9623249,0.96593434,0.9142323,0.9305317,0.94060355,0.9322265
0.9845631,0.9917913,0.97683877,0.9573487,0.96238464,0.98426235,0.98447406,0.9702695,0.93912804,0.988756,0.98334676,0.8497003,0.94582844,0.9520713,0.9115583,0.9338916,0.97726816,0.9607551,0.9790419,0.96989155,0.9672136,0.9729812,0.9128042,0.9617134,0.92597526,0.9512102,0.9574571,0.9385595,0.9466375,0.9453203,0.9379545
0.9847511,0.9934736,0.9821603,0.9705304,0.9791006,0.9773005,0.98807883,0.96127623,0.9264286,0.9842972,0.9812363,0.95625573,0.9456157,0.9491693,0.9063531,0.9530458,0.98370874,0.95564806,0.9828585,0.9789128,0.9707617,0.9759734,0.9174959,0.97121906,0.95098656,0.824092,0.968776,0.95297855,0.94031435,0.9550485,0.9377535
