epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
12,81.34037181546935,95.34884,93.93939,73.4375,77.10844,98.9899,80.76923,83.75,95.89041,100.0,98.9899,86.458336,64.61539,54.6875,85.52631,94.520546,83.870964,66.666664,60.465115,92.59259,66.666664,89.655174,94.117645,100.0,66.666664,77.77778,96.666664,84.61539,96.666664,84.72222,94.666664,95.180725,75.64103,86.56716,34.782608,56.338028,82.608696,93.333336,94.82758,72.05882,60.9375,86.666664,79.411766,83.07692,79.66102,8.955224,98.07692,84.90566,71.21212,89.333336,92.68293,98.7013,80.39216,72.72727,83.11688,92.045456,79.36508,83.950615,66.666664,66.037735,64.40678,82.92683,30.588236,67.16418,86.419754,93.87755
15,81.52398439293091,89.53488,96.969696,85.9375,77.10844,100.0,76.92308,77.5,97.26028,100.0,100.0,90.625,64.61539,54.6875,84.210526,98.630135,75.80645,66.666664,62.7907,90.12346,83.333336,86.206894,94.117645,98.666664,63.157894,72.22222,96.666664,84.61539,95.0,87.5,98.666664,89.156624,83.333336,85.07462,34.782608,66.19718,80.434784,96.666664,100.0,88.23529,65.625,86.666664,75.0,89.23077,62.711864,7.4626865,96.15385,73.58491,60.60606,90.666664,92.68293,98.7013,74.5098,69.69697,72.72727,96.59091,76.190475,87.65432,68.51852,56.603775,84.745766,81.70731,29.411764,65.67164,87.65432,93.87755
19,81.77645168694056,90.69768,97.9798,79.6875,77.10844,100.0,79.48718,75.0,97.26028,98.52941,100.0,87.5,66.15385,31.25,92.10526,93.15069,75.80645,64.70588,62.7907,95.06173,73.333336,79.31035,95.29412,100.0,80.70175,72.22222,96.666664,84.61539,93.333336,94.44444,93.333336,91.56626,82.051285,92.537315,34.782608,53.521126,82.608696,93.333336,94.82758,82.35294,67.1875,86.666664,76.47059,87.69231,67.79661,13.432836,92.30769,79.245285,68.181816,89.333336,97.560974,98.7013,80.39216,74.242424,74.02597,98.86364,84.12698,90.12346,68.51852,66.037735,86.44068,85.36585,28.235294,58.208954,88.888885,93.87755
21,82.419095708056,89.53488,94.94949,82.8125,74.69879,100.0,80.76923,80.0,94.520546,98.52941,98.9899,89.583336,78.46154,43.75,88.1579,93.15069,83.870964,68.62745,62.7907,95.06173,78.333336,86.206894,95.29412,100.0,77.192986,80.55556,95.0,86.53846,95.0,88.888885,96.0,91.56626,80.76923,89.55224,26.086956,60.56338,80.434784,93.333336,93.10345,77.94118,56.25,80.0,73.52941,90.76923,77.9661,28.35821,98.07692,77.35849,63.636364,93.333336,92.68293,98.7013,70.588234,66.666664,76.623375,97.72727,85.71429,87.65432,75.92593,62.264153,89.830505,85.36585,24.705883,67.16418,90.12346,95.918365
25,82.46499885242139,91.860466,94.94949,78.125,73.49397,98.9899,92.30769,80.0,91.78082,98.52941,97.9798,91.666664,60.0,71.875,88.1579,97.26028,79.03226,70.588234,60.465115,98.765434,80.0,84.48276,91.76471,100.0,77.192986,72.22222,96.666664,90.38461,96.666664,91.666664,98.666664,91.56626,80.76923,86.56716,52.173912,54.929577,78.26087,95.0,91.37931,80.882355,64.0625,80.0,73.52941,89.23077,72.881355,11.940298,92.30769,75.471695,69.69697,85.333336,97.560974,98.7013,72.54902,62.121212,75.32468,97.72727,84.12698,87.65432,75.92593,62.264153,86.44068,82.92683,25.882353,76.1194,90.12346,95.918365
26,82.71746614643104,90.69768,97.9798,84.375,68.6747,98.9899,88.46154,78.75,93.15069,100.0,98.9899,96.875,70.76923,54.6875,86.8421,97.26028,85.48387,64.70588,62.7907,93.82716,81.666664,87.93104,91.76471,98.666664,71.929825,72.22222,95.0,86.53846,95.0,90.27778,97.333336,91.56626,78.20513,89.55224,52.173912,57.74648,82.608696,91.666664,94.82758,83.82353,65.625,83.333336,73.52941,87.69231,64.40678,20.895523,94.23077,81.13207,63.636364,86.666664,95.12195,97.402596,74.5098,65.15151,76.623375,97.72727,85.71429,88.888885,74.07407,73.58491,81.355934,84.14634,34.117645,70.149254,90.12346,95.918365
27,82.94698186825798,89.53488,97.9798,78.125,68.6747,96.969696,89.74359,83.75,93.15069,97.05882,97.9798,95.833336,66.15385,64.0625,88.1579,97.26028,85.48387,68.62745,67.441864,93.82716,81.666664,81.034485,94.117645,100.0,71.929825,69.44444,95.0,84.61539,91.666664,95.833336,94.666664,90.36144,84.61539,91.04478,47.826088,57.74648,84.78261,93.333336,94.82758,80.882355,64.0625,83.333336,75.0,93.84615,59.322033,20.895523,96.15385,84.90566,72.72727,85.333336,92.68293,98.7013,74.5098,59.090908,74.02597,97.72727,87.30159,88.888885,75.92593,64.15094,93.22034,84.14634,23.529411,85.07462,87.65432,97.95918
32,83.2683038788157,90.69768,93.93939,87.5,75.90362,96.969696,89.74359,81.25,97.26028,97.05882,97.9798,91.666664,73.84615,62.5,92.10526,94.520546,82.258064,70.588234,60.465115,95.06173,81.666664,89.655174,95.29412,98.666664,73.68421,72.22222,93.333336,86.53846,93.333336,94.44444,97.333336,89.156624,79.48718,92.537315,43.47826,56.338028,78.26087,93.333336,93.10345,82.35294,70.3125,80.0,76.47059,90.76923,59.322033,37.313435,98.07692,77.35849,60.60606,81.333336,95.12195,97.402596,76.47059,75.757576,80.51948,96.59091,90.47619,91.358025,75.92593,67.92453,89.830505,82.92683,27.058823,67.16418,86.419754,93.87755
34,83.45191645627726,89.53488,93.93939,82.8125,69.87952,100.0,88.46154,85.0,94.520546,97.05882,96.969696,91.666664,64.61539,70.3125,92.10526,95.89041,83.870964,70.588234,60.465115,97.53086,81.666664,82.75862,96.47059,100.0,73.68421,72.22222,95.0,84.61539,96.666664,95.833336,98.666664,90.36144,79.48718,88.0597,56.52174,69.014084,76.08696,93.333336,94.82758,83.82353,67.1875,80.0,73.52941,86.15385,69.49152,28.35821,94.23077,81.13207,65.15151,86.666664,95.12195,96.1039,82.35294,63.636364,81.818184,94.318184,84.12698,91.358025,75.92593,69.81132,83.05085,82.92683,34.117645,71.64179,88.888885,97.95918
36,83.65848060592151,89.53488,93.93939,81.25,72.289154,96.969696,94.871796,77.5,97.26028,95.588234,97.9798,91.666664,60.0,68.75,93.42105,97.26028,83.870964,70.588234,67.441864,93.82716,80.0,84.48276,96.47059,100.0,71.929825,69.44444,96.666664,86.53846,91.666664,95.833336,94.666664,86.74699,80.76923,89.55224,52.173912,63.380283,82.608696,95.0,91.37931,82.35294,67.1875,76.666664,73.52941,84.61539,61.01695,49.25373,94.23077,79.245285,63.636364,88.0,92.68293,94.80519,78.43137,72.72727,74.02597,95.454544,87.30159,90.12346,77.77778,75.471695,93.22034,81.70731,48.235294,71.64179,87.65432,95.918365
37,84.25522148267156,89.53488,94.94949,81.25,73.49397,98.9899,89.74359,81.25,95.89041,97.05882,96.969696,90.625,66.15385,67.1875,93.42105,95.89041,85.48387,72.54902,62.7907,92.59259,80.0,79.31035,95.29412,98.666664,75.4386,72.22222,96.666664,86.53846,90.0,94.44444,94.666664,90.36144,82.051285,89.55224,60.869564,66.19718,82.608696,95.0,91.37931,80.882355,68.75,86.666664,75.0,89.23077,61.01695,61.19403,92.30769,83.01887,60.60606,89.333336,92.68293,97.402596,76.47059,71.21212,77.92208,95.454544,88.888885,91.358025,74.07407,67.92453,84.745766,82.92683,60.0,68.656715,90.12346,95.918365
