0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.8929409,0.8659306,0.829756,0.8454392,0.89559704,0.8324185,0.84617823,0.93097174,0.8675566,0.8147648,0.9092042,0.8447768,0.87500185,0.89418733,0.9094846,0.8290688,0.86048144,0.82585,0.9520308,0.86430156,0.90937966,0.93309253,0.8871786,0.9098258,0.8646972,0.93173486,0.88706076,0.897658,0.9246208,0.8694356,0.848306,0.9055209,0.92015755,0.8574768,0.926343,0.8639351,0.8846512,0.8969736,0.871045,0.80299824,0.863006,0.8911666,0.86664903,0.8465412,0.8928626,0.88343215,0.8698393,0.8540779,0.83898467,0.9082891,0.9231556,0.84544396,0.84057736,0.78711313,0.8957071,0.83321774,0.8718934,0.81551313,0.87211084,0.8959088,0.7923807,0.865041,0.8118218,0.84490997,0.8972661
0.89103955,0.8668707,0.8132372,0.860533,0.9088161,0.84659946,0.8379874,0.94008404,0.85929716,0.7956241,0.9011391,0.78593475,0.85635316,0.8942766,0.91729873,0.8155695,0.8556018,0.8030371,0.9559748,0.8736235,0.91101855,0.9427182,0.8726404,0.88867164,0.8493897,0.93562335,0.87873596,0.8874522,0.9192597,0.8781502,0.8477235,0.9062848,0.9162974,0.8518084,0.9292008,0.8550412,0.88604033,0.87779,0.8308123,0.87990725,0.86046386,0.8806185,0.85941654,0.8605186,0.8582854,0.8924758,0.8591072,0.8590404,0.8576204,0.92639923,0.91079605,0.83052635,0.82881147,0.80142015,0.90521187,0.8366729,0.8614032,0.8219605,0.8533812,0.89141047,0.8015232,0.8727206,0.81426424,0.850385,0.89496726
0.89425075,0.8841839,0.8002204,0.84020895,0.91301435,0.83739716,0.8340588,0.94488865,0.8710785,0.8021229,0.9000846,0.81566983,0.83718747,0.8883332,0.91563517,0.79697204,0.8518126,0.78418726,0.95040387,0.87855947,0.922526,0.9475008,0.88033503,0.89527345,0.8433021,0.93910336,0.87171227,0.892114,0.927724,0.8766772,0.8426052,0.9097056,0.91156316,0.8361723,0.9176259,0.8541528,0.8783876,0.8902407,0.82487,0.85798854,0.8575978,0.88111556,0.863682,0.8380646,0.8579711,0.87771535,0.862946,0.8658394,0.86795616,0.90244436,0.91383916,0.8430857,0.81430453,0.8024572,0.8983652,0.83034676,0.86167884,0.81518924,0.84414643,0.9000096,0.8033236,0.85713667,0.81070024,0.84360075,0.8870947
0.8944199,0.8755883,0.8077947,0.84989166,0.9128097,0.8415831,0.854995,0.94408596,0.8600681,0.8044304,0.9058593,0.81057686,0.84133047,0.89772606,0.92083377,0.8089471,0.86795413,0.8024624,0.95405126,0.8847005,0.92402405,0.94874924,0.89024484,0.9099611,0.8518516,0.9472168,0.8679685,0.8916955,0.9242508,0.8712493,0.8405583,0.909287,0.9131893,0.8340208,0.90621024,0.85495436,0.87134564,0.89298177,0.83129215,0.860271,0.88037276,0.8739358,0.8586844,0.8257218,0.8715739,0.8782905,0.85633814,0.857961,0.8524666,0.9249523,0.92231727,0.8407824,0.84222084,0.79765487,0.9134959,0.83797973,0.8714693,0.82395715,0.82365364,0.8980425,0.8087109,0.8573542,0.8098974,0.852437,0.8976905
0.90734476,0.87663895,0.8079578,0.84958833,0.9335879,0.84113574,0.83487445,0.955805,0.8599309,0.82164466,0.9123011,0.82109183,0.84153503,0.89368737,0.9263187,0.81141204,0.8825342,0.79692,0.96152216,0.8899453,0.9358525,0.95098346,0.8858279,0.9074921,0.86449164,0.94058406,0.87751657,0.8886299,0.9317179,0.8891793,0.8432079,0.9110546,0.9288673,0.8460885,0.921922,0.8443562,0.87624824,0.89057136,0.8272546,0.86591357,0.87639695,0.87021935,0.8554404,0.81739205,0.8644818,0.8928753,0.87589073,0.86344594,0.85560554,0.92399424,0.9104391,0.8344283,0.8226478,0.80275583,0.9047859,0.8330621,0.87179476,0.82805294,0.83990574,0.910664,0.80175257,0.8734689,0.8148656,0.83880025,0.8919832
0.9111074,0.8892628,0.81224513,0.8702388,0.91105884,0.8356099,0.8441718,0.9424699,0.8686893,0.8137039,0.9150849,0.8331013,0.8453099,0.8963407,0.9454586,0.76314414,0.87089586,0.7900165,0.9638863,0.89760846,0.91698647,0.96330976,0.89624083,0.9005412,0.85252684,0.9584809,0.86424285,0.89139825,0.92351764,0.8820094,0.8440707,0.92825174,0.922567,0.84947217,0.91928583,0.82227844,0.87278545,0.9001683,0.8427355,0.8710915,0.8662415,0.8712679,0.85708857,0.8306399,0.86182064,0.8838343,0.8777291,0.8707831,0.8466598,0.9130753,0.93095917,0.83588815,0.8255325,0.8240185,0.92294616,0.83286667,0.8728605,0.8218359,0.85028917,0.9120583,0.80980754,0.8632637,0.8209569,0.84939665,0.89970607
0.8997034,0.90046275,0.80121744,0.8703761,0.93465745,0.8537106,0.84722847,0.952895,0.8612724,0.8150562,0.91607815,0.838452,0.8423099,0.9020467,0.92509305,0.78709996,0.8769989,0.78801197,0.95742667,0.89226353,0.9205885,0.9565299,0.88573927,0.911332,0.8506627,0.95436907,0.8863599,0.9123574,0.9484682,0.8886784,0.839654,0.92864054,0.9030472,0.8583865,0.9222246,0.8504388,0.87773395,0.900942,0.8427029,0.8709019,0.87092966,0.90060484,0.84913915,0.8356571,0.8698636,0.8886049,0.88689727,0.8728527,0.8550624,0.9256125,0.94252706,0.8374695,0.82762766,0.824079,0.91327137,0.8317119,0.86909926,0.84406567,0.836276,0.9138237,0.8064862,0.87315977,0.82397175,0.8584284,0.8963563
0.9283011,0.88527185,0.8169123,0.8889504,0.9453617,0.88485026,0.8502394,0.9526131,0.8904039,0.807739,0.93587124,0.8411875,0.8415928,0.9079606,0.94355774,0.82205206,0.8898255,0.79360306,0.97217184,0.90426034,0.9241018,0.9601614,0.92010045,0.9249115,0.84004545,0.96136516,0.9048423,0.9146481,0.9460187,0.90100193,0.8444154,0.9319283,0.91922075,0.86927915,0.9282719,0.84378666,0.8905438,0.9198284,0.8281481,0.8681532,0.8761085,0.91120595,0.8623947,0.85879683,0.8938241,0.897116,0.907654,0.8677533,0.86128235,0.9366462,0.9376783,0.8520835,0.8309628,0.81190526,0.94134164,0.83947635,0.8821374,0.8482172,0.84540105,0.9137768,0.78694016,0.87328964,0.8276054,0.8570076,0.8989546
0.93338937,0.9119395,0.8191464,0.89715964,0.94960546,0.88582224,0.8672825,0.96137273,0.8754349,0.81591845,0.92677474,0.87921774,0.8413696,0.922916,0.9557359,0.7982956,0.8887398,0.82003826,0.96829367,0.9027449,0.93319625,0.9671137,0.948506,0.9214511,0.8619235,0.96287024,0.91185296,0.92953336,0.94721836,0.9037524,0.85175365,0.9360079,0.9321114,0.87382025,0.909493,0.83811855,0.9075621,0.9158986,0.83621854,0.8675316,0.8843009,0.9152775,0.8815347,0.8614707,0.8832518,0.91362655,0.9362861,0.88726425,0.8335334,0.94589496,0.95412594,0.85887635,0.8201105,0.7910635,0.9536887,0.8441726,0.8895594,0.8717672,0.8252424,0.923793,0.8136028,0.8927811,0.813011,0.85138947,0.9056675
0.94347066,0.9351356,0.8346118,0.9029345,0.96692127,0.8965774,0.8719724,0.96148485,0.88452053,0.837822,0.9340868,0.8592538,0.8373682,0.9323874,0.95687747,0.8135022,0.89857113,0.7952305,0.97840756,0.9036749,0.9320776,0.9674926,0.9525985,0.9239044,0.8579331,0.96765816,0.9372716,0.93255395,0.9617898,0.89408445,0.85837996,0.9206573,0.9370564,0.8782818,0.9163957,0.8325033,0.89887637,0.9198163,0.84166247,0.87530965,0.8749631,0.9066791,0.8888032,0.8622432,0.8858778,0.8888275,0.9461436,0.88453263,0.8502353,0.94578016,0.9529361,0.8715849,0.84513223,0.7913181,0.9603383,0.833291,0.88365996,0.87696284,0.83571607,0.9156849,0.8005218,0.89032435,0.83333343,0.86843055,0.8957453
