0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.96053135,0.98479193,0.95107716,0.9499957,0.9694308,0.96866626,0.95556533,0.9471184,0.9467738,0.96246046,0.9418646,0.96562064,0.9592713,0.9433498,0.9376297,0.9499072,0.9560196,0.97428346,0.9517708,0.9805712,0.96901107,0.9586903,0.9395377,0.93058777,0.93512815,0.9548212,0.96143746,0.93962973,0.9318727,0.92548275,0.9448356
0.96506214,0.98628306,0.96184415,0.94868004,0.9734229,0.96348727,0.9647488,0.95099324,0.9393199,0.9663218,0.9462618,0.9556171,0.95557564,0.9342097,0.9289366,0.9471793,0.9528606,0.9794611,0.96044695,0.9787116,0.9689942,0.9560848,0.946311,0.9309812,0.94155735,0.9476325,0.95888734,0.933064,0.9350728,0.9276172,0.9538364
0.9636965,0.985213,0.9556238,0.9476999,0.97575134,0.9680176,0.9614433,0.94830084,0.941763,0.9663449,0.948222,0.95772475,0.9495396,0.9468888,0.9379306,0.9485549,0.95935124,0.97992396,0.95726204,0.9733961,0.9737589,0.96033776,0.9396417,0.9239712,0.9367286,0.95526576,0.9613574,0.9334924,0.9324322,0.92757237,0.9505099
0.9632182,0.98574084,0.9538131,0.9454183,0.9710364,0.9699205,0.96152854,0.94719124,0.9411535,0.9655589,0.93993735,0.9656418,0.95683086,0.93843466,0.93844616,0.9402417,0.95199084,0.9746644,0.95862734,0.9806383,0.9712164,0.9545678,0.9404196,0.9246161,0.93626845,0.96249056,0.9565949,0.92806745,0.9342757,0.92962736,0.9448308
0.96714985,0.98668736,0.9525475,0.9423344,0.9687035,0.96408665,0.9584034,0.95028037,0.9385722,0.96459967,0.9435681,0.9660055,0.9624884,0.94302875,0.9326097,0.95091355,0.95299375,0.9750879,0.9627544,0.97574884,0.97482646,0.9524151,0.945048,0.93376094,0.9369594,0.9602542,0.95594925,0.9400291,0.9276825,0.92910373,0.955555
0.96223974,0.9886791,0.95497006,0.9552936,0.97342086,0.9647174,0.95861703,0.9517554,0.942567,0.96941936,0.9454608,0.95990294,0.95713687,0.9512005,0.9413219,0.9559869,0.9502307,0.9781289,0.95700616,0.97644484,0.9700266,0.95624536,0.94062954,0.9312259,0.93314695,0.9638578,0.9673854,0.93310595,0.93523574,0.9416572,0.9553508
0.96925473,0.9881403,0.9600929,0.95776093,0.9717003,0.96513665,0.96221864,0.94694597,0.9493353,0.97452384,0.947755,0.9636151,0.96324575,0.94614923,0.9383066,0.9552488,0.9562709,0.9800293,0.96034116,0.97431993,0.97011817,0.9582054,0.9451697,0.92986214,0.9414282,0.96660346,0.9656094,0.94115126,0.93142384,0.9400945,0.95650375
0.96641064,0.9880825,0.95661724,0.96318996,0.9738951,0.9699685,0.9628732,0.95308423,0.95277953,0.9708772,0.94834554,0.9734805,0.9697706,0.9491533,0.9472968,0.9599666,0.95894,0.9785828,0.9635922,0.98062843,0.97076696,0.96729326,0.949579,0.94325,0.9409315,0.9708139,0.966561,0.9397596,0.94387585,0.9437051,0.96034247
0.9710158,0.9874128,0.95775366,0.96776426,0.9779104,0.9718517,0.96389025,0.9555333,0.9583312,0.9793238,0.94901896,0.96784157,0.9646052,0.9570622,0.94407046,0.95463306,0.9588203,0.98143184,0.96934694,0.9759788,0.9765475,0.96149457,0.9451895,0.93114185,0.93746436,0.9719356,0.9688527,0.9460063,0.9472486,0.94481975,0.96745926
0.9751941,0.9887868,0.9647624,0.96235436,0.9811763,0.9711255,0.96417844,0.94805706,0.9545126,0.9654827,0.9440928,0.96632653,0.9703115,0.9541195,0.9510214,0.95365095,0.96461314,0.9778997,0.9724292,0.97986853,0.9724491,0.962129,0.95177776,0.9474922,0.9405424,0.9685369,0.9730513,0.94966584,0.9500741,0.9542491,0.96503454
0.9757379,0.9891336,0.96639097,0.9654783,0.97879326,0.97403383,0.9652367,0.95102006,0.9617234,0.969158,0.94872683,0.9677656,0.9574685,0.9593899,0.95303476,0.9520885,0.9657514,0.9793296,0.9704011,0.98010695,0.97526693,0.9749818,0.95062447,0.9436957,0.94348145,0.9761346,0.9707813,0.95052195,0.95107114,0.95211977,0.9706149
0.97250736,0.9914108,0.9640746,0.9718181,0.98209095,0.97613764,0.96545047,0.9514524,0.956986,0.9731146,0.9387759,0.9756212,0.9669508,0.9620124,0.9471214,0.961465,0.9560741,0.98053217,0.9711918,0.9807927,0.97278607,0.96860147,0.9523279,0.94722176,0.9429369,0.9770873,0.9745572,0.95108753,0.9508979,0.9558234,0.9600853
0.9680473,0.99162775,0.96600145,0.97384405,0.9817246,0.9775621,0.9634259,0.95132685,0.9610029,0.97653687,0.9437803,0.9728457,0.9590726,0.9653312,0.95515954,0.952528,0.95671815,0.9795316,0.9726898,0.9785847,0.9766519,0.9724151,0.9495217,0.9406106,0.8428057,0.97958976,0.97581357,0.9508167,0.94703805,0.9468756,0.96254444
