0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.93095493,0.97286814,0.9320815,0.91115946,0.958393,0.89203995,0.93625873,0.9188013,0.8988241,0.9459099,0.9518882,0.9310547,0.91897285,0.9108146,0.8809298,0.8816118,0.9386387,0.953598,0.933934,0.96945035,0.9365621,0.94427043,0.87802553,0.8878983,0.89980525,0.9195199,0.9605716,0.8776038,0.9138676,0.9379103,0.8862348
0.9278802,0.97089887,0.942317,0.91783184,0.957692,0.927756,0.9305787,0.898166,0.89202476,0.93618727,0.9414054,0.9443418,0.9123888,0.8977846,0.8652269,0.8898799,0.92578155,0.95240575,0.91041446,0.96526486,0.9443562,0.9419905,0.869571,0.88344634,0.8596983,0.8943814,0.96060437,0.8771084,0.9128461,0.9269112,0.8820317
0.9219744,0.9711763,0.9486699,0.9239478,0.9561132,0.9133334,0.9384901,0.9121364,0.90392834,0.9484734,0.9472723,0.95258087,0.91029805,0.926895,0.87371993,0.88317525,0.92279893,0.9445699,0.9135206,0.960034,0.9459679,0.94051486,0.862807,0.8878529,0.8846998,0.9023975,0.94990414,0.8882565,0.9068122,0.9196822,0.88030297
0.9491682,0.9801677,0.9599681,0.9278812,0.96664816,0.8858219,0.950143,0.9143283,0.92947334,0.97104454,0.9483935,0.9548104,0.93218416,0.9307764,0.86286306,0.89828414,0.9327885,0.95421445,0.9277068,0.97188747,0.9543338,0.94555897,0.88307667,0.90186757,0.9024183,0.89383507,0.95060253,0.8973178,0.9157488,0.9271443,0.91164625
0.9501287,0.98242664,0.96033055,0.94982904,0.9754117,0.9409682,0.96422595,0.9275811,0.9307254,0.9800666,0.96562624,0.9679785,0.9456257,0.93546313,0.87458616,0.9068254,0.953063,0.96430045,0.94152945,0.97084385,0.95645607,0.96110386,0.89376557,0.9081531,0.92274517,0.90060323,0.9648793,0.9124897,0.91320086,0.9436844,0.92995816
0.9703423,0.98691976,0.9597448,0.9596741,0.9821175,0.92092144,0.976,0.94432205,0.93611056,0.98223174,0.97005296,0.96115637,0.94440264,0.93164766,0.88227814,0.9023372,0.96317655,0.97815084,0.95243806,0.981123,0.96186817,0.9611272,0.9047338,0.92284364,0.9423539,0.8745079,0.97379893,0.93209136,0.91940725,0.95732427,0.9408182
0.97916096,0.9852512,0.96510524,0.97871923,0.9855803,0.91590697,0.9845314,0.9449952,0.9382751,0.9838839,0.97513354,0.97855574,0.95958537,0.9455219,0.8860361,0.9081822,0.9593653,0.9799986,0.9614072,0.986189,0.9685023,0.9680802,0.8957435,0.93542004,0.94727516,0.8769693,0.9794942,0.9280133,0.9247134,0.97170675,0.9452364
0.98362714,0.98967665,0.9716437,0.97321266,0.9841021,0.91653925,0.9825134,0.955237,0.9417623,0.98899925,0.98019975,0.97965354,0.95856225,0.95048904,0.8971651,0.91107196,0.9729838,0.9827022,0.9708325,0.98711526,0.9714948,0.97358894,0.90619415,0.94658947,0.9572533,0.8786533,0.97696286,0.93386483,0.9360479,0.9733255,0.9633186
0.98514104,0.99324673,0.9715009,0.9802265,0.9838028,0.9246417,0.9883189,0.95909625,0.9392896,0.9883272,0.98698056,0.9842976,0.968577,0.9577659,0.90562266,0.92147756,0.98054445,0.9823768,0.97212225,0.9862272,0.96348584,0.9723916,0.90999705,0.9509781,0.9639368,0.8753246,0.9797909,0.9461803,0.9360496,0.97679216,0.96316487
0.98784757,0.99397296,0.9734256,0.98219174,0.98556185,0.9272936,0.9870511,0.95712566,0.94945765,0.99183536,0.9842637,0.9868141,0.97306156,0.95724064,0.9050592,0.9112144,0.9795914,0.9865821,0.9770628,0.98734987,0.97043043,0.97785777,0.9203807,0.9562768,0.9583668,0.8835964,0.98336166,0.9552941,0.942184,0.9754708,0.97017306
0.98940027,0.9944857,0.9773381,0.98408693,0.9903028,0.917567,0.98621315,0.96815366,0.93849075,0.9900017,0.9892344,0.9873058,0.9683803,0.9645171,0.9019553,0.9208994,0.97831947,0.9882704,0.9717682,0.9885922,0.9650506,0.97417015,0.9185223,0.95463437,0.96723336,0.87515354,0.98287994,0.9543189,0.9447417,0.9776877,0.9763389
0.9871097,0.9938406,0.97237796,0.98279846,0.98764765,0.9206428,0.9886719,0.96795106,0.9506343,0.9885399,0.9870002,0.9853299,0.97777104,0.96547157,0.9067837,0.91917986,0.98108757,0.98820066,0.9799868,0.9881026,0.96859765,0.9754114,0.925218,0.96004415,0.94751114,0.8982707,0.9853282,0.968246,0.93540907,0.9784336,0.9702859
0.9891542,0.99296564,0.973989,0.98328805,0.99022484,0.9033749,0.9889962,0.9683673,0.95551354,0.9914671,0.9856262,0.9902823,0.97734076,0.9702744,0.9195082,0.90858495,0.98077476,0.98781997,0.9753125,0.9909054,0.97141653,0.97078794,0.9210283,0.9618047,0.9555263,0.89737034,0.98621184,0.97469056,0.9401641,0.9793426,0.9725943
0.98852265,0.9918686,0.97735655,0.9760661,0.99088037,0.90671706,0.98781484,0.9599903,0.9500097,0.98667425,0.9879614,0.99137694,0.976966,0.9748409,0.922217,0.9079398,0.98429626,0.98979044,0.9797613,0.9888996,0.96774936,0.9737014,0.9232525,0.9636616,0.9560976,0.8568815,0.98672414,0.9742473,0.93900985,0.97839797,0.9753787
0.9906736,0.9912704,0.986612,0.9889202,0.99023503,0.9065895,0.99052507,0.97000146,0.95308596,0.99003863,0.99034643,0.99302584,0.9716421,0.9760148,0.9163853,0.91897553,0.98125565,0.987843,0.98319626,0.9902107,0.9721224,0.9758747,0.94127417,0.97157615,0.96268314,0.8332195,0.984772,0.97351795,0.9364848,0.9818954,0.9786779
0.98811275,0.9939283,0.9832045,0.9808291,0.9889324,0.90359324,0.9928927,0.9694981,0.95177525,0.9874375,0.98950464,0.9931224,0.97834706,0.9806625,0.9199824,0.92327243,0.98506,0.9917523,0.9827732,0.9907726,0.97070783,0.97942084,0.92588603,0.96568054,0.9635779,0.83896875,0.9870753,0.9740662,0.9240502,0.9777938,0.983197
0.99085134,0.99411756,0.9790156,0.9845346,0.99184203,0.89377886,0.9931719,0.9740779,0.9415874,0.9916146,0.98787874,0.9927794,0.97310835,0.98510224,0.9234501,0.9164482,0.9854402,0.9899359,0.97930956,0.99026984,0.9698051,0.980773,0.93276495,0.97005904,0.9573971,0.8241704,0.9875091,0.97487074,0.9306878,0.9798707,0.9764758
0.9920116,0.99508905,0.9783057,0.9804381,0.9875076,0.89490795,0.9924408,0.96613926,0.9555529,0.9910668,0.98859084,0.99445415,0.97746575,0.97632116,0.91753644,0.89957356,0.98655075,0.99343336,0.9824953,0.99108845,0.9671494,0.981172,0.9246833,0.969115,0.95891064,0.8445662,0.9867311,0.96527207,0.9436318,0.981156,0.9772581
0.9913526,0.99673665,0.9768988,0.98515654,0.98858976,0.89322734,0.9935506,0.9728417,0.941112,0.9909483,0.98875624,0.9945375,0.97420174,0.9812524,0.9039667,0.91259426,0.9876955,0.9914745,0.98075724,0.99186504,0.9614776,0.97843075,0.9208548,0.9761615,0.95777684,0.840406,0.98511624,0.9517755,0.9457871,0.97899055,0.97998995
0.9904164,0.99559456,0.9729159,0.986911,0.99025154,0.89176655,0.99406403,0.97238433,0.9500179,0.9895905,0.98952186,0.99407715,0.9689973,0.98360413,0.92985845,0.91227084,0.98841965,0.9929886,0.9794038,0.9903329,0.9701183,0.97875655,0.9276275,0.96937394,0.95547736,0.8332979,0.98401994,0.9545517,0.92815673,0.9760306,0.9833372
