epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
13,66.87285223542483,91.666664,85.71429,39.0625,72.44898,92.92929,71.71717,63.0137,91.304344,64.10256,77.77778,81.818184,47.5,27.272728,78.125,90.47619,34.146343,66.666664,10.0,92.68293,84.0,77.5,95.0,89.89899,73.73737,39.34426,96.15385,81.818184,69.565216,92.5,70.70707,56.603775,77.5,78.78788,25.352112,65.65656,55.0,77.63158,85.85859,42.168674,67.5,54.901962,75.0,64.64646,59.59596,41.463413,78.16092,90.0,73.91304,37.5,89.55224,89.89899,58.666668,54.761906,28.571428,97.674416,19.67213,78.888885,73.333336,36.363636,72.5,40.40404,74.35897,48.484848,49.056602,52.5
15,66.96449026520719,91.666664,91.07143,34.375,74.4898,89.89899,72.72727,63.0137,91.304344,61.53846,78.78788,78.78788,52.5,30.30303,87.5,90.47619,31.707317,72.916664,2.5,95.12195,78.0,82.5,100.0,88.888885,73.73737,59.01639,96.15385,76.76768,76.81159,92.5,69.69697,56.603775,82.5,60.60606,23.943663,55.555557,47.5,84.210526,87.878784,43.373493,62.5,56.862743,90.0,57.575756,66.666664,43.90244,74.71265,90.0,86.95652,52.5,86.56716,90.90909,58.666668,61.904762,30.952381,95.34884,16.393442,77.77778,66.666664,31.313131,72.5,41.414143,74.35897,46.464645,54.71698,55.0
16,67.17067582872178,91.666664,87.5,34.375,79.591835,92.92929,73.73737,60.27397,91.304344,69.23077,80.80808,82.828285,57.5,46.464645,84.375,90.47619,31.707317,72.916664,2.5,95.12195,80.0,80.0,97.5,86.86869,73.73737,59.01639,96.15385,74.747475,76.81159,95.0,70.70707,64.15094,75.0,62.626263,21.12676,55.555557,52.5,82.89474,88.888885,40.963856,60.0,54.901962,80.0,59.59596,58.585857,41.463413,77.0115,87.5,82.608696,52.5,85.07462,88.888885,54.666668,57.142857,30.952381,97.674416,18.032787,72.22222,68.333336,29.292929,81.25,37.373737,69.23077,50.50505,49.056602,60.0
17,67.30813286989961,91.666664,85.71429,34.375,81.63265,89.89899,73.73737,63.0137,91.304344,70.51282,84.84849,84.84849,52.5,31.313131,84.375,90.47619,29.268293,77.083336,2.5,95.12195,78.0,82.5,97.5,95.959595,70.70707,62.295082,94.23077,73.73737,79.710144,92.5,70.70707,54.71698,80.0,61.61616,21.12676,57.575756,65.0,85.52631,85.85859,40.963856,65.0,54.901962,85.0,54.545456,61.61616,43.90244,72.413795,92.5,89.13043,60.0,89.55224,92.92929,58.666668,64.28571,28.571428,93.023254,13.114754,81.111115,65.0,28.282827,68.75,35.353535,69.23077,47.474747,50.943398,62.5
18,68.40778922379222,91.666664,96.42857,40.625,79.591835,93.93939,71.71717,63.0137,91.304344,64.10256,85.85859,83.83839,60.0,35.353535,84.375,92.85714,29.268293,72.916664,2.5,90.243904,82.0,80.0,100.0,92.92929,72.72727,57.37705,96.15385,76.76768,79.710144,95.0,69.69697,73.58491,80.0,66.666664,22.535212,60.60606,57.5,89.47369,85.85859,49.39759,62.5,54.901962,82.5,67.676765,55.555557,41.463413,75.86207,90.0,84.78261,67.5,85.07462,88.888885,56.0,64.28571,28.571428,100.0,16.393442,76.666664,70.0,26.262627,72.5,40.40404,74.35897,46.464645,49.056602,70.0
19,68.43069873123781,91.666664,94.64286,43.75,76.53061,89.89899,71.71717,68.49315,91.304344,69.23077,83.83839,80.80808,52.5,32.32323,84.375,88.09524,41.463413,75.0,5.0,90.243904,82.0,85.0,100.0,92.92929,71.71717,65.57377,96.15385,80.80808,79.710144,95.0,69.69697,62.264153,65.0,65.65656,26.760563,61.61616,57.5,92.10526,87.878784,43.373493,70.0,56.862743,85.0,57.575756,54.545456,41.463413,75.86207,90.0,84.78261,60.0,88.0597,93.93939,57.333332,64.28571,28.571428,100.0,31.147541,74.44444,66.666664,27.272728,72.5,41.414143,71.79487,44.444443,49.056602,75.0
20,68.8888888766539,91.666664,98.21429,40.625,75.5102,91.91919,71.71717,68.49315,91.304344,62.820515,84.84849,73.73737,60.0,32.32323,89.0625,90.47619,36.585365,75.0,2.5,92.68293,82.0,92.5,100.0,91.91919,72.72727,62.295082,96.15385,79.79798,79.710144,95.0,69.69697,60.377357,75.0,72.72727,26.760563,55.555557,60.0,89.47369,87.878784,43.373493,70.0,52.941177,82.5,60.60606,61.61616,43.90244,78.16092,90.0,86.95652,65.0,89.55224,89.89899,58.666668,69.04762,33.333332,97.674416,16.393442,75.55556,70.0,28.282827,81.25,39.39394,74.35897,45.454544,52.83019,85.0
21,69.43871705534805,91.666664,100.0,45.3125,75.5102,89.89899,77.77778,63.0137,91.304344,65.38461,82.828285,73.73737,60.0,41.414143,90.625,97.61905,36.585365,77.083336,2.5,92.68293,88.0,87.5,97.5,88.888885,71.71717,62.295082,94.23077,80.80808,78.26087,95.0,68.68687,56.603775,70.0,61.61616,30.985916,57.575756,65.0,92.10526,87.878784,40.963856,72.5,54.901962,85.0,63.636364,64.64646,41.463413,70.114944,90.0,84.78261,72.5,89.55224,93.93939,64.0,69.04762,30.952381,100.0,29.508196,76.666664,65.0,27.272728,77.5,37.373737,79.48718,49.49495,58.490566,85.0
23,70.26345932338928,93.333336,96.42857,40.625,82.65306,91.91919,74.747475,63.0137,91.304344,66.666664,84.84849,78.78788,60.0,47.474747,84.375,90.47619,63.414635,83.333336,5.0,97.560974,86.0,90.0,97.5,89.89899,79.79798,59.01639,94.23077,80.80808,79.710144,97.5,69.69697,56.603775,55.0,63.636364,21.12676,62.626263,67.5,93.42105,83.83839,45.78313,70.0,52.941177,85.0,68.68687,64.64646,41.463413,75.86207,92.5,86.95652,57.5,89.55224,93.93939,56.0,85.71429,28.571428,100.0,21.311476,78.888885,68.333336,24.242424,72.5,46.464645,76.92308,49.49495,60.377357,82.5
24,70.60710193507313,91.666664,96.42857,39.0625,79.591835,89.89899,77.77778,56.164383,91.304344,60.25641,83.83839,75.757576,72.5,39.39394,85.9375,95.2381,43.90244,85.416664,2.5,92.68293,88.0,92.5,100.0,93.93939,79.79798,70.491806,94.23077,81.818184,78.26087,95.0,68.68687,67.92453,72.5,68.68687,25.352112,54.545456,62.5,92.10526,85.85859,44.578312,70.0,54.901962,85.0,58.585857,60.60606,41.463413,78.16092,90.0,86.95652,80.0,88.0597,92.92929,62.666668,85.71429,42.857143,95.34884,24.590164,80.0,70.0,40.40404,71.25,45.454544,74.35897,46.464645,64.15094,82.5
