epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,75.41886619233418,88.37209,92.92929,87.5,78.313255,100.0,80.76923,81.25,97.26028,100.0,93.93939,89.583336,44.615383,46.875,71.052635,86.30137,67.741936,64.70588,69.76744,98.765434,76.666664,91.37931,88.23529,100.0,56.14035,52.77778,91.666664,71.15385,81.666664,79.166664,66.666664,97.59036,76.92308,89.55224,13.043478,67.60564,69.565216,96.666664,89.655174,42.64706,45.3125,70.0,64.70588,69.23077,67.79661,56.71642,100.0,79.245285,72.72727,90.666664,87.80488,76.623375,72.54902,63.636364,70.12987,94.318184,82.53968,44.444443,75.92593,32.07547,61.01695,69.51219,56.47059,29.850746,55.555557,61.22449
3,76.26807436309387,93.023254,88.888885,87.5,75.90362,100.0,80.76923,78.75,95.89041,100.0,95.959595,89.583336,56.923077,54.6875,77.63158,86.30137,64.51613,64.70588,55.813953,98.765434,80.0,82.75862,83.52941,100.0,40.350876,47.22222,95.0,71.15385,95.0,73.611115,66.666664,95.180725,75.64103,95.522385,17.391304,66.19718,78.26087,91.666664,91.37931,38.235294,50.0,63.333332,67.64706,78.46154,72.881355,53.731342,96.15385,77.35849,71.21212,89.333336,95.12195,80.51948,80.39216,74.242424,79.22078,96.59091,82.53968,39.506172,75.92593,32.07547,66.10169,63.414635,65.882355,32.83582,59.25926,69.38776
4,76.75005737893045,89.53488,93.93939,82.8125,86.74699,100.0,83.333336,88.75,95.89041,100.0,93.93939,87.5,43.076923,62.5,76.31579,87.671234,62.903225,60.784313,60.465115,98.765434,83.333336,74.13793,89.411766,100.0,36.842106,50.0,96.666664,75.0,90.0,76.388885,85.333336,97.59036,75.64103,94.029854,17.391304,57.74648,60.869564,95.0,91.37931,44.117645,46.875,70.0,70.588234,75.38461,74.57627,58.208954,98.07692,73.58491,84.84849,92.0,87.80488,83.11688,74.5098,68.181816,84.41558,92.045456,79.36508,35.802467,92.59259,35.849056,71.18644,64.63415,61.17647,26.865671,55.555557,63.265305
6,77.64516869405554,89.53488,93.93939,87.5,84.33735,100.0,75.64103,86.25,95.89041,100.0,95.959595,91.666664,44.615383,53.125,85.52631,93.15069,59.677418,64.70588,60.465115,97.53086,88.333336,75.86207,90.588234,100.0,35.08772,44.444443,98.333336,76.92308,91.666664,73.611115,85.333336,96.385544,83.333336,94.029854,21.73913,67.60564,76.08696,91.666664,91.37931,51.47059,39.0625,70.0,72.05882,84.61539,72.881355,65.67164,100.0,71.69811,87.878784,94.666664,87.80488,90.90909,74.5098,71.21212,80.51948,94.318184,87.30159,24.691359,87.03704,32.07547,66.10169,59.756096,64.70588,28.35821,51.851852,77.55102
7,78.08124856552674,88.37209,92.92929,89.0625,78.313255,100.0,91.02564,88.75,95.89041,100.0,95.959595,95.833336,46.153847,50.0,76.31579,95.89041,69.354836,64.70588,62.7907,97.53086,88.333336,77.586205,90.588234,100.0,40.350876,50.0,96.666664,76.92308,91.666664,76.388885,86.666664,97.59036,84.61539,91.04478,13.043478,77.46479,71.73913,95.0,91.37931,60.294117,39.0625,70.0,73.52941,86.15385,67.79661,52.238808,100.0,73.58491,80.30303,97.333336,87.80488,89.61039,78.43137,74.242424,81.818184,93.181816,71.42857,27.160494,81.48148,32.07547,72.881355,63.414635,61.17647,23.880596,54.320988,85.71429
8,78.93045673628643,90.69768,91.91919,92.1875,89.156624,100.0,89.74359,85.0,94.520546,100.0,96.969696,96.875,53.846153,56.25,75.0,95.89041,67.741936,68.62745,58.139534,97.53086,88.333336,74.13793,89.411766,100.0,29.824562,44.444443,98.333336,82.69231,93.333336,87.5,94.666664,96.385544,84.61539,89.55224,17.391304,76.056335,78.26087,96.666664,91.37931,63.235294,42.1875,66.666664,72.05882,83.07692,62.711864,64.17911,100.0,73.58491,87.878784,97.333336,85.36585,92.207794,82.35294,72.72727,81.818184,95.454544,73.01588,22.222221,88.888885,33.962265,61.01695,64.63415,65.882355,28.35821,55.555557,71.42857
9,79.0452145971999,94.18604,97.9798,87.5,83.13253,100.0,84.61539,85.0,100.0,100.0,94.94949,91.666664,47.692307,60.9375,80.26316,94.520546,69.354836,66.666664,65.11628,97.53086,91.666664,77.586205,90.588234,100.0,28.070175,52.77778,98.333336,84.61539,91.666664,84.72222,80.0,97.59036,83.333336,92.537315,13.043478,66.19718,67.391304,90.0,93.10345,57.35294,40.625,76.666664,75.0,83.07692,67.79661,71.64179,100.0,81.13207,80.30303,94.666664,90.243904,89.61039,76.47059,74.242424,83.11688,96.59091,79.36508,27.160494,87.03704,30.188679,86.44068,60.97561,64.70588,26.865671,58.024693,79.591835
10,79.41243975212302,93.023254,94.94949,93.75,85.54217,100.0,89.74359,86.25,95.89041,100.0,94.94949,93.75,55.384617,67.1875,82.89474,94.520546,72.58064,68.62745,67.441864,97.53086,86.666664,79.31035,90.588234,100.0,28.070175,55.555557,100.0,82.69231,91.666664,87.5,89.333336,98.79518,85.89744,92.537315,13.043478,59.15493,71.73913,91.666664,94.82758,67.64706,43.75,60.0,75.0,80.0,67.79661,61.19403,98.07692,75.471695,77.27273,97.333336,92.68293,89.61039,76.47059,77.27273,79.22078,96.59091,69.84127,35.802467,90.74074,30.188679,64.40678,67.07317,72.94118,23.880596,58.024693,67.34694
13,80.49116364470966,94.18604,89.89899,90.625,85.54217,98.9899,85.89744,88.75,97.26028,98.52941,94.94949,94.791664,53.846153,67.1875,80.26316,94.520546,70.96774,66.666664,69.76744,96.296295,88.333336,74.13793,94.117645,100.0,40.350876,55.555557,100.0,90.38461,96.666664,87.5,85.333336,98.79518,83.333336,88.0597,8.695652,66.19718,69.565216,93.333336,94.82758,60.294117,48.4375,76.666664,75.0,84.61539,66.10169,74.62687,100.0,75.471695,87.878784,97.333336,92.68293,92.207794,78.43137,80.30303,83.11688,95.454544,84.12698,30.864197,90.74074,33.962265,81.355934,60.97561,71.76471,25.373135,59.25926,79.591835
16,80.85838879963278,94.18604,91.91919,89.0625,85.54217,100.0,91.02564,91.25,93.15069,100.0,93.93939,92.708336,67.69231,60.9375,82.89474,94.520546,67.741936,64.70588,67.441864,98.765434,88.333336,72.413795,91.76471,100.0,29.824562,63.88889,100.0,86.53846,95.0,88.888885,96.0,96.385544,84.61539,85.07462,0.0,67.60564,73.91304,91.666664,94.82758,58.82353,53.125,70.0,76.47059,86.15385,64.40678,74.62687,96.15385,73.58491,84.84849,97.333336,90.243904,92.207794,78.43137,75.757576,80.51948,97.72727,82.53968,58.024693,83.333336,35.849056,77.9661,65.85366,62.35294,23.880596,65.4321,85.71429
