epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,68.85043262187767,93.24324,60.97561,74.07407,80.0,89.333336,66.666664,67.5,66.666664,75.0,86.8421,66.666664,68.0,29.545454,47.5,85.0,47.826088,46.666668,33.333332,85.71429,73.333336,81.818184,93.478264,92.22222,65.0,47.826088,85.0,25.0,74.68355,84.78261,77.77778,77.77778,85.71429,62.7451,5.0,21.428572,43.75,83.333336,95.918365,38.095238,60.0,42.105263,84.210526,55.0,50.0,78.947365,22.222221,87.5,63.82979,55.10204,86.666664,75.0,80.0,57.142857,70.731705,80.434784,55.0,60.0,76.08696,70.0,37.5,75.0,67.441864,85.0,33.333332,68.75
1,69.92171404712427,91.89189,65.85366,74.07407,72.5,94.666664,65.65656,62.5,66.666664,75.0,89.47369,60.869564,60.0,43.18182,67.5,85.0,52.173912,46.666668,44.444443,90.47619,71.111115,77.27273,93.478264,88.888885,45.0,23.913044,87.5,30.0,56.962025,82.608696,88.888885,79.166664,77.55102,66.666664,5.0,45.238094,56.25,77.77778,100.0,42.857143,85.0,42.105263,73.68421,55.0,53.846153,78.947365,66.666664,91.666664,59.574467,59.183674,86.666664,70.0,80.0,64.28571,75.60976,82.608696,62.5,60.0,84.78261,60.0,37.5,75.0,76.74419,70.0,52.38095,81.25
5,70.04532341628985,93.24324,65.85366,81.48148,82.5,92.0,71.71717,72.5,57.575756,80.0,89.47369,57.971016,52.0,40.909092,67.5,90.0,47.826088,46.666668,50.0,85.71429,73.333336,81.818184,91.304344,94.44444,70.0,28.26087,87.5,35.0,53.16456,84.78261,83.333336,77.77778,81.63265,70.588234,5.0,42.857143,46.875,77.77778,97.95918,47.61905,70.0,36.842106,84.210526,70.0,50.0,84.210526,38.88889,91.666664,68.085106,55.10204,80.0,75.0,80.0,64.28571,63.414635,82.608696,67.5,60.0,82.608696,55.0,43.75,63.636364,65.11628,85.0,42.857143,75.0
7,71.65224556751983,91.89189,70.731705,77.77778,82.5,97.333336,69.69697,65.0,69.69697,80.0,88.1579,69.565216,60.0,47.727272,67.5,90.0,52.173912,46.666668,38.88889,80.95238,75.55556,90.90909,95.652176,93.333336,65.0,45.652172,85.0,27.5,60.759495,84.78261,83.333336,83.333336,79.591835,62.7451,0.0,35.714287,50.0,72.22222,100.0,52.38095,65.0,36.842106,84.210526,55.0,50.0,84.210526,55.555557,87.5,68.085106,59.183674,86.666664,60.0,76.666664,59.52381,75.60976,93.478264,62.5,75.0,78.26087,67.5,37.5,68.181816,72.093025,80.0,57.142857,81.25
8,73.95962092804722,94.5946,68.29269,85.18519,75.0,94.666664,79.79798,72.5,69.69697,85.0,85.52631,75.36232,56.0,38.636364,75.0,90.0,47.826088,53.333332,44.444443,80.95238,77.77778,81.818184,93.478264,93.333336,60.0,45.652172,87.5,35.0,70.88608,84.78261,88.888885,83.333336,79.591835,68.62745,0.0,40.47619,65.625,88.888885,97.95918,57.142857,55.0,42.105263,78.947365,80.0,50.0,84.210526,55.555557,87.5,76.59574,67.34694,86.666664,60.0,80.0,66.666664,73.17073,95.652176,65.0,70.0,82.608696,75.0,43.75,68.181816,72.093025,75.0,57.142857,81.25
9,74.94849608255896,93.24324,75.60976,81.48148,75.0,97.333336,81.818184,67.5,75.757576,80.0,82.89474,79.710144,52.0,38.636364,82.5,92.5,52.173912,53.333332,27.777779,85.71429,77.77778,86.36364,91.304344,93.333336,70.0,45.652172,87.5,47.5,75.94936,84.78261,88.888885,88.888885,81.63265,64.70588,10.0,38.095238,56.25,77.77778,100.0,61.904762,75.0,47.36842,84.210526,70.0,53.846153,84.210526,61.11111,87.5,68.085106,65.30612,80.0,60.0,80.0,66.666664,82.92683,93.478264,65.0,65.0,78.26087,75.0,43.75,72.72727,79.06977,80.0,52.38095,81.25
10,76.22579315713664,95.945946,80.48781,88.888885,80.0,96.0,82.828285,67.5,69.69697,85.0,86.8421,79.710144,56.0,47.727272,80.0,90.0,52.173912,73.333336,38.88889,85.71429,84.44444,86.36364,95.652176,93.333336,75.0,45.652172,85.0,45.0,78.48101,82.608696,94.44444,91.666664,83.67347,64.70588,5.0,35.714287,56.25,72.22222,100.0,52.38095,75.0,52.63158,78.947365,75.0,53.846153,84.210526,50.0,87.5,72.34042,71.42857,86.666664,65.0,80.0,69.04762,85.36585,93.478264,72.5,75.0,71.73913,72.5,50.0,75.0,79.06977,70.0,52.38095,81.25
11,76.59662134007854,95.945946,82.92683,81.48148,85.0,97.333336,83.83839,72.5,60.60606,85.0,85.52631,81.159424,60.0,47.727272,80.0,90.0,52.173912,53.333332,44.444443,85.71429,84.44444,81.818184,97.82609,95.55556,70.0,45.652172,90.0,42.5,77.21519,86.95652,94.44444,88.888885,83.67347,60.784313,10.0,38.095238,65.625,83.333336,97.95918,66.666664,70.0,42.105263,78.947365,75.0,57.692307,89.47369,44.444443,87.5,78.723404,73.46939,86.666664,70.0,83.333336,69.04762,78.04878,93.478264,70.0,80.0,73.91304,77.5,50.0,65.90909,76.74419,65.0,61.904762,81.25
13,77.42068399398671,97.297295,85.36585,81.48148,77.5,97.333336,84.84849,70.0,63.636364,85.0,85.52631,88.4058,56.0,52.272728,80.0,90.0,52.173912,73.333336,50.0,90.47619,86.666664,86.36364,97.82609,93.333336,70.0,39.130436,90.0,45.0,75.94936,86.95652,94.44444,90.27778,85.71429,66.666664,5.0,35.714287,62.5,88.888885,100.0,57.142857,65.0,36.842106,84.210526,75.0,57.692307,94.73684,55.555557,91.666664,74.46809,63.265305,86.666664,70.0,80.0,69.04762,80.48781,95.652176,70.0,80.0,71.73913,77.5,43.75,81.818184,86.04651,80.0,57.142857,93.75
15,77.75030902034223,97.297295,80.48781,81.48148,85.0,96.0,84.84849,67.5,66.666664,85.0,86.8421,88.4058,56.0,52.272728,80.0,90.0,56.52174,66.666664,50.0,90.47619,82.22222,86.36364,97.82609,94.44444,65.0,56.52174,87.5,50.0,79.74683,86.95652,83.333336,93.05556,85.71429,68.62745,5.0,33.333332,62.5,66.666664,100.0,71.42857,65.0,36.842106,84.210526,70.0,50.0,94.73684,55.555557,87.5,78.723404,63.265305,86.666664,80.0,90.0,66.666664,85.36585,93.478264,65.0,85.0,73.91304,77.5,50.0,75.0,83.72093,80.0,57.142857,81.25
