epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,48.65979380831549,75.0,41.07143,43.75,40.816326,87.878784,40.40404,32.876713,91.304344,50.0,39.39394,52.525253,52.5,32.32323,57.8125,90.47619,19.512196,50.0,5.0,92.68293,68.0,87.5,70.0,56.565655,38.38384,31.147541,75.0,33.333332,49.275364,77.5,37.373737,58.490566,82.5,93.93939,7.0422535,52.525253,35.0,57.894737,69.69697,19.27711,37.5,68.62745,72.5,19.19192,37.373737,9.756098,52.87356,65.0,60.869564,52.5,71.64179,64.64646,49.333332,45.238094,21.428572,39.534885,37.704918,65.55556,15.0,26.262627,70.0,19.19192,64.10256,12.121212,43.396225,45.0
1,49.00343642480595,78.333336,33.92857,29.6875,52.040817,87.878784,39.39394,43.835617,89.13043,41.025642,48.484848,61.61616,47.5,44.444443,71.875,92.85714,17.073172,58.333332,5.0,95.12195,70.0,95.0,80.0,71.71717,19.19192,34.42623,82.69231,25.252525,56.52174,80.0,49.49495,56.603775,75.0,94.94949,7.0422535,36.363636,32.5,40.789474,64.64646,18.072289,55.0,66.666664,57.5,30.30303,35.353535,14.634147,44.827587,55.0,63.04348,55.0,70.149254,55.555557,45.333332,50.0,21.428572,60.465115,34.42623,61.11111,31.666666,18.181818,62.5,29.292929,66.666664,14.141414,39.622643,25.0
2,49.85108820029277,81.666664,42.857143,29.6875,43.877552,88.888885,44.444443,50.684933,91.304344,43.589745,44.444443,53.535355,40.0,38.38384,53.125,90.47619,17.073172,50.0,5.0,95.12195,72.0,87.5,82.5,68.68687,27.272728,29.508196,88.46154,37.373737,57.971016,77.5,46.464645,50.943398,77.5,92.92929,18.309858,36.363636,17.5,46.05263,63.636364,12.048193,75.0,72.54902,55.0,24.242424,55.555557,14.634147,54.022987,70.0,63.04348,62.5,74.62687,52.525253,38.666668,50.0,23.809525,62.7907,31.147541,63.333332,35.0,27.272728,68.75,24.242424,61.53846,17.171717,45.28302,25.0
3,52.69186711873932,83.333336,39.285713,31.25,43.877552,90.90909,50.50505,42.46575,91.304344,47.435898,49.49495,63.636364,70.0,22.222221,60.9375,92.85714,12.195122,52.083332,5.0,95.12195,70.0,92.5,87.5,73.73737,22.222221,34.42623,88.46154,33.333332,63.768116,77.5,50.50505,52.83019,80.0,94.94949,16.90141,61.61616,42.5,51.31579,71.71717,12.048193,67.5,72.54902,72.5,28.282827,44.444443,17.073172,52.87356,72.5,58.695652,52.5,71.64179,71.71717,45.333332,64.28571,21.428572,69.76744,45.901638,66.666664,26.666666,26.262627,70.0,26.262627,66.666664,18.181818,52.83019,37.5
4,54.06643757246614,78.333336,55.357143,28.125,55.10204,90.90909,57.575756,61.643837,91.304344,55.128204,53.535355,62.626263,60.0,29.292929,68.75,92.85714,7.3170733,54.166668,7.5,95.12195,70.0,82.5,95.0,77.77778,21.212122,39.34426,90.38461,39.39394,66.666664,77.5,46.464645,56.603775,75.0,92.92929,7.0422535,61.61616,20.0,51.31579,70.70707,18.072289,67.5,70.588234,75.0,31.313131,50.50505,19.512196,49.42529,65.0,73.91304,67.5,77.61194,69.69697,50.666668,57.142857,21.428572,62.7907,37.704918,61.11111,46.666668,33.333332,68.75,25.252525,61.53846,16.161615,43.396225,27.5
5,54.50171821131056,81.666664,48.214287,31.25,57.142857,91.91919,61.61616,60.27397,95.652176,52.564102,62.626263,70.70707,45.0,34.343433,62.5,90.47619,12.195122,54.166668,7.5,95.12195,66.0,65.0,95.0,83.83839,24.242424,39.34426,90.38461,29.292929,71.014496,77.5,55.555557,54.71698,80.0,91.91919,7.0422535,62.626263,30.0,46.05263,75.757576,14.457831,72.5,74.5098,72.5,31.313131,45.454544,12.195122,52.87356,72.5,76.08696,72.5,73.13433,68.68687,50.666668,61.904762,11.904762,74.4186,49.18033,55.555557,31.666666,26.262627,63.75,20.20202,66.666664,20.20202,47.16981,45.0
6,56.311569302133954,93.333336,62.5,32.8125,60.204082,90.90909,59.59596,57.53425,97.82609,37.179485,67.676765,64.64646,62.5,27.272728,84.375,88.09524,12.195122,54.166668,2.5,95.12195,70.0,82.5,95.0,82.828285,13.131313,32.786884,92.30769,36.363636,82.608696,77.5,58.585857,58.490566,82.5,93.93939,4.2253523,77.77778,32.5,48.68421,76.76768,28.915663,70.0,74.5098,72.5,32.32323,54.545456,21.95122,47.12644,77.5,76.08696,72.5,77.61194,64.64646,50.666668,61.904762,14.285714,79.06977,47.540985,60.0,40.0,30.30303,65.0,23.232323,61.53846,20.20202,50.943398,25.0
7,57.09049254829258,90.0,75.0,28.125,54.081635,93.93939,68.68687,60.27397,95.652176,41.025642,71.71717,67.676765,50.0,19.19192,81.25,88.09524,14.634147,52.083332,0.0,95.12195,62.0,85.0,100.0,90.90909,36.363636,39.34426,92.30769,28.282827,88.4058,77.5,57.575756,58.490566,82.5,94.94949,2.8169014,86.86869,30.0,52.63158,77.77778,22.891565,72.5,70.588234,70.0,29.292929,52.525253,19.512196,58.62069,82.5,78.26087,70.0,74.62687,62.626263,50.666668,61.904762,19.047619,74.4186,45.901638,63.333332,36.666668,28.282827,61.25,22.222221,61.53846,16.161615,52.83019,35.0
8,57.3424971371855,90.0,64.28571,29.6875,62.2449,93.93939,71.71717,63.0137,95.652176,46.153847,77.77778,69.69697,60.0,29.292929,85.9375,88.09524,9.756098,52.083332,0.0,95.12195,68.0,82.5,100.0,90.90909,9.090909,34.42623,94.23077,31.313131,75.36232,77.5,59.59596,54.71698,82.5,94.94949,2.8169014,77.77778,30.0,60.526318,78.78788,22.891565,70.0,74.5098,57.5,36.363636,49.49495,12.195122,49.42529,72.5,69.565216,80.0,74.62687,75.757576,54.666668,61.904762,23.809525,79.06977,55.737705,57.77778,41.666668,29.292929,60.0,22.222221,69.23077,17.171717,58.490566,22.5
14,57.457044674413446,91.666664,66.07143,28.125,59.183674,93.93939,80.80808,64.38356,97.82609,41.025642,84.84849,71.71717,62.5,50.50505,81.25,90.47619,0.0,52.083332,0.0,95.12195,68.0,77.5,100.0,90.90909,10.10101,47.540985,96.15385,37.373737,91.304344,77.5,54.545456,52.83019,82.5,92.92929,0.0,71.71717,32.5,53.94737,79.79798,12.048193,72.5,64.70588,67.5,35.353535,43.434345,9.756098,41.37931,82.5,86.95652,70.0,77.61194,61.61616,53.333332,69.04762,28.571428,88.37209,55.737705,47.77778,56.666668,35.353535,57.5,22.222221,66.666664,14.141414,41.509434,17.5
