epoch,test_acc,test_acc_class_1,test_acc_class_2,test_acc_class_3,test_acc_class_4,test_acc_class_5,test_acc_class_6,test_acc_class_7,test_acc_class_8,test_acc_class_9,test_acc_class_10,test_acc_class_11,test_acc_class_12,test_acc_class_13,test_acc_class_14,test_acc_class_15,test_acc_class_16,test_acc_class_17,test_acc_class_18,test_acc_class_19,test_acc_class_20,test_acc_class_21,test_acc_class_22,test_acc_class_23,test_acc_class_24,test_acc_class_25,test_acc_class_26,test_acc_class_27,test_acc_class_28,test_acc_class_29,test_acc_class_30,test_acc_class_31,test_acc_class_32,test_acc_class_33,test_acc_class_34,test_acc_class_35,test_acc_class_36,test_acc_class_37,test_acc_class_38,test_acc_class_39,test_acc_class_40,test_acc_class_41,test_acc_class_42,test_acc_class_43,test_acc_class_44,test_acc_class_45,test_acc_class_46,test_acc_class_47,test_acc_class_48,test_acc_class_49,test_acc_class_50,test_acc_class_51,test_acc_class_52,test_acc_class_53,test_acc_class_54,test_acc_class_55,test_acc_class_56,test_acc_class_57,test_acc_class_58,test_acc_class_59,test_acc_class_60,test_acc_class_61,test_acc_class_62,test_acc_class_63,test_acc_class_64,test_acc_class_65
0,75.41886619233418,88.37209,92.92929,87.5,78.313255,100.0,80.76923,81.25,97.26028,100.0,93.93939,89.583336,44.615383,46.875,71.052635,86.30137,67.741936,64.70588,69.76744,98.765434,76.666664,91.37931,88.23529,100.0,56.14035,52.77778,91.666664,71.15385,81.666664,79.166664,66.666664,97.59036,76.92308,89.55224,13.043478,67.60564,69.565216,96.666664,89.655174,42.64706,45.3125,70.0,64.70588,69.23077,67.79661,56.71642,100.0,79.245285,72.72727,90.666664,87.80488,76.623375,72.54902,63.636364,70.12987,94.318184,82.53968,44.444443,75.92593,32.07547,61.01695,69.51219,56.47059,29.850746,55.555557,61.22449
1,75.44181776451687,90.69768,93.93939,78.125,79.518074,100.0,82.051285,83.75,94.520546,98.52941,94.94949,85.416664,44.615383,70.3125,75.0,89.0411,74.19355,70.588234,53.488373,98.765434,85.0,84.48276,81.17647,100.0,40.350876,44.444443,95.0,65.38461,91.666664,79.166664,84.0,95.180725,73.07692,89.55224,17.391304,33.80282,73.91304,90.0,94.82758,51.47059,42.1875,70.0,61.764706,83.07692,59.322033,62.686565,100.0,73.58491,71.21212,96.0,85.36585,77.92208,80.39216,71.21212,77.92208,92.045456,79.36508,33.333332,90.74074,24.528301,64.40678,67.07317,63.52941,23.880596,50.617283,57.142857
6,75.67133348634381,88.37209,92.92929,82.8125,78.313255,100.0,71.79487,82.5,95.89041,100.0,94.94949,86.458336,40.0,56.25,84.210526,87.671234,54.83871,62.7451,60.465115,96.296295,83.333336,75.86207,87.05882,100.0,40.350876,38.88889,98.333336,69.23077,83.333336,70.833336,85.333336,96.385544,76.92308,94.029854,17.391304,67.60564,71.73913,83.333336,91.37931,45.588234,43.75,70.0,70.588234,78.46154,57.627117,64.17911,100.0,73.58491,83.333336,88.0,90.243904,87.012985,78.43137,68.181816,76.623375,93.181816,87.30159,27.160494,88.888885,30.188679,69.49152,62.19512,64.70588,31.343283,55.555557,65.30612
7,75.99265549690153,87.209305,90.90909,81.25,79.518074,100.0,80.76923,83.75,97.26028,98.52941,95.959595,92.708336,44.615383,45.3125,80.26316,87.671234,62.903225,64.70588,60.465115,97.53086,85.0,75.86207,89.411766,100.0,49.122807,58.333332,96.666664,71.15385,85.0,73.611115,85.333336,95.180725,76.92308,91.04478,13.043478,76.056335,73.91304,90.0,93.10345,48.52941,39.0625,66.666664,69.117645,81.53846,59.322033,53.731342,100.0,71.69811,69.69697,96.0,87.80488,81.818184,80.39216,71.21212,76.623375,90.90909,79.36508,32.098766,79.62963,30.188679,69.49152,67.07317,60.0,25.373135,53.08642,71.42857
